worker_id,job_id,status_code,latency_ms,error,response_body
7,2,200,1354,,0.0
3,7,200,1485,,0.0
6,1,200,1517,,0.0
1,8,200,1579,,0.0
2,9,200,1763,,0.0
8,3,200,1984,,0.0
7,12,200,1057,,-9.0
5,11,200,2754,,0.0
6,14,200,1369,,"[false,false,false,false,false]"
1,15,200,1784,,0.0
3,13,200,1942,,"[false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false]"
2,16,200,1751,,0.0
8,17,200,1966,,0.0
11,6,200,3975,,0.0
6,20,200,1222,,0.0
5,19,200,1715,,"[false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false]"
1,21,200,1664,,0.0
8,24,200,1579,,"[false,false,false,false,false,false,false,false,false,false,false]"
1,28,200,948,,"[false,false,false,false,false,false,false,false,false]"
11,25,200,2098,,0.0
5,27,200,1763,,-9.0
2,23,200,3382,,0.0
8,29,200,1903,,"[false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false]"
11,31,200,1961,,0.0
5,32,200,2013,,0.0
3,22,200,6266,,0.0
1,30,200,3741,,0.0
11,35,200,1714,,"[false,false,false,false,false,false,false]"
5,36,200,1654,,0.0
3,37,200,1146,,0.0
1,38,200,1217,,0.0
2,33,200,4502,,0.0
8,34,200,4155,,0.0
11,39,200,1841,,0.0
5,40,200,4098,,0.0
9,4,200,21550,,"""0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 0 0"""
0,0,200,21780,,"""0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"""
10,5,200,22513,,"""0 0 0 0 0 0 0.1363636390729384 0 0 0 0 0 0 0 0 0 0 0 0 0"""
4,10,200,22871,,"""0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.008695652303488358 0 0 0 0"""
7,18,200,21235,,"""0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.009523809665725344"""
6,26,200,20171,,"""0 0 0 0 0 0 0 0.08333333457509677 0 0 0 0 0 0 0 0 0 0 0 0"""
3,41,200,15386,,"""0 0 0 0 0 0 0 0 0 0.04347826151744179 0 0 0 0 0 0 0 0 0 0"""
