timestamp,mem_available
1773818868,96.54
1773818869,96.46
1773818870,96.44
1773818871,96.36
1773818872,96.38
1773818873,96.38
1773818874,96.38
1773818875,96.38
1773818876,96.38
1773818877,96.38
1773818878,96.39
1773818879,96.40
1773818880,96.42
1773818881,96.43
1773818882,96.43
1773818883,96.43
1773818884,96.43
1773818885,96.42
1773818886,96.42
1773818887,96.42
1773818888,96.41
1773818889,96.41
1773818890,96.41
1773818891,96.41
1773818892,96.40
1773818893,96.40
1773818894,96.40
1773818895,96.40
1773818896,96.40
1773818897,96.40
1773818898,96.40
1773818899,96.40
1773818900,96.40
1773818901,96.40
1773818902,96.40
1773818903,96.40
1773818904,96.41
1773818905,96.41
1773818906,96.41
1773818907,96.41
1773818908,96.41
1773818909,96.41
1773818910,96.41
1773818911,96.41
1773818912,96.41
1773818913,96.41
1773818914,96.41
1773818915,96.41
1773818916,96.41
1773818917,96.41
1773818918,96.41
1773818919,96.41
1773818920,96.41
1773818921,96.41
1773818922,96.45
1773818923,96.45
1773818924,96.45
1773818925,96.45
1773818926,96.45
1773818927,96.45
1773818928,96.45
1773818929,96.45
1773818930,96.50
1773818931,96.49
1773818932,96.49
1773818933,96.49
1773818934,96.49
1773818935,96.49
1773818936,96.49
1773818937,96.49
1773818938,96.49
1773818939,96.49
1773818940,96.49
1773818941,96.49
1773818942,96.49
1773818943,96.49
1773818944,96.49
1773818945,96.50
1773818946,96.50
1773818947,96.50
1773818948,96.50
1773818949,96.50
1773818950,96.50
1773818951,96.50
1773818952,96.50
1773818953,96.50
1773818954,96.50
1773818955,96.50
1773818956,96.50
1773818957,96.50
1773818958,96.50
1773818959,96.51
1773818960,96.51
1773818961,96.51
1773818962,96.51
1773818963,96.51
1773818964,96.51
1773818965,96.51
1773818966,96.51
1773818967,96.51
1773818968,96.51
1773818969,96.51
1773818970,96.51
1773818971,96.51
1773818972,96.51
1773818973,96.51
1773818974,96.51
1773818975,96.52
1773818976,96.52
1773818977,96.52
1773818978,96.52
1773818979,96.52
1773818980,96.52
1773818981,96.52
1773818982,96.52
1773818983,96.52
1773818984,96.52
1773818985,96.52
1773818986,96.52
1773818987,96.52
1773818988,96.52
1773818989,96.52
1773818990,96.52
1773818991,96.52
1773818992,96.52
1773818993,96.52
1773818994,96.52
1773818995,96.52
1773818996,96.52
1773818997,96.52
1773818998,96.52
1773818999,96.52
1773819000,96.52
1773819001,96.52
1773819002,96.52
1773819003,96.52
1773819004,96.52
1773819005,96.52
1773819006,96.52
1773819007,96.52
1773819009,96.52
1773819010,96.52
1773819011,96.52
1773819012,96.52
1773819013,96.52
1773819014,96.51
1773819015,96.51
1773819016,96.51
1773819017,96.51
1773819018,96.51
1773819019,96.51
1773819020,96.51
1773819021,96.51
1773819022,96.51
1773819023,96.51
1773819024,96.51
1773819025,96.51
1773819026,96.55
1773819027,96.55
1773819028,96.55
1773819029,96.55
1773819030,96.55
1773819031,96.55
1773819032,96.54
1773819033,96.54
1773819034,96.54
1773819035,96.54
1773819036,96.54
1773819037,96.54
1773819038,96.54
1773819039,96.54
1773819040,96.54
1773819041,96.54
1773819042,96.54
1773819043,96.54
1773819044,96.54
1773819045,96.54
1773819046,96.54
1773819047,96.54
1773819048,96.54
1773819049,96.54
1773819050,96.55
1773819051,96.55
1773819052,96.55
1773819053,96.46
1773819054,96.38
1773819055,96.22
1773819056,96.20
1773819057,96.19
1773819058,96.19
1773819059,96.19
1773819060,96.19
1773819061,96.19
1773819062,96.19
1773819063,96.19
1773819064,96.19
1773819065,96.19
1773819066,96.19
1773819067,96.19
1773819068,96.19
1773819069,96.19
1773819070,96.19
1773819071,96.19
1773819072,96.19
1773819073,96.19
1773819074,96.19
1773819075,96.19
1773819076,96.19
