timestamp,cpu_user,cpu_system,cpu_iowait,cpu_idle
1774591353,1.51,4.28,25.69,68.26
1774591355,2.02,4.28,21.91,71.79
1774591356,1.52,4.29,26.01,68.18
1774591357,1.76,4.03,21.66,72.54
1774591358,1.01,2.78,28.86,67.34
1774591359,2.01,4.01,36.09,57.89
1774591360,1.79,3.57,23.47,71.17
1774591361,1.52,2.53,25.51,70.45
1774591362,2.01,3.51,25.56,68.92
1774591363,1.77,3.03,26.01,68.94
1774591364,1.76,3.52,22.11,72.36
1774591365,2.77,4.28,24.69,68.26
1774591366,2.02,3.79,22.22,71.97
1774591367,2.03,4.30,20.76,72.66
1774591368,1.78,3.56,21.88,72.77
1774591369,2.51,3.77,25.88,67.59
1774591370,2.27,3.28,21.72,72.73
1774591371,1.50,2.76,22.81,72.68
1774591372,2.02,4.03,22.67,71.28
1774591373,1.53,3.05,22.39,73.03
1774591374,2.02,4.03,29.47,64.48
1774591375,1.76,3.78,37.78,56.42
1774591376,1.28,11.73,13.78,72.96
1774591377,5.61,19.39,4.08,70.66
1774591378,3.30,7.36,16.50,72.59
1774591379,2.05,5.38,19.23,73.33
1774591380,3.24,6.98,17.96,71.82
1774591381,1.51,3.02,21.86,73.37
1774591382,4.77,6.53,17.59,71.11
1774591383,17.13,5.29,3.78,73.55
1774591384,19.40,6.30,2.77,71.28
1774591385,9.37,17.72,0.00,72.66
1774591386,8.08,21.72,0.00,69.95
1774591387,8.16,20.66,0.51,70.66
1774591388,12.88,18.69,0.25,68.18
1774591389,4.57,8.12,17.01,70.30
1774591390,7.05,8.56,13.60,70.53
1774591391,10.55,8.54,0.75,73.37
1774591392,5.78,4.52,0.00,74.12
1774591393,21.36,5.78,0.00,72.86
1774591394,13.78,10.03,7.02,68.92
1774591395,22.28,9.87,0.76,67.09
1774591396,15.87,7.30,4.53,72.04
1774591397,11.28,6.77,0.50,72.68
1774591398,8.02,4.76,0.00,73.68
1774591399,19.50,6.50,1.00,72.25
1774591400,17.42,9.34,2.02,71.21
1774591401,7.00,4.75,0.50,72.25
1774591402,8.31,4.03,0.00,73.80
1774591403,19.65,7.05,0.50,72.54
1774591404,12.12,10.35,1.52,72.47
1774591405,0.75,2.74,0.00,73.07
1774591406,21.75,4.00,0.00,74.00
1774591407,15.91,8.59,3.79,71.46
1774591408,17.38,7.81,1.51,73.30
1774591409,6.30,4.53,0.25,73.55
1774591410,11.59,2.52,0.00,76.32
1774591411,15.21,7.48,4.74,72.57
1774591412,17.13,7.81,2.52,72.54
1774591413,8.73,6.48,1.00,70.07
1774591414,12.22,3.49,0.00,74.31
1774591415,15.83,9.30,1.76,73.12
1774591416,11.97,6.73,1.25,79.80
1774591417,0.75,1.26,0.00,97.74
1774591418,3.49,2.99,0.50,91.77
1774591419,1.25,2.00,0.00,73.25
1774591420,21.55,5.01,0.00,73.43
1774591421,17.88,7.56,1.51,72.80
1774591422,17.09,9.80,1.51,71.11
1774591423,2.01,2.01,0.00,73.68
1774591424,20.50,5.50,0.00,73.00
1774591425,17.50,11.50,4.50,66.25
1774591426,22.98,5.30,0.25,71.46
1774591427,13.71,10.66,2.28,73.35
1774591428,1.00,2.00,0.00,72.82
1774591429,20.40,4.79,0.00,74.81
1774591430,17.29,6.77,3.76,71.93
1774591431,17.93,7.58,2.02,72.22
1774591432,5.25,4.25,0.50,72.50
1774591433,15.15,3.28,0.00,74.24
1774591434,19.85,7.04,0.00,73.12
1774591435,7.81,10.08,9.57,72.29
1774591436,11.39,5.32,11.14,72.15
1774591437,21.86,5.03,0.00,72.86
1774591438,20.40,5.29,2.27,71.79
1774591439,14.61,10.08,0.50,73.30
1774591440,1.00,3.24,0.00,73.32
1774591441,21.11,4.02,0.00,74.62
1774591442,16.88,6.05,5.04,72.04
1774591443,13.32,9.30,0.50,72.86
1774591444,1.50,3.51,0.00,73.93
1774591445,23.06,3.76,0.00,72.93
1774591446,13.42,11.14,2.53,72.91
1774591447,2.52,2.27,0.00,73.05
1774591448,19.70,3.74,0.00,75.06
1774591449,12.98,9.41,5.34,72.26
1774591450,20.00,10.25,0.50,69.00
1774591451,21.97,4.29,2.02,71.72
1774591452,11.56,9.80,3.02,72.36
1774591453,1.99,4.23,0.00,73.13
1774591454,21.86,4.77,0.00,73.37
1774591455,10.50,13.00,4.50,71.75
1774591456,7.91,20.15,0.51,71.43
1774591457,8.31,21.66,0.00,70.03
1774591458,9.62,17.47,0.51,72.15
1774591459,16.54,15.01,2.04,66.16
1774591460,4.52,3.77,0.25,72.86
1774591461,15.79,4.51,0.00,74.69
1774591462,19.60,7.79,1.26,71.36
1774591463,11.87,8.59,0.51,73.48
1774591464,2.99,3.74,0.00,73.82
1774591465,21.91,4.79,0.00,73.30
1774591466,14.36,11.08,2.27,72.04
1774591467,2.99,3.24,0.00,72.57
1774591468,18.80,3.76,0.00,73.93
1774591469,16.96,8.61,2.78,71.65
1774591470,14.79,10.53,1.75,72.68
1774591471,1.26,2.77,0.00,72.80
1774591472,20.30,5.20,0.00,73.76
1774591473,14.11,11.08,2.52,72.04
1774591474,6.28,5.53,0.75,87.44
1774591475,1.00,2.25,0.00,96.75
1774591476,3.53,3.27,0.25,86.15
1774591477,3.79,4.29,0.00,73.48
1774591478,21.39,4.98,0.50,72.89
1774591479,12.72,9.41,4.58,73.03
1774591480,8.00,5.25,0.50,72.25
1774591481,11.31,3.27,0.00,75.13
1774591482,19.85,7.69,0.74,71.46
1774591483,5.54,3.02,28.97,62.47
1774591484,8.33,5.30,17.42,68.69
1774591485,21.80,4.01,0.50,72.93
1774591486,22.47,10.35,0.25,66.67
1774591487,23.54,10.63,5.06,60.25
1774591488,11.34,8.56,0.50,73.05
1774591489,2.25,3.75,0.00,75.50
1774591490,22.11,4.52,0.25,72.86
1774591491,10.10,9.85,7.07,72.73
1774591492,22.73,9.60,1.01,66.41
1774591493,19.90,5.79,1.76,72.54
1774591494,21.05,6.77,1.75,69.67
1774591495,12.91,9.87,0.51,72.66
1774591496,1.51,4.02,0.00,74.62
1774591497,22.36,4.52,0.00,73.12
1774591498,16.08,11.31,3.02,69.60
1774591499,17.46,8.23,2.00,72.07
1774591500,4.51,3.76,0.00,73.43
1774591502,12.63,3.03,0.00,76.26
1774591503,20.40,6.72,1.49,71.39
1774591504,14.39,9.60,0.25,73.23
1774591505,1.50,3.24,0.00,74.31
1774591506,22.81,4.51,0.00,72.68
1774591507,13.85,11.34,2.27,72.29
1774591508,2.26,2.76,0.00,72.43
1774591509,20.30,4.26,0.25,74.19
1774591510,7.02,3.76,0.00,89.22
1774591511,1.00,1.24,0.00,97.51
1774591512,1.25,1.75,0.50,96.49
1774591513,0.50,1.01,0.00,98.49
1774591514,0.25,1.51,0.00,98.24
1774591515,0.75,1.50,0.00,97.76
1774591516,0.75,1.25,0.00,98.00
1774591517,0.76,1.01,0.00,98.24
1774591518,0.75,1.75,0.00,97.49
1774591519,0.50,1.00,0.00,98.50
1774591520,1.00,1.24,0.00,97.76
1774591521,0.50,1.00,0.00,98.50
1774591522,0.75,1.25,0.00,97.99
1774591523,0.50,1.75,0.00,97.75
1774591524,0.75,1.51,0.00,97.74
1774591525,0.75,1.00,0.00,98.25
1774591526,0.50,1.25,0.25,97.99
1774591527,0.50,1.26,0.50,97.48
1774591528,0.75,1.00,0.00,97.76
1774591529,0.50,1.25,0.00,98.25
1774591530,0.50,1.50,0.00,97.99
1774591531,0.75,1.25,0.00,98.00
1774591532,0.99,1.24,0.00,97.52
1774591533,0.00,1.01,0.00,98.99
1774591534,1.00,1.25,0.00,97.76
1774591535,0.50,1.50,0.00,97.99
1774591536,0.75,1.00,0.00,97.99
1774591537,1.00,1.74,0.25,97.01
1774591538,0.75,1.51,0.00,97.74
1774591539,0.50,0.75,0.25,98.50
1774591540,0.75,1.00,0.00,97.99
1774591541,1.00,1.49,0.00,97.51
1774591542,1.01,2.01,4.52,92.46
1774591543,0.50,1.50,0.00,97.75
1774591544,1.00,0.75,0.00,98.25
1774591545,0.75,1.25,0.00,97.99
1774591546,1.00,1.50,0.00,97.51
1774591547,0.75,1.25,0.00,97.76
1774591548,1.00,1.25,0.00,97.74
1774591549,0.50,1.75,0.00,97.76
1774591550,0.50,1.01,0.00,98.49
1774591551,0.75,1.25,0.00,97.99
1774591552,0.75,1.00,0.00,98.25
1774591553,1.01,1.26,0.00,97.74
1774591554,1.00,2.24,0.00,96.51
1774591555,1.00,1.50,0.00,97.51
1774591556,1.00,1.25,0.00,97.75
1774591557,0.75,2.00,0.00,97.25
1774591558,0.75,1.75,0.00,97.25
1774591559,0.75,1.00,0.00,98.25
1774591560,0.25,1.01,0.00,98.74
1774591561,0.75,1.25,0.00,97.99
1774591562,1.01,0.25,0.00,98.74
1774591563,0.50,1.25,0.00,98.25
1774591564,0.50,1.26,0.00,98.24
1774591565,1.25,1.00,0.00,97.75
1774591566,1.00,1.00,0.00,97.99
1774591567,0.75,1.26,0.00,97.99
1774591568,0.50,1.25,0.25,98.00
1774591569,1.00,1.25,0.00,97.51
1774591570,0.25,1.25,0.25,98.25
1774591571,1.00,0.75,0.00,98.25
1774591572,0.50,0.75,0.00,98.49
1774591573,0.50,1.01,0.00,98.49
1774591574,0.75,0.75,0.00,98.49
1774591575,1.00,1.00,0.00,98.00
1774591576,1.00,1.00,0.00,98.00
1774591577,0.75,1.50,0.00,97.75
1774591578,0.75,1.50,0.00,97.74
1774591579,0.50,1.25,0.00,98.25
1774591580,0.76,1.01,0.00,98.23
1774591581,0.76,1.51,0.00,97.48
1774591582,1.00,1.00,0.00,98.00
1774591583,0.76,1.01,0.00,98.24
1774591584,1.00,1.00,0.00,97.75
1774591585,0.75,1.00,0.25,97.99
1774591586,0.75,1.24,0.00,97.76
1774591587,0.50,1.51,0.00,97.99
1774591588,1.00,1.00,0.00,98.00
1774591589,0.25,1.01,0.00,98.74
1774591590,0.50,1.01,0.00,98.49
1774591591,0.76,0.76,0.00,98.48
1774591592,0.75,1.01,0.00,98.24
1774591593,0.75,1.00,0.00,98.25
1774591594,0.25,1.01,0.00,98.74
1774591595,0.50,0.75,0.00,98.75
1774591596,0.50,1.00,0.00,98.26
1774591597,0.50,0.76,0.00,98.74
1774591598,0.50,1.00,0.00,98.50
1774591599,0.50,0.75,0.00,98.75
1774591600,0.25,1.49,0.00,98.26
1774591601,0.50,1.01,0.00,98.49
1774591602,0.50,1.49,0.25,97.52
1774591603,0.75,1.25,0.00,97.99
1774591604,0.75,1.00,0.00,98.25
1774591605,0.51,0.51,0.00,98.99
1774591606,1.00,1.50,0.00,97.49
1774591607,0.50,1.01,0.00,98.49
1774591608,0.99,0.99,0.00,97.77
1774591609,0.00,1.01,0.00,98.99
1774591610,0.99,0.99,0.00,97.77
1774591611,0.50,1.00,0.00,98.50
1774591612,0.50,1.00,0.00,98.50
1774591613,0.75,1.00,0.00,98.25
1774591614,1.01,1.01,0.00,97.98
1774591615,0.50,1.25,0.00,98.25
1774591616,0.50,0.75,0.00,98.74
1774591617,0.76,0.76,0.00,98.48
1774591618,0.75,0.75,0.00,98.25
1774591619,0.75,0.75,0.00,98.50
1774591620,0.25,1.01,0.00,98.74
1774591621,0.75,1.00,0.00,98.25
1774591622,0.50,1.26,0.00,98.24
1774591623,1.00,1.25,0.00,97.75
1774591624,0.50,0.75,0.00,98.50
1774591625,1.25,1.00,0.00,97.74
1774591626,0.75,1.51,0.00,97.74
1774591627,1.00,1.25,0.00,97.76
1774591628,0.50,1.26,0.00,98.24
1774591629,1.00,0.75,0.00,98.25
1774591630,0.75,1.25,0.00,98.00
1774591631,0.75,1.25,0.00,98.00
1774591632,0.50,0.76,0.00,98.74
1774591633,0.50,1.00,0.00,98.25
1774591634,1.00,1.00,0.25,97.51
1774591635,0.25,1.01,0.00,98.74
1774591636,0.75,1.25,0.00,98.00
1774591637,0.51,1.01,0.00,98.48
1774591638,1.00,1.25,0.00,97.51
1774591639,0.75,1.00,0.00,98.25
1774591640,0.50,1.50,0.00,98.00
1774591641,0.50,1.75,0.00,97.74
1774591642,1.01,1.01,0.00,97.98
1774591643,0.50,2.25,0.00,97.25
1774591644,0.75,1.00,0.00,98.25
1774591645,0.75,0.75,0.00,98.50
1774591646,1.00,1.25,0.00,97.75
1774591647,0.76,0.76,0.00,98.48
1774591648,0.50,1.00,0.00,98.50
1774591649,0.75,1.25,0.00,98.00
1774591650,0.75,0.75,0.00,98.25
1774591651,1.00,1.25,0.00,97.74
1774591652,0.50,0.75,0.00,98.50
1774591653,0.50,1.25,0.00,98.25
1774591654,0.50,1.25,0.25,98.00
1774591655,0.50,1.50,0.00,97.76
1774591656,0.75,1.50,0.00,97.76
1774591658,0.75,0.75,0.00,97.76
1774591659,0.25,0.51,0.00,99.24
1774591660,0.75,1.74,0.00,97.51
1774591661,0.25,1.00,0.00,98.75
1774591662,1.01,0.75,0.00,98.24
1774591663,0.75,1.25,0.00,98.00
1774591664,0.25,0.76,0.00,98.99
1774591665,0.75,0.75,0.25,98.00
1774591666,0.75,1.50,0.00,97.74
1774591667,0.75,1.50,0.00,97.75
1774591668,0.50,1.75,0.00,97.75
1774591669,0.50,0.76,0.00,98.74
1774591670,0.50,1.00,0.00,98.50
1774591671,0.75,0.75,0.25,98.26
1774591672,0.50,1.25,0.00,98.25
1774591673,0.25,1.01,0.00,98.49
1774591674,0.50,1.01,0.00,98.24
1774591675,1.00,1.00,0.00,98.00
1774591676,0.25,1.01,0.00,98.74
1774591677,0.75,0.75,0.00,98.25
1774591678,0.75,1.00,0.00,98.25
1774591679,0.00,0.75,0.00,99.25
1774591680,0.99,0.74,0.00,98.26
1774591681,0.00,1.00,0.00,99.00
1774591682,1.00,0.75,0.00,98.26
1774591683,0.50,1.25,0.00,98.25
1774591684,0.50,1.00,0.00,98.50
1774591685,0.00,0.75,0.00,99.25
1774591686,0.25,1.00,0.00,98.75
1774591687,1.00,1.50,0.00,97.51
1774591688,0.50,1.00,0.00,98.50
1774591689,0.50,0.75,0.00,98.74
1774591690,0.75,0.75,0.00,98.00
1774591691,0.50,0.76,0.00,98.74
1774591692,0.25,0.51,0.00,99.24
1774591693,1.00,1.00,0.00,98.00
1774591694,1.00,0.75,0.00,98.25
1774591695,0.75,1.00,0.00,97.99
1774591696,0.75,1.25,0.00,98.00
1774591697,0.75,1.00,0.00,98.25
1774591698,0.75,0.75,0.00,98.01
1774591699,0.25,0.76,0.00,98.99
1774591700,0.75,1.24,0.00,98.01
1774591701,0.25,0.75,0.00,99.00
1774591702,0.75,1.25,0.00,98.00
1774591703,0.75,0.75,0.00,98.50
1774591704,0.25,0.75,0.00,99.00
1774591705,1.00,0.75,0.00,98.26
1774591706,0.25,0.75,0.00,98.75
1774591707,0.75,1.25,0.00,98.00
1774591708,0.50,0.75,0.00,98.50
1774591709,0.50,1.00,0.00,98.25
1774591710,0.25,0.75,0.00,98.75
1774591711,0.50,1.01,0.00,98.49
1774591712,0.50,0.75,0.00,98.74
1774591713,0.50,0.50,0.25,98.50
1774591714,0.50,1.00,0.00,98.50
1774591715,0.75,1.25,0.00,98.00
1774591716,0.50,0.50,0.00,98.99
1774591717,0.75,0.75,0.00,98.50
1774591718,0.25,0.75,0.00,98.75
1774591719,0.00,0.75,0.00,99.00
1774591720,0.75,0.50,0.00,98.75
1774591721,0.50,1.00,0.00,98.50
1774591722,0.25,0.50,0.00,99.00
1774591723,0.25,0.75,0.00,98.99
1774591724,0.50,1.01,0.00,98.49
1774591725,0.50,0.75,0.00,98.74
1774591726,1.24,1.99,0.00,96.53
1774591727,0.00,0.50,0.00,99.50
1774591728,1.00,0.75,0.00,98.26
1774591729,0.25,1.26,0.00,98.49
1774591730,0.75,1.00,0.00,98.25
1774591731,0.25,1.00,0.00,98.50
1774591732,0.50,1.00,0.00,98.50
1774591733,1.00,1.00,0.00,98.00
1774591734,0.76,1.01,0.00,98.24
1774591735,0.75,1.00,0.00,98.26
1774591736,0.25,1.01,0.00,98.74
1774591737,0.50,1.50,0.00,98.00
1774591738,0.75,1.00,0.00,98.26
1774591739,0.75,0.75,0.00,98.49
1774591740,0.75,0.50,0.00,98.75
1774591741,0.76,0.76,0.00,98.49
1774591742,0.25,1.00,0.00,98.75
1774591743,1.00,1.00,0.00,98.01
1774591744,0.50,1.00,0.00,98.50
1774591745,0.75,0.75,0.00,98.50
1774591746,0.00,1.01,0.00,98.99
1774591747,0.50,1.25,0.00,98.25
1774591748,0.50,1.00,0.00,98.25
1774591749,0.75,1.00,0.00,98.25
1774591750,0.50,0.75,0.00,98.74
1774591751,1.01,1.01,0.00,97.99
1774591752,0.50,1.01,0.00,98.49
1774591753,0.25,0.51,0.00,99.24
1774591754,0.50,0.76,0.00,98.74
1774591755,0.75,1.00,0.25,98.00
1774591756,0.75,0.50,0.00,98.49
1774591757,1.00,1.00,0.00,97.51
1774591758,0.75,1.51,0.00,97.74
1774591759,0.50,1.25,0.00,98.00
1774591760,0.50,1.00,0.00,98.25
1774591761,0.50,1.25,0.00,98.25
1774591762,0.75,1.75,0.00,97.51
1774591763,0.50,1.26,0.00,98.24
1774591764,1.00,1.00,0.00,97.99
1774591765,0.25,0.75,0.00,99.00
1774591766,0.75,1.00,0.25,98.00
1774591767,0.75,1.00,0.00,98.25
1774591768,0.50,1.00,0.00,98.50
1774591769,0.75,0.75,0.00,98.50
1774591770,0.50,1.01,0.00,98.49
1774591771,0.76,0.76,0.00,98.49
1774591772,1.00,0.75,0.00,98.25
1774591773,0.75,1.75,0.00,97.51
1774591774,0.50,1.01,0.25,97.98
1774591775,0.75,0.75,0.00,98.49
1774591776,0.50,0.75,0.00,98.74
1774591777,0.75,0.75,0.00,98.50
1774591778,0.50,1.00,0.00,98.25
1774591779,0.75,1.00,0.00,98.25
1774591780,0.00,0.50,0.00,99.50
1774591781,0.75,1.25,0.00,98.00
1774591782,0.75,1.25,0.00,97.99
1774591783,0.25,0.51,0.00,98.99
1774591784,0.76,0.50,0.00,98.74
1774591785,0.50,1.00,0.00,98.00
1774591786,0.25,1.51,0.00,98.24
1774591787,1.00,0.75,0.00,98.25
1774591788,0.75,1.00,0.00,98.25
1774591789,0.50,0.75,0.00,98.74
1774591790,0.25,0.25,0.00,99.50
1774591791,0.75,1.50,0.00,97.74
1774591792,0.99,1.24,0.50,97.03
1774591793,0.51,1.01,0.00,98.48
1774591794,0.75,0.75,0.00,98.50
1774591795,0.50,1.00,0.00,98.50
1774591796,0.75,1.50,0.00,97.75
1774591797,0.50,1.26,0.00,98.24
1774591798,0.75,1.00,0.00,98.25
1774591799,1.00,1.74,0.00,97.26
1774591800,0.25,0.75,0.00,99.00
1774591801,0.25,0.75,0.00,99.00
1774591802,0.50,1.01,0.00,98.49
1774591803,0.76,1.01,0.00,98.24
1774591804,0.75,1.25,0.00,97.99
1774591805,0.75,1.01,0.00,98.24
1774591806,0.75,1.50,0.00,97.74
1774591807,1.00,1.75,0.00,97.25
1774591808,0.25,1.01,0.00,98.49
1774591809,1.74,2.24,0.00,96.02
1774591810,0.25,1.01,0.00,98.49
1774591811,1.00,1.50,0.00,97.50
1774591812,0.25,1.01,0.00,98.49
1774591813,1.01,1.26,0.00,97.74
1774591814,0.75,1.50,0.00,97.74
1774591815,1.01,1.26,0.00,97.74
1774591816,0.75,1.50,0.00,97.74
1774591817,0.75,1.75,0.00,97.50
1774591818,0.75,1.51,0.00,97.74
1774591819,0.75,1.25,0.00,98.00
1774591820,0.50,1.00,0.00,98.50
1774591821,0.50,1.01,0.00,98.49
1774591822,1.00,1.25,0.00,97.74
1774591823,1.00,1.75,0.00,97.24
1774591824,0.50,1.25,0.50,97.75
1774591826,0.75,1.01,0.00,98.24
1774591827,0.25,1.25,0.00,98.50
1774591828,0.75,1.00,0.00,98.25
1774591829,0.76,1.01,0.00,98.24
1774591830,1.24,1.74,0.00,96.77
1774591831,0.75,1.50,0.00,97.74
1774591832,0.75,1.50,0.00,97.49
1774591833,0.25,1.01,0.00,98.48
1774591834,1.00,1.74,0.00,97.26
1774591835,0.75,1.49,0.50,97.26
1774591836,0.75,0.75,0.00,98.50
1774591837,0.50,1.00,0.00,98.25
1774591838,0.50,0.75,0.00,98.50
1774591839,0.75,1.00,0.00,98.25
1774591840,0.25,1.00,0.00,98.75
1774591841,0.75,0.75,0.00,98.25
1774591842,1.00,1.25,0.00,97.74
1774591843,1.01,1.01,0.00,97.99
1774591844,0.00,1.26,0.00,98.74
1774591845,0.75,0.25,0.00,99.00
1774591846,0.25,0.76,0.00,98.99
1774591847,1.00,1.00,0.00,98.01
1774591848,1.00,1.25,0.00,97.76
1774591849,0.25,0.76,0.00,98.99
1774591850,1.00,0.75,0.00,98.25
1774591851,0.75,1.25,0.00,98.00
1774591852,1.00,1.50,0.00,97.49
1774591853,0.75,1.25,0.00,97.74
1774591854,1.25,1.00,0.00,97.50
1774591855,0.75,1.01,0.00,98.24
1774591856,0.25,1.26,0.00,98.49
1774591857,0.75,1.50,0.00,97.75
1774591858,0.75,1.26,0.00,97.99
1774591859,0.75,1.25,0.00,98.00
1774591860,0.74,1.74,0.00,97.02
1774591861,0.50,0.75,0.00,98.50
1774591862,0.75,0.50,0.00,98.74
1774591863,0.25,1.25,0.00,98.50
1774591864,1.00,1.50,0.00,97.50
1774591865,1.00,1.00,0.00,98.00
1774591866,0.75,1.50,0.25,97.26
1774591867,0.75,1.51,0.00,97.74
1774591868,0.76,1.01,0.00,98.24
1774591869,0.75,1.50,0.00,97.75
1774591870,0.50,1.25,0.00,98.25
1774591871,0.50,1.25,0.00,98.25
1774591872,0.25,1.00,0.00,98.75
1774591873,1.00,1.75,0.00,97.26
1774591874,0.75,1.25,0.00,97.99
1774591875,0.75,1.51,0.00,97.74
1774591876,1.00,1.99,0.00,97.01
1774591877,0.75,1.01,0.00,98.24
1774591878,1.00,1.50,0.00,97.49
1774591879,0.50,1.25,0.00,98.25
1774591880,1.00,0.75,0.00,97.99
1774591881,0.50,1.75,0.00,97.75
1774591882,0.25,1.26,0.25,98.24
1774591883,1.00,1.25,0.00,97.76
1774591884,1.00,1.50,0.00,97.49
1774591885,0.25,1.50,0.00,98.25
1774591886,1.01,1.01,0.00,97.99
1774591887,0.50,1.26,0.00,98.24
1774591888,0.75,1.00,0.00,98.00
1774591889,0.51,1.01,0.00,98.48
1774591890,0.50,1.01,0.00,98.49
1774591891,0.75,1.25,0.00,98.00
1774591892,0.50,1.50,0.00,97.76
1774591893,0.75,0.75,0.00,98.25
1774591894,0.75,1.25,0.00,97.74
1774591895,0.75,1.25,0.00,97.50
1774591896,0.50,0.76,0.00,98.74
1774591897,0.50,1.25,0.00,98.25
1774591898,0.75,0.75,0.00,98.49
1774591899,1.25,1.50,0.00,97.26
1774591900,0.50,1.50,0.00,98.00
1774591901,0.50,1.01,0.00,98.49
1774591902,1.00,0.75,0.00,98.25
1774591903,0.50,1.00,0.00,98.50
1774591904,0.50,1.26,0.00,98.24
1774591905,1.25,1.25,0.00,97.50
1774591906,0.25,1.01,0.00,98.74
1774591907,1.00,1.74,0.00,97.26
1774591908,0.50,1.26,0.00,98.24
1774591909,1.00,1.50,0.00,97.01
1774591910,1.00,1.00,0.25,97.76
1774591911,1.00,2.00,0.00,97.00
1774591912,0.00,0.76,0.00,99.24
1774591913,1.00,1.50,0.00,97.50
1774591914,1.00,1.50,0.00,97.50
1774591915,0.50,1.26,0.00,98.24
1774591916,1.50,0.50,0.25,97.75
1774591917,0.25,1.01,0.00,98.49
1774591918,0.50,1.25,0.00,98.25
1774591919,0.75,1.01,0.00,98.24
1774591920,0.50,1.00,0.00,98.50
1774591921,1.24,1.24,0.00,97.52
1774591922,0.50,0.75,0.00,98.49
1774591923,1.00,1.25,0.00,97.75
1774591924,1.00,1.24,0.00,97.76
1774591925,0.75,1.25,0.25,97.76
1774591926,0.25,0.50,0.25,98.99
1774591927,0.99,0.99,0.00,98.01
1774591928,1.00,1.74,0.00,97.26
1774591929,0.51,0.76,0.00,98.74
1774591930,0.50,1.25,0.00,98.25
1774591931,0.50,1.00,0.00,98.50
1774591932,0.50,1.01,0.00,98.49
1774591933,0.50,1.00,0.00,98.50
1774591934,0.75,1.50,0.00,97.75
1774591935,0.75,1.00,0.00,98.25
1774591936,1.00,1.75,0.00,97.25
1774591937,0.75,1.50,0.00,97.75
1774591938,1.00,1.50,0.00,97.50
1774591939,0.25,1.51,0.00,98.24
1774591940,1.00,1.25,0.00,97.76
1774591941,0.75,1.26,0.00,97.99
1774591942,1.00,1.00,0.25,97.76
1774591943,0.75,1.51,0.00,97.74
1774591944,1.00,1.25,0.00,97.49
1774591945,0.75,1.00,0.00,98.25
1774591946,1.00,1.25,0.00,97.76
1774591947,0.25,1.50,0.00,97.99
1774591948,0.75,1.25,0.00,98.00
1774591949,0.50,0.75,0.00,98.75
1774591950,0.50,0.75,0.00,98.74
1774591951,0.76,0.76,0.00,98.48
1774591952,0.50,1.00,0.00,98.50
1774591953,1.25,1.50,0.00,97.26
1774591954,1.00,1.25,0.00,97.75
1774591955,0.50,0.76,0.00,98.74
1774591956,0.75,1.25,0.00,98.00
1774591957,0.75,1.00,0.00,98.25
1774591958,0.50,0.75,0.00,98.75
1774591959,0.50,1.25,0.00,98.25
1774591960,0.00,0.75,0.00,99.25
1774591961,1.00,1.24,0.00,97.51
1774591962,0.50,1.00,0.00,98.50
1774591963,0.75,1.00,0.00,98.25
1774591964,0.25,1.01,0.00,98.74
1774591965,0.50,1.00,0.00,98.25
1774591966,0.75,0.75,0.00,98.50
1774591967,0.00,1.02,0.00,98.98
1774591968,0.50,1.51,0.00,97.98
1774591969,1.01,1.26,0.00,97.74
1774591970,0.50,0.75,0.00,98.50
1774591971,0.50,1.25,0.00,98.25
1774591972,1.00,1.50,0.00,97.51
