timestamp,mem_available
1774591306,88.32
1774591307,89.14
1774591308,89.15
1774591309,89.26
1774591310,89.09
1774591311,89.36
1774591312,88.83
1774591313,88.71
1774591314,89.40
1774591315,89.37
1774591317,89.48
1774591318,89.57
1774591319,89.87
1774591320,89.76
1774591321,89.69
1774591322,89.68
1774591323,89.65
1774591324,89.70
1774591325,89.74
1774591326,89.79
1774591327,89.55
1774591328,88.93
1774591329,88.93
1774591330,88.92
1774591331,89.00
1774591332,89.22
1774591333,89.34
1774591334,89.39
1774591335,88.91
1774591336,89.36
1774591337,89.36
1774591338,89.51
1774591339,89.31
1774591340,89.44
1774591341,88.99
1774591342,88.82
1774591343,89.04
1774591344,89.01
1774591345,89.04
1774591346,89.32
1774591347,89.47
1774591348,89.69
1774591349,89.82
1774591350,89.82
1774591351,89.81
1774591352,89.82
1774591353,89.81
1774591354,89.81
1774591355,89.80
1774591356,89.76
1774591357,89.80
1774591358,89.81
1774591359,89.79
1774591360,89.78
1774591361,89.76
1774591362,89.77
1774591363,89.75
1774591364,89.74
1774591365,89.74
1774591366,89.74
1774591367,89.77
1774591368,89.78
1774591369,89.78
1774591370,89.76
1774591371,89.75
1774591372,89.77
1774591373,89.76
1774591374,89.78
1774591375,89.77
1774591376,89.74
1774591377,89.66
1774591378,89.42
1774591379,89.62
1774591380,89.43
1774591381,89.42
1774591382,89.40
1774591383,89.17
1774591384,89.03
1774591385,89.05
1774591386,89.21
1774591387,89.42
1774591388,89.57
1774591389,89.56
1774591390,89.50
1774591391,89.17
1774591392,89.00
1774591393,89.07
1774591394,88.97
1774591395,89.43
1774591396,89.69
1774591397,89.25
1774591398,88.95
1774591399,89.11
1774591400,89.09
1774591401,88.65
1774591402,88.64
1774591403,88.68
1774591404,88.44
1774591405,88.62
1774591406,88.71
1774591407,88.81
1774591408,88.91
1774591409,88.77
1774591410,88.86
1774591411,88.98
1774591412,88.95
1774591413,88.59
1774591414,88.64
1774591415,88.78
1774591416,88.47
1774591417,88.55
1774591418,88.60
1774591420,88.82
1774591421,88.99
1774591422,89.04
1774591423,88.59
1774591424,88.70
1774591425,88.67
1774591426,88.86
1774591427,89.34
1774591428,89.21
1774591429,89.10
1774591430,89.05
1774591431,89.07
1774591432,89.27
1774591433,88.95
1774591434,88.95
1774591435,88.95
1774591436,88.86
1774591437,89.18
1774591438,89.19
1774591439,89.29
1774591440,89.04
1774591441,88.91
1774591442,88.90
1774591443,88.91
1774591444,88.52
1774591445,88.50
1774591446,88.64
1774591447,88.34
1774591448,88.49
1774591449,88.43
1774591450,88.55
1774591451,89.05
1774591452,89.20
1774591453,88.82
1774591454,88.86
1774591455,88.96
1774591456,89.05
1774591457,89.31
1774591458,89.35
1774591459,89.44
1774591460,89.25
1774591461,88.96
1774591462,88.85
1774591463,88.82
1774591464,88.76
1774591465,88.84
1774591466,88.93
1774591467,88.42
1774591468,88.63
1774591469,88.76
1774591470,88.84
1774591471,88.96
1774591472,88.95
1774591473,89.02
1774591474,88.78
1774591475,88.74
1774591476,88.77
1774591477,88.99
1774591478,88.91
1774591479,89.04
1774591480,89.14
1774591481,88.77
1774591482,88.90
1774591483,88.89
1774591484,88.96
1774591485,88.90
1774591486,88.94
1774591487,89.18
1774591488,89.24
1774591489,88.69
1774591490,88.51
1774591491,88.47
1774591492,88.53
1774591493,89.52
1774591494,89.58
1774591495,89.62
1774591496,89.14
1774591497,88.89
1774591498,88.96
1774591499,89.51
1774591500,88.90
1774591501,88.74
1774591502,88.71
1774591503,88.80
1774591504,88.41
1774591505,88.45
1774591506,88.73
1774591507,88.36
1774591508,88.49
1774591509,88.53
1774591510,89.83
1774591511,89.91
1774591512,89.98
1774591513,90.03
1774591514,90.08
1774591515,90.17
1774591516,90.22
1774591517,90.25
1774591518,90.28
1774591519,90.30
1774591520,90.32
1774591521,90.32
1774591522,90.33
1774591523,90.33
1774591524,90.33
1774591526,90.33
1774591527,90.33
1774591528,90.33
1774591529,90.33
1774591530,90.33
1774591531,90.33
1774591532,90.33
1774591533,90.33
1774591534,90.33
1774591535,90.33
1774591536,90.33
1774591537,90.33
1774591538,90.33
1774591539,90.33
1774591540,90.33
1774591541,90.33
1774591542,90.33
1774591543,90.33
1774591544,90.33
1774591545,90.33
1774591546,90.32
1774591547,90.32
1774591548,90.33
1774591549,90.33
1774591550,90.33
1774591551,90.33
1774591552,90.33
1774591553,90.33
1774591554,90.32
1774591555,90.32
1774591556,90.32
1774591557,90.32
1774591558,90.33
1774591559,90.33
1774591560,90.33
1774591561,90.33
1774591562,90.33
1774591563,90.33
1774591564,90.33
1774591565,90.32
1774591566,90.32
1774591567,90.32
1774591568,90.32
1774591569,90.33
1774591570,90.33
1774591571,90.33
1774591572,90.33
1774591573,90.33
1774591574,90.33
1774591575,90.32
1774591576,90.32
1774591577,90.32
1774591578,90.32
1774591579,90.32
1774591580,90.32
1774591581,90.32
1774591582,90.32
1774591583,90.32
1774591584,90.32
1774591585,90.32
1774591586,90.32
1774591587,90.32
1774591588,90.32
1774591589,90.32
1774591590,90.32
1774591591,90.32
1774591592,90.33
1774591593,90.33
1774591594,90.33
1774591595,90.32
1774591596,90.32
1774591597,90.32
1774591598,90.32
1774591599,90.32
1774591600,90.32
1774591601,90.32
1774591602,90.32
1774591603,90.32
1774591604,90.32
1774591605,90.32
1774591606,90.32
1774591607,90.32
1774591608,90.32
1774591609,90.32
1774591610,90.33
1774591611,90.33
1774591612,90.33
1774591613,90.33
1774591614,90.33
1774591615,90.32
1774591616,90.32
1774591617,90.32
1774591618,90.32
1774591619,90.32
1774591620,90.33
1774591621,90.33
1774591622,90.32
1774591623,90.32
1774591624,90.32
1774591625,90.32
1774591626,90.32
1774591627,90.32
1774591628,90.32
1774591629,90.32
1774591630,90.32
1774591632,90.32
1774591633,90.32
1774591634,90.36
1774591635,90.36
1774591636,90.36
1774591637,90.36
1774591638,90.36
1774591639,90.36
1774591640,90.35
1774591641,90.35
1774591642,90.35
1774591643,90.35
1774591644,90.35
1774591645,90.35
1774591646,90.34
1774591647,90.34
1774591648,90.34
1774591649,90.34
1774591650,90.34
1774591651,90.34
1774591652,90.34
1774591653,90.34
1774591654,90.34
1774591655,90.34
1774591656,90.34
1774591657,90.34
1774591658,90.38
1774591659,90.38
1774591660,90.38
1774591661,90.38
1774591662,90.37
1774591663,90.37
1774591664,90.37
1774591665,90.37
1774591666,90.37
1774591667,90.37
1774591668,90.38
1774591669,90.38
1774591670,90.38
1774591671,90.38
1774591672,90.38
1774591673,90.38
1774591674,90.38
1774591675,90.38
1774591676,90.38
1774591677,90.38
1774591678,90.38
1774591679,90.42
1774591680,90.42
1774591681,90.42
1774591682,90.42
1774591683,90.42
1774591684,90.42
1774591685,90.42
1774591686,90.42
1774591687,90.42
1774591688,90.42
1774591689,90.42
1774591690,90.42
1774591691,90.47
1774591692,90.47
1774591693,90.47
1774591694,90.47
1774591695,90.47
1774591696,90.47
1774591697,90.46
1774591698,90.46
1774591699,90.46
1774591700,90.46
1774591701,90.46
1774591702,90.46
1774591703,90.46
1774591704,90.46
1774591705,90.46
1774591706,90.46
1774591707,90.46
1774591708,90.46
1774591709,90.46
1774591710,90.46
1774591711,90.46
1774591712,90.46
1774591713,90.46
1774591714,90.46
1774591715,90.44
1774591716,90.44
1774591717,90.44
1774591718,90.44
1774591719,90.44
1774591720,90.44
1774591721,90.44
1774591722,90.44
1774591723,90.44
1774591724,90.44
1774591725,90.44
1774591726,90.44
1774591727,90.43
1774591728,90.43
1774591729,90.43
1774591730,90.43
1774591731,90.43
1774591732,90.43
1774591733,90.43
1774591734,90.43
1774591735,90.43
1774591736,90.43
1774591737,90.42
1774591738,90.42
1774591739,90.42
1774591740,90.42
1774591741,90.42
1774591742,90.42
1774591743,90.42
1774591744,90.42
1774591745,90.42
1774591746,90.42
1774591747,90.42
1774591748,90.42
1774591749,90.42
1774591750,90.42
1774591751,90.42
1774591752,90.42
1774591754,90.42
1774591755,90.42
1774591756,90.42
1774591757,90.42
1774591758,90.42
1774591759,90.42
1774591760,90.42
1774591761,90.42
1774591762,90.42
1774591763,90.42
1774591764,90.42
1774591765,90.42
1774591766,90.42
1774591767,90.41
1774591768,90.41
1774591769,90.41
1774591770,90.41
1774591771,90.41
1774591772,90.40
1774591773,90.40
1774591774,90.40
1774591775,90.40
1774591776,90.40
1774591777,90.40
1774591778,90.40
1774591779,90.40
1774591780,90.40
1774591781,90.40
1774591782,90.40
1774591783,90.40
1774591784,90.40
1774591785,90.40
1774591786,90.40
1774591787,90.40
1774591788,90.40
1774591789,90.40
1774591790,90.40
1774591791,90.40
1774591792,90.39
1774591793,90.39
1774591794,90.39
1774591795,90.39
1774591796,90.39
1774591797,90.39
1774591798,90.39
1774591799,90.38
1774591800,90.38
1774591801,90.38
1774591802,90.38
1774591803,90.38
1774591804,90.37
1774591805,90.37
1774591806,90.37
1774591807,90.37
1774591808,90.37
1774591809,90.37
1774591810,90.36
1774591811,90.36
1774591812,90.36
1774591813,90.36
1774591814,90.36
1774591815,90.36
1774591816,90.36
1774591817,90.36
1774591818,90.36
