worker_id,job_id,status_code,latency_ms,error,response_body
1,0,200,432,,"{""trajectory_result"":0,""latency_sec"":0.4203333854675293}"
2,1,200,1257,,"{""trajectory_result"":0.0,""latency_sec"":1.2423806190490723}"
1,4,200,834,,"{""trajectory_result"":0.0,""latency_sec"":0.8263289928436279}"
0,2,200,1343,,"{""trajectory_result"":0,""latency_sec"":1.3337552547454834}"
0,7,200,413,,"{""trajectory_result"":0.0,""latency_sec"":0.4098165035247803}"
2,5,200,782,,"{""trajectory_result"":0.0,""latency_sec"":0.7734074592590332}"
0,8,200,417,,"{""trajectory_result"":0.0,""latency_sec"":0.4137918949127197}"
0,10,200,241,,"{""trajectory_result"":0.0,""latency_sec"":0.2374718189239502}"
1,6,200,1625,,"{""trajectory_result"":0.0,""latency_sec"":1.6204946041107178}"
2,9,200,1124,,"{""trajectory_result"":0.0,""latency_sec"":1.1107635498046875}"
0,11,200,933,,"{""trajectory_result"":0,""latency_sec"":0.9283950328826904}"
0,14,200,576,,"{""trajectory_result"":0,""latency_sec"":0.5725369453430176}"
0,15,200,726,,"{""trajectory_result"":0.0,""latency_sec"":0.7222847938537598}"
0,16,200,852,,"{""trajectory_result"":0.0,""latency_sec"":0.8485927581787109}"
1,12,200,12660,,"[{""trajectory_result"":0.0,""latency_sec"":4.268527269363403},{""trajectory_result"":0.0,""latency_sec"":5.45634913444519},{""trajectory_result"":0.0,""latency_sec"":3.503467559814453},{""trajectory_result"":0.0,""latency_sec"":4.488800764083862},{""trajectory_result"":0.0,""latency_sec"":8.909320592880249},{""trajectory_result"":0.0,""latency_sec"":3.2497594356536865},{""trajectory_result"":0.0,""latency_sec"":1.396545171737671},{""trajectory_result"":0.0,""latency_sec"":2.743600368499756},{""trajectory_result"":0.0,""latency_sec"":4.910286903381348},{""trajectory_result"":0.0,""latency_sec"":10.532381534576416},{""trajectory_result"":0.0,""latency_sec"":10.543006181716919},{""trajectory_result"":0.0,""latency_sec"":5.719487428665161},{""trajectory_result"":0.0,""latency_sec"":6.567361831665039},{""trajectory_result"":0.0,""latency_sec"":6.225277900695801},{""trajectory_result"":0.0,""latency_sec"":10.52540111541748},{""trajectory_result"":0.0,""latency_sec"":7.539916515350342},{""trajectory_result"":0.3125641138889851,""latency_sec"":10.957744359970093},{""trajectory_result"":0.0,""latency_sec"":9.715914249420166},{""trajectory_result"":0.0,""latency_sec"":11.549728393554688},{""trajectory_result"":0.0,""latency_sec"":12.60926342010498}]"
2,13,200,13097,,"{""trajectory_result"":[],""latency_sec"":13.060020446777344}"
3,3,200,22730,,"[{""trajectory_result"":0.0,""latency_sec"":21.617944955825806},{""trajectory_result"":0.0,""latency_sec"":7.726160526275635},{""trajectory_result"":0.0,""latency_sec"":2.281731605529785},{""trajectory_result"":0.0,""latency_sec"":2.670842409133911},{""trajectory_result"":0.0,""latency_sec"":1.398305892944336},{""trajectory_result"":0.0,""latency_sec"":1.7456796169281006},{""trajectory_result"":0.0,""latency_sec"":4.785574674606323},{""trajectory_result"":0.0,""latency_sec"":0.8222672939300537},{""trajectory_result"":0.0,""latency_sec"":7.364699125289917},{""trajectory_result"":0.0,""latency_sec"":11.441029787063599},{""trajectory_result"":-4.622222222222222,""latency_sec"":17.979036569595337},{""trajectory_result"":0.0,""latency_sec"":7.415323257446289},{""trajectory_result"":0.0,""latency_sec"":8.283409118652344},{""trajectory_result"":0.0,""latency_sec"":10.814888715744019},{""trajectory_result"":0.0,""latency_sec"":8.799300909042358},{""trajectory_result"":0.0,""latency_sec"":10.810580968856812},{""trajectory_result"":0.0,""latency_sec"":11.899884939193726},{""trajectory_result"":0.0,""latency_sec"":12.658225774765015},{""trajectory_result"":0.0,""latency_sec"":14.251720905303955},{""trajectory_result"":0.0,""latency_sec"":22.660677194595337}]"
3,20,200,124,,"{""trajectory_result"":[],""latency_sec"":0.12103080749511719}"
3,21,200,624,,"{""trajectory_result"":[],""latency_sec"":0.6196179389953613}"
0,17,200,18512,,"[{""trajectory_result"":-9.0,""latency_sec"":1.230797529220581},{""trajectory_result"":0.0,""latency_sec"":0.4932107925415039},{""trajectory_result"":0.0,""latency_sec"":7.577558994293213},{""trajectory_result"":0.0,""latency_sec"":7.105259418487549},{""trajectory_result"":-3.9470338983050848,""latency_sec"":6.293494462966919},{""trajectory_result"":0.0,""latency_sec"":0.907141923904419},{""trajectory_result"":0.0,""latency_sec"":8.508015871047974},{""trajectory_result"":0.0,""latency_sec"":7.922086238861084},{""trajectory_result"":-9.0,""latency_sec"":5.222914218902588},{""trajectory_result"":0.0,""latency_sec"":3.6940793991088867},{""trajectory_result"":0.0,""latency_sec"":5.683405876159668},{""trajectory_result"":0.0,""latency_sec"":9.576438903808594},{""trajectory_result"":0.0,""latency_sec"":12.029857873916626},{""trajectory_result"":0.0,""latency_sec"":18.473201513290405},{""trajectory_result"":0.0,""latency_sec"":8.81338620185852},{""trajectory_result"":0.0,""latency_sec"":10.29048776626587},{""trajectory_result"":0.0,""latency_sec"":8.173338651657104},{""trajectory_result"":0.0,""latency_sec"":10.734262704849243},{""trajectory_result"":0.0,""latency_sec"":11.629868745803833},{""trajectory_result"":0.0,""latency_sec"":11.628831148147583}]"
3,22,200,1079,,"{""trajectory_result"":0.0,""latency_sec"":1.0749576091766357}"
0,23,200,727,,"{""trajectory_result"":0.0,""latency_sec"":0.722813606262207}"
3,24,200,581,,"{""trajectory_result"":0.0,""latency_sec"":0.5774004459381104}"
0,25,200,245,,"{""trajectory_result"":-9.0,""latency_sec"":0.2415316104888916}"
3,26,200,295,,"{""trajectory_result"":0.0,""latency_sec"":0.2915201187133789}"
3,28,200,540,,"{""trajectory_result"":0,""latency_sec"":0.5361537933349609}"
0,27,200,786,,"{""trajectory_result"":0.0,""latency_sec"":0.7818236351013184}"
0,30,200,120,,"{""trajectory_result"":[],""latency_sec"":0.11706995964050293}"
0,31,200,524,,"{""trajectory_result"":0.0,""latency_sec"":0.5189762115478516}"
3,29,200,1154,,"{""trajectory_result"":0,""latency_sec"":1.1493942737579346}"
3,33,200,833,,"{""trajectory_result"":0.0,""latency_sec"":0.8286294937133789}"
2,19,200,14808,,"{""trajectory_result"":0.0,""latency_sec"":14.658214807510376}"
