worker_id,job_id,status_code,latency_ms,error,response_body
1,3,200,833,,"{""trajectory_result"":0.0,""latency_sec"":0.8236675262451172}"
3,2,200,1150,,"{""trajectory_result"":0,""latency_sec"":1.1341595649719238}"
1,4,200,949,,"{""trajectory_result"":0.0,""latency_sec"":0.9453606605529785}"
3,5,200,854,,"{""trajectory_result"":0.0,""latency_sec"":0.8507065773010254}"
1,6,200,352,,"{""trajectory_result"":0.0,""latency_sec"":0.34862780570983887}"
0,0,200,3359,,"{""trajectory_result"":0.0,""latency_sec"":3.3440663814544678}"
3,7,200,1347,,"{""trajectory_result"":0,""latency_sec"":1.3422698974609375}"
3,10,200,1395,,"{""trajectory_result"":0.0,""latency_sec"":1.3898255825042725}"
3,11,200,1497,,"{""trajectory_result"":0.0,""latency_sec"":1.4920189380645752}"
0,9,200,10326,,"{""trajectory_result"":0,""latency_sec"":10.28058123588562}"
2,1,200,14096,,"[{""trajectory_result"":0.0,""latency_sec"":7.581285715103149},{""trajectory_result"":-1.0742904841402336,""latency_sec"":10.012540102005005},{""trajectory_result"":0.0,""latency_sec"":1.083181381225586},{""trajectory_result"":-6.6461538461538465,""latency_sec"":7.092084646224976},{""trajectory_result"":0.0,""latency_sec"":0.10876584053039551},{""trajectory_result"":0.0,""latency_sec"":0.8679497241973877},{""trajectory_result"":0.0,""latency_sec"":2.2605233192443848},{""trajectory_result"":0.0,""latency_sec"":3.840822696685791},{""trajectory_result"":0.0,""latency_sec"":4.508694171905518},{""trajectory_result"":0.0,""latency_sec"":1.6146013736724854},{""trajectory_result"":-9.0,""latency_sec"":10.548391580581665},{""trajectory_result"":0.0,""latency_sec"":5.979360103607178},{""trajectory_result"":0.0,""latency_sec"":8.882196426391602},{""trajectory_result"":0.0,""latency_sec"":7.818022966384888},{""trajectory_result"":0.0,""latency_sec"":8.70557165145874},{""trajectory_result"":0.0,""latency_sec"":12.987829446792603},{""trajectory_result"":0.0,""latency_sec"":10.420855283737183},{""trajectory_result"":0.0,""latency_sec"":13.873779296875},{""trajectory_result"":0.0,""latency_sec"":11.2567720413208},{""trajectory_result"":0.0,""latency_sec"":13.860020637512207}]"
2,14,200,194,,"{""trajectory_result"":[],""latency_sec"":0.18856310844421387}"
0,13,200,937,,"{""trajectory_result"":[],""latency_sec"":0.894627571105957}"
2,15,200,1112,,"{""trajectory_result"":0.0,""latency_sec"":0.7543396949768066}"
0,16,200,1571,,"{""trajectory_result"":0.0,""latency_sec"":1.5645983219146729}"
2,17,200,983,,"{""trajectory_result"":0.0,""latency_sec"":0.9787962436676025}"
1,8,200,14257,,"[{""trajectory_result"":0.0,""latency_sec"":7.987113952636719},{""trajectory_result"":0.0,""latency_sec"":1.7309410572052002},{""trajectory_result"":0.0,""latency_sec"":3.7232584953308105},{""trajectory_result"":0.13337438582016037,""latency_sec"":9.599976062774658},{""trajectory_result"":0.0,""latency_sec"":8.493797779083252},{""trajectory_result"":0.0,""latency_sec"":1.2671563625335693},{""trajectory_result"":0.0,""latency_sec"":5.128467559814453},{""trajectory_result"":0.0,""latency_sec"":0.9484877586364746},{""trajectory_result"":0.0,""latency_sec"":7.816784620285034},{""trajectory_result"":0.0,""latency_sec"":6.934029579162598},{""trajectory_result"":0.0,""latency_sec"":6.932955980300903},{""trajectory_result"":0.0,""latency_sec"":8.556837797164917},{""trajectory_result"":0.0,""latency_sec"":8.174529075622559},{""trajectory_result"":0.0,""latency_sec"":9.16214394569397},{""trajectory_result"":0.0,""latency_sec"":11.404927968978882},{""trajectory_result"":0.0,""latency_sec"":12.13605523109436},{""trajectory_result"":0.0,""latency_sec"":12.403626441955566},{""trajectory_result"":0.0,""latency_sec"":14.046361923217773},{""trajectory_result"":0.0,""latency_sec"":13.03778886795044},{""trajectory_result"":0.0,""latency_sec"":12.271631240844727}]"
1,20,200,577,,"{""trajectory_result"":[],""latency_sec"":0.5736801624298096}"
1,21,200,238,,"{""trajectory_result"":0.0,""latency_sec"":0.234818696975708}"
0,18,200,998,,"{""trajectory_result"":[],""latency_sec"":0.9923832416534424}"
2,19,200,1105,,"{""trajectory_result"":0.0,""latency_sec"":1.096081256866455}"
3,12,200,17377,,"[{""trajectory_result"":0.0,""latency_sec"":7.317005634307861},{""trajectory_result"":0.0,""latency_sec"":5.045875787734985},{""trajectory_result"":0.0,""latency_sec"":2.0793638229370117},{""trajectory_result"":0.0,""latency_sec"":3.276123523712158},{""trajectory_result"":0.0,""latency_sec"":17.34889793395996},{""trajectory_result"":0.0,""latency_sec"":2.0743770599365234},{""trajectory_result"":0.0,""latency_sec"":3.686229944229126},{""trajectory_result"":0.0,""latency_sec"":8.284836053848267},{""trajectory_result"":0.0,""latency_sec"":5.036670684814453},{""trajectory_result"":0.0,""latency_sec"":4.56052827835083},{""trajectory_result"":0.0,""latency_sec"":7.156398773193359},{""trajectory_result"":0.0,""latency_sec"":9.392822027206421},{""trajectory_result"":0.0,""latency_sec"":6.195991039276123},{""trajectory_result"":0.0,""latency_sec"":7.15317440032959},{""trajectory_result"":0.0,""latency_sec"":6.0863356590271},{""trajectory_result"":0.0,""latency_sec"":8.01950216293335},{""trajectory_result"":0.0,""latency_sec"":11.04887866973877},{""trajectory_result"":-7.4926108374384235,""latency_sec"":11.247324466705322},{""trajectory_result"":0.0,""latency_sec"":15.267272472381592},{""trajectory_result"":0.0,""latency_sec"":8.341063499450684}]"
