worker_id,job_id,status_code,latency_ms,error,response_body
6,9,200,504,,"{""trajectory_result"":0.5319018513878431,""latency_sec"":0.4876542091369629}"
12,18,200,507,,"{""trajectory_result"":0.0,""latency_sec"":0.4745800495147705}"
0,5,200,1394,,"{""trajectory_result"":0.0,""latency_sec"":1.370192527770996}"
10,4,200,1723,,"{""trajectory_result"":0.0,""latency_sec"":1.6521084308624268}"
5,6,200,1725,,"{""trajectory_result"":[],""latency_sec"":1.7114384174346924}"
18,16,200,2032,,"{""trajectory_result"":[],""latency_sec"":2.012057304382324}"
7,11,200,2034,,"{""trajectory_result"":[],""latency_sec"":2.0131988525390625}"
2,12,200,2115,,"{""trajectory_result"":0.0,""latency_sec"":2.067066192626953}"
6,20,200,1748,,"{""trajectory_result"":0,""latency_sec"":1.7412865161895752}"
19,17,200,3779,,"{""trajectory_result"":0.0,""latency_sec"":3.4534919261932373}"
14,1,200,4564,,"{""trajectory_result"":0.0,""latency_sec"":4.5364460945129395}"
16,10,200,4933,,"{""trajectory_result"":0.0,""latency_sec"":4.824784994125366}"
3,14,200,5249,,"{""trajectory_result"":0.0,""latency_sec"":5.116948366165161}"
9,0,200,5429,,"{""trajectory_result"":0,""latency_sec"":5.404073715209961}"
4,2,200,6846,,"{""trajectory_result"":0.0,""latency_sec"":6.800443649291992}"
8,13,200,7153,,"{""trajectory_result"":0.0,""latency_sec"":7.0232462882995605}"
10,23,200,6002,,"{""trajectory_result"":[],""latency_sec"":5.688589572906494}"
2,27,200,6269,,"{""trajectory_result"":0.0,""latency_sec"":6.148141622543335}"
15,3,200,8573,,"{""trajectory_result"":0,""latency_sec"":8.317285060882568}"
14,30,200,4930,,"{""trajectory_result"":0.0,""latency_sec"":4.556708574295044}"
17,15,200,9560,,"{""trajectory_result"":0.0,""latency_sec"":9.347107887268066}"
4,34,200,3613,,"{""trajectory_result"":0,""latency_sec"":3.5892245769500732}"
1,7,200,11743,,"{""trajectory_result"":0.0,""latency_sec"":11.375343322753906}"
5,24,200,10236,,"{""trajectory_result"":0,""latency_sec"":10.224222183227539}"
9,33,200,6917,,"{""trajectory_result"":0.021802325906275316,""latency_sec"":6.908554792404175}"
8,35,200,6356,,"{""trajectory_result"":0.0,""latency_sec"":6.212708473205566}"
16,31,200,10114,,"{""trajectory_result"":0.0,""latency_sec"":10.039976119995117}"
6,28,200,16742,,"[{""trajectory_result"":0.0,""latency_sec"":6.674368619918823},{""trajectory_result"":0.0,""latency_sec"":5.216750383377075},{""trajectory_result"":0.0,""latency_sec"":6.658724784851074},{""trajectory_result"":0.0,""latency_sec"":0.6348018646240234},{""trajectory_result"":0.0,""latency_sec"":10.469833374023438},{""trajectory_result"":0.0,""latency_sec"":4.546190977096558},{""trajectory_result"":0.0,""latency_sec"":2.4877867698669434},{""trajectory_result"":-1.3480176211453745,""latency_sec"":11.795045852661133},{""trajectory_result"":0.0,""latency_sec"":13.48679804801941},{""trajectory_result"":0.0,""latency_sec"":12.663062572479248},{""trajectory_result"":0.0,""latency_sec"":9.447638750076294},{""trajectory_result"":0.0,""latency_sec"":12.416508674621582},{""trajectory_result"":0.0,""latency_sec"":12.264001369476318},{""trajectory_result"":0.0,""latency_sec"":13.111018657684326},{""trajectory_result"":0.0,""latency_sec"":14.744613885879517},{""trajectory_result"":0.0,""latency_sec"":14.44775676727295},{""trajectory_result"":0.0,""latency_sec"":15.748112440109253},{""trajectory_result"":0.0,""latency_sec"":13.74575400352478},{""trajectory_result"":0.0,""latency_sec"":16.550078868865967},{""trajectory_result"":0.0,""latency_sec"":15.526147842407227}]"
3,32,200,18735,,"{""trajectory_result"":[],""latency_sec"":18.66778540611267}"
13,19,200,26617,,"[{""trajectory_result"":0.0,""latency_sec"":2.4461917877197266},{""trajectory_result"":0.0,""latency_sec"":4.296131372451782},{""trajectory_result"":0.0,""latency_sec"":3.2205095291137695},{""trajectory_result"":0.0,""latency_sec"":1.9191677570343018},{""trajectory_result"":0.0,""latency_sec"":5.63873291015625},{""trajectory_result"":0.0,""latency_sec"":9.26313591003418},{""trajectory_result"":0.0,""latency_sec"":10.775952577590942},{""trajectory_result"":0.0,""latency_sec"":5.325280427932739},{""trajectory_result"":0.0,""latency_sec"":10.665845394134521},{""trajectory_result"":0.0,""latency_sec"":14.852186441421509},{""trajectory_result"":0.0,""latency_sec"":7.591223478317261},{""trajectory_result"":0.0,""latency_sec"":7.738425016403198},{""trajectory_result"":0.0,""latency_sec"":13.191145420074463},{""trajectory_result"":0.0,""latency_sec"":16.765991687774658},{""trajectory_result"":0.0,""latency_sec"":9.195683479309082},{""trajectory_result"":0.37479839098429485,""latency_sec"":12.866131067276001},{""trajectory_result"":0.0,""latency_sec"":13.959784507751465},{""trajectory_result"":0.0,""latency_sec"":26.399574995040894},{""trajectory_result"":0.0,""latency_sec"":12.408526182174683},{""trajectory_result"":0.0,""latency_sec"":13.079557657241821}]"
10,36,200,22240,,"[{""trajectory_result"":0.0,""latency_sec"":3.5302281379699707},{""trajectory_result"":0.0,""latency_sec"":6.445279121398926},{""trajectory_result"":0.0,""latency_sec"":6.765359163284302},{""trajectory_result"":0.0,""latency_sec"":5.258983850479126},{""trajectory_result"":-9.0,""latency_sec"":6.763436555862427},{""trajectory_result"":0.0,""latency_sec"":12.208760976791382},{""trajectory_result"":0.0,""latency_sec"":7.544520854949951},{""trajectory_result"":0.0,""latency_sec"":9.251837015151978},{""trajectory_result"":0.0,""latency_sec"":8.146177291870117},{""trajectory_result"":0.0,""latency_sec"":12.936282873153687},{""trajectory_result"":0.0,""latency_sec"":12.202564716339111},{""trajectory_result"":0.0,""latency_sec"":11.498300313949585},{""trajectory_result"":0.0,""latency_sec"":15.197865724563599},{""trajectory_result"":0.0,""latency_sec"":16.479345560073853},{""trajectory_result"":0.0,""latency_sec"":16.7459716796875},{""trajectory_result"":0.0,""latency_sec"":14.669917106628418},{""trajectory_result"":-2.225165562913907,""latency_sec"":17.532291650772095},{""trajectory_result"":0.0,""latency_sec"":21.741166353225708},{""trajectory_result"":0.0,""latency_sec"":21.641391277313232},{""trajectory_result"":0.0,""latency_sec"":18.117522716522217}]"
2,37,200,22757,,"{""trajectory_result"":[],""latency_sec"":22.40376925468445}"
12,21,200,31647,,"{""trajectory_result"":0.0,""latency_sec"":31.588062047958374}"
