timestamp,tcp_established,tcp_syn_recv,tcp_time_wait,tcp_listen
1773840628,0,0,0,0
1773840629,0,0,0,0
1773840630,0,0,0,0
1773840631,0,0,0,0
1773840632,0,0,0,0
1773840633,0,0,0,0
1773840634,0,0,0,0
1773840635,0,0,0,0
1773840636,0,0,0,0
1773840637,0,0,0,0
1773840638,0,0,0,0
1773840639,0,0,0,0
1773840640,0,0,0,0
1773840641,0,0,0,0
1773840642,0,0,0,0
1773840643,0,0,0,0
1773840644,0,0,0,0
1773840645,0,0,0,0
1773840646,0,0,0,0
1773840647,0,0,0,0
1773840648,0,0,0,0
1773840649,0,0,0,0
1773840650,0,0,0,0
1773840651,0,0,0,0
1773840652,0,0,0,0
1773840653,0,0,0,0
1773840654,0,0,0,0
1773840655,0,0,0,0
1773840656,0,0,0,0
1773840657,0,0,0,0
1773840658,0,0,0,0
1773840659,0,0,0,0
1773840660,0,0,0,0
1773840661,0,0,0,0
1773840662,0,0,0,0
1773840663,0,0,0,0
1773840664,0,0,0,0
1773840665,0,0,0,0
1773840666,0,0,0,0
1773840667,0,0,0,0
1773840668,0,0,0,0
1773840669,0,0,0,0
1773840670,0,0,0,0
1773840671,0,0,0,0
1773840672,0,0,0,0
1773840673,0,0,0,0
1773840674,0,0,0,0
1773840675,0,0,0,0
1773840676,0,0,0,0
1773840677,0,0,0,0
1773840678,0,0,0,0
1773840679,0,0,0,0
1773840680,0,0,0,0
1773840681,0,0,0,0
1773840682,0,0,0,0
1773840683,0,0,0,0
1773840684,0,0,0,0
1773840685,0,0,0,0
1773840686,0,0,0,0
1773840687,0,0,0,0
1773840688,0,0,0,0
1773840689,0,0,0,0
1773840690,0,0,0,0
1773840691,0,0,0,0
1773840692,0,0,0,0
1773840693,0,0,0,0
1773840694,0,0,0,0
1773840695,0,0,0,0
1773840696,0,0,0,0
1773840697,0,0,0,0
1773840698,0,0,0,0
1773840699,0,0,0,0
1773840700,0,0,0,0
1773840701,0,0,0,0
