timestamp,r_iops,w_iops,r_kB_s,w_kB_s,r_await_ms,w_await_ms,util_percent
1774508944,0.37,62.46,7.65,8037.62,2.64,6.79,5.45
1774508945,0.37,62.46,7.65,8037.49,2.64,6.79,5.45
1774508946,0.37,62.46,7.65,8037.35,2.64,6.79,5.45
1774508947,0.37,62.46,7.65,8037.22,2.64,6.79,5.45
1774508948,0.37,62.46,7.65,8037.09,2.64,6.79,5.45
1774508949,0.37,62.46,7.65,8036.95,2.64,6.79,5.45
1774508950,0.37,62.46,7.65,8036.82,2.64,6.79,5.45
1774508951,0.37,62.46,7.65,8036.68,2.64,6.79,5.45
1774508952,0.37,62.45,7.65,8036.55,2.64,6.79,5.45
1774508953,0.37,62.45,7.65,8036.41,2.64,6.79,5.45
1774508954,0.37,62.45,7.65,8036.28,2.64,6.79,5.45
1774508955,0.37,62.45,7.65,8036.14,2.64,6.79,5.45
1774508956,0.37,62.45,7.65,8036.01,2.64,6.79,5.45
1774508957,0.37,62.45,7.65,8035.88,2.64,6.79,5.45
1774508958,0.37,62.45,7.65,8035.74,2.64,6.79,5.45
1774508960,0.37,62.45,7.65,8035.61,2.64,6.79,5.45
1774508961,0.37,62.45,7.65,8035.48,2.64,6.79,5.45
1774508962,0.37,62.45,7.65,8035.34,2.64,6.79,5.45
1774508963,0.37,62.45,7.65,8035.21,2.64,6.79,5.45
1774508964,0.37,62.44,7.65,8035.08,2.64,6.79,5.45
1774508965,0.37,62.44,7.65,8034.94,2.64,6.79,5.45
1774508966,0.37,62.44,7.65,8034.81,2.64,6.79,5.45
1774508967,0.37,62.44,7.65,8034.67,2.64,6.79,5.45
1774508968,0.37,62.44,7.65,8034.54,2.64,6.79,5.45
1774508969,0.37,62.44,7.65,8034.40,2.64,6.79,5.45
1774508970,0.37,62.44,7.65,8034.27,2.64,6.79,5.45
1774508971,0.37,62.44,7.65,8034.13,2.64,6.79,5.45
1774508972,0.37,62.44,7.65,8034.00,2.64,6.79,5.45
1774508973,0.37,62.44,7.65,8033.87,2.64,6.79,5.45
1774508974,0.37,62.43,7.65,8033.73,2.64,6.79,5.45
1774508975,0.37,62.43,7.65,8033.60,2.64,6.79,5.45
1774508976,0.37,62.43,7.65,8033.46,2.64,6.79,5.45
1774508977,0.37,62.43,7.65,8033.34,2.64,6.79,5.45
1774508978,0.37,62.43,7.65,8033.20,2.64,6.79,5.45
1774508979,0.37,62.43,7.65,8033.07,2.64,6.79,5.45
1774508980,0.37,62.43,7.65,8032.93,2.64,6.79,5.45
1774508981,0.37,62.43,7.65,8032.80,2.64,6.79,5.45
1774508982,0.37,62.43,7.65,8032.67,2.64,6.79,5.45
1774508983,0.37,62.43,7.65,8032.53,2.64,6.79,5.45
1774508984,0.37,62.43,7.65,8032.40,2.64,6.79,5.45
1774508985,0.37,62.43,7.65,8032.27,2.64,6.79,5.45
1774508986,0.37,62.42,7.65,8032.13,2.64,6.79,5.45
1774508987,0.37,62.42,7.65,8032.00,2.64,6.79,5.45
1774508988,0.37,62.42,7.65,8031.87,2.64,6.79,5.45
1774508989,0.37,62.42,7.65,8031.73,2.64,6.79,5.45
1774508990,0.37,62.42,7.65,8031.60,2.64,6.79,5.45
1774508991,0.37,62.42,7.65,8031.46,2.64,6.79,5.45
1774508992,0.37,62.42,7.65,8031.33,2.64,6.79,5.45
1774508993,0.37,62.42,7.65,8031.20,2.64,6.79,5.45
1774508994,0.37,62.42,7.65,8031.06,2.64,6.79,5.45
1774508995,0.37,62.42,7.65,8030.93,2.64,6.79,5.45
1774508996,0.37,62.42,7.65,8030.80,2.64,6.79,5.45
1774508997,0.37,62.42,7.65,8030.66,2.64,6.79,5.45
1774508998,0.37,62.41,7.65,8030.53,2.64,6.79,5.45
1774508999,0.37,62.41,7.64,8030.40,2.64,6.79,5.44
1774509000,0.37,62.41,7.64,8030.26,2.64,6.79,5.44
1774509001,0.37,62.41,7.64,8030.13,2.64,6.79,5.44
1774509002,0.37,62.41,7.64,8030.00,2.64,6.79,5.44
1774509003,0.37,62.41,7.64,8029.86,2.64,6.79,5.44
1774509004,0.37,62.41,7.64,8029.73,2.64,6.79,5.44
1774509005,0.37,62.41,7.64,8029.60,2.64,6.79,5.44
1774509006,0.37,62.41,7.64,8029.46,2.64,6.79,5.44
1774509007,0.37,62.41,7.64,8029.33,2.64,6.79,5.44
1774509008,0.37,62.41,7.64,8029.20,2.64,6.79,5.44
1774509009,0.37,62.41,7.64,8029.06,2.64,6.79,5.44
1774509010,0.37,62.40,7.64,8028.93,2.64,6.79,5.44
1774509011,0.37,62.40,7.64,8028.80,2.64,6.79,5.44
1774509012,0.37,62.40,7.64,8028.66,2.64,6.79,5.44
1774509013,0.37,62.40,7.64,8028.53,2.64,6.79,5.44
1774509014,0.37,62.40,7.64,8028.39,2.64,6.79,5.44
1774509015,0.37,62.40,7.64,8028.26,2.64,6.79,5.44
1774509016,0.37,62.40,7.64,8028.13,2.64,6.79,5.44
1774509017,0.37,62.40,7.64,8027.99,2.64,6.79,5.44
1774509018,0.37,62.40,7.64,8027.86,2.64,6.79,5.44
1774509019,0.37,62.40,7.64,8027.72,2.64,6.79,5.44
1774509020,0.37,62.39,7.64,8027.59,2.64,6.79,5.44
1774509021,0.37,62.39,7.64,8027.46,2.64,6.79,5.44
1774509022,0.37,62.39,7.64,8027.33,2.64,6.79,5.44
1774509023,0.37,62.39,7.64,8027.19,2.64,6.79,5.44
1774509024,0.37,62.39,7.64,8027.06,2.64,6.79,5.44
1774509025,0.37,62.39,7.64,8026.92,2.64,6.79,5.44
1774509026,0.37,62.39,7.64,8026.79,2.64,6.79,5.44
1774509027,0.37,62.39,7.64,8026.66,2.64,6.79,5.44
1774509028,0.37,62.39,7.64,8026.53,2.64,6.79,5.44
1774509029,0.37,62.39,7.64,8026.39,2.64,6.79,5.44
1774509030,0.37,62.39,7.64,8026.26,2.64,6.79,5.44
1774509031,0.37,62.39,7.64,8026.12,2.64,6.79,5.44
1774509032,0.37,62.39,7.64,8025.99,2.64,6.79,5.44
1774509033,0.37,62.38,7.64,8025.86,2.64,6.79,5.44
1774509034,0.37,62.38,7.64,8025.73,2.64,6.79,5.44
1774509035,0.37,62.38,7.64,8025.59,2.64,6.79,5.44
1774509036,0.37,62.38,7.64,8025.46,2.64,6.79,5.44
1774509037,0.37,62.38,7.64,8025.32,2.64,6.79,5.44
1774509038,0.37,62.38,7.64,8025.19,2.64,6.79,5.44
1774509039,0.37,62.38,7.64,8025.06,2.64,6.79,5.44
1774509040,0.37,62.38,7.64,8024.92,2.64,6.79,5.44
1774509041,0.37,62.38,7.64,8024.79,2.64,6.79,5.44
1774509042,0.37,62.38,7.64,8024.66,2.64,6.79,5.44
1774509043,0.37,62.38,7.64,8024.52,2.64,6.79,5.44
1774509044,0.37,62.37,7.64,8024.39,2.64,6.79,5.44
1774509045,0.37,62.37,7.64,8024.26,2.64,6.79,5.44
1774509046,0.37,62.37,7.64,8024.12,2.64,6.79,5.44
1774509047,0.37,62.37,7.64,8023.99,2.64,6.79,5.44
1774509048,0.37,62.37,7.64,8023.85,2.64,6.79,5.44
1774509049,0.37,62.37,7.64,8023.72,2.64,6.79,5.44
1774509050,0.37,62.37,7.64,8023.59,2.64,6.79,5.44
1774509051,0.37,62.37,7.64,8023.46,2.64,6.79,5.44
1774509052,0.37,62.37,7.64,8023.32,2.64,6.79,5.44
1774509053,0.37,62.37,7.64,8023.19,2.64,6.79,5.44
1774509054,0.37,62.37,7.64,8023.06,2.64,6.79,5.44
1774509055,0.37,62.36,7.64,8022.92,2.64,6.79,5.44
1774509056,0.37,62.36,7.64,8022.79,2.64,6.79,5.44
1774509057,0.37,62.36,7.64,8022.65,2.64,6.79,5.44
1774509058,0.37,62.36,7.64,8022.52,2.64,6.79,5.44
1774509059,0.37,62.36,7.64,8022.39,2.64,6.79,5.44
1774509060,0.37,62.36,7.64,8022.26,2.64,6.79,5.44
1774509061,0.37,62.36,7.64,8022.12,2.64,6.79,5.44
1774509062,0.37,62.36,7.64,8021.99,2.64,6.79,5.44
1774509063,0.37,62.36,7.64,8021.86,2.64,6.79,5.44
1774509064,0.37,62.36,7.64,8021.72,2.64,6.79,5.44
1774509065,0.37,62.36,7.64,8021.59,2.64,6.79,5.44
1774509066,0.37,62.36,7.64,8021.46,2.64,6.79,5.44
1774509067,0.37,62.35,7.64,8021.32,2.64,6.79,5.44
1774509068,0.37,62.35,7.64,8021.19,2.64,6.79,5.44
1774509070,0.37,62.35,7.64,8021.06,2.64,6.79,5.44
1774509071,0.37,62.35,7.64,8020.92,2.64,6.79,5.44
1774509072,0.37,62.35,7.64,8020.79,2.64,6.79,5.44
1774509073,0.37,62.35,7.64,8020.66,2.64,6.79,5.44
1774509074,0.37,62.35,7.64,8020.52,2.64,6.79,5.44
1774509075,0.37,62.35,7.64,8020.39,2.64,6.79,5.44
1774509076,0.37,62.35,7.64,8020.25,2.64,6.79,5.44
1774509077,0.37,62.35,7.64,8020.12,2.64,6.79,5.44
1774509078,0.37,62.35,7.64,8019.99,2.64,6.79,5.44
1774509079,0.37,62.34,7.63,8019.86,2.64,6.79,5.44
1774509080,0.37,62.34,7.63,8019.72,2.64,6.79,5.44
1774509081,0.37,62.34,7.63,8019.59,2.64,6.79,5.44
1774509082,0.37,62.34,7.63,8019.45,2.64,6.79,5.44
1774509083,0.37,62.34,7.63,8019.32,2.64,6.79,5.44
1774509084,0.37,62.34,7.63,8019.19,2.64,6.79,5.44
1774509085,0.37,62.34,7.63,8019.05,2.64,6.79,5.44
1774509086,0.37,62.34,7.63,8018.92,2.64,6.79,5.44
1774509087,0.37,62.34,7.63,8018.79,2.64,6.79,5.44
1774509088,0.37,62.34,7.63,8018.66,2.64,6.79,5.44
1774509089,0.37,62.34,7.63,8018.52,2.64,6.79,5.44
1774509090,0.37,62.34,7.63,8018.39,2.64,6.79,5.44
1774509091,0.37,62.33,7.63,8018.25,2.64,6.79,5.44
1774509092,0.37,62.33,7.63,8018.12,2.64,6.79,5.44
1774509093,0.37,62.33,7.63,8017.99,2.64,6.79,5.44
1774509094,0.37,62.33,7.63,8017.86,2.64,6.79,5.44
1774509095,0.37,62.33,7.63,8017.72,2.64,6.79,5.44
1774509096,0.37,62.33,7.63,8017.59,2.64,6.79,5.44
1774509097,0.37,62.33,7.63,8017.45,2.64,6.79,5.44
1774509098,0.37,62.33,7.63,8017.32,2.64,6.79,5.44
1774509099,0.37,62.33,7.63,8017.19,2.64,6.79,5.44
1774509100,0.37,62.32,7.63,8017.05,2.64,6.79,5.44
1774509101,0.37,62.32,7.63,8016.92,2.64,6.79,5.44
1774509102,0.37,62.32,7.63,8016.78,2.64,6.79,5.44
1774509103,0.37,62.32,7.63,8016.65,2.64,6.79,5.44
1774509104,0.37,62.32,7.63,8016.52,2.64,6.79,5.44
1774509105,0.37,62.32,7.63,8016.38,2.64,6.79,5.44
1774509106,0.37,62.32,7.63,8016.25,2.64,6.79,5.44
1774509107,0.37,62.32,7.63,8016.12,2.64,6.79,5.44
1774509108,0.37,62.32,7.63,8015.98,2.64,6.79,5.44
1774509109,0.37,62.32,7.63,8015.85,2.64,6.79,5.44
1774509110,0.37,62.31,7.63,8015.71,2.64,6.79,5.44
1774509111,0.37,62.31,7.63,8015.58,2.64,6.79,5.44
1774509112,0.37,62.31,7.63,8015.45,2.64,6.79,5.43
1774509113,0.37,62.31,7.63,8015.31,2.64,6.79,5.43
1774509114,0.37,62.31,7.63,8015.18,2.64,6.79,5.43
1774509115,0.37,62.31,7.63,8015.05,2.64,6.79,5.43
1774509116,0.37,62.31,7.63,8014.91,2.64,6.79,5.43
1774509117,0.37,62.31,7.63,8014.78,2.64,6.79,5.43
1774509118,0.37,62.31,7.63,8014.66,2.64,6.79,5.43
1774509119,0.37,62.31,7.63,8014.52,2.64,6.79,5.43
1774509120,0.37,62.31,7.63,8014.39,2.64,6.79,5.43
1774509121,0.37,62.31,7.63,8014.26,2.64,6.79,5.43
1774509122,0.37,62.31,7.63,8014.12,2.64,6.79,5.43
1774509123,0.37,62.30,7.63,8013.99,2.64,6.79,5.43
1774509124,0.37,62.30,7.63,8013.86,2.64,6.79,5.43
1774509125,0.37,62.30,7.63,8013.72,2.64,6.79,5.43
1774509126,0.37,62.30,7.63,8013.59,2.64,6.79,5.43
1774509127,0.37,62.30,7.63,8013.45,2.64,6.79,5.43
1774509128,0.37,62.30,7.63,8013.33,2.64,6.79,5.43
1774509129,0.37,62.30,7.63,8013.19,2.64,6.79,5.43
1774509130,0.37,62.30,7.63,8013.06,2.64,6.79,5.43
1774509131,0.37,62.30,7.63,8012.92,2.64,6.79,5.43
1774509132,0.37,62.30,7.63,8012.79,2.64,6.79,5.43
1774509133,0.37,62.30,7.63,8012.66,2.64,6.79,5.43
1774509134,0.37,62.29,7.63,8012.53,2.64,6.79,5.43
1774509135,0.37,62.29,7.63,8012.39,2.64,6.79,5.43
1774509136,0.37,62.29,7.63,8012.26,2.64,6.79,5.43
1774509137,0.37,62.29,7.63,8012.13,2.64,6.79,5.43
1774509138,0.37,62.29,7.63,8011.99,2.64,6.79,5.43
1774509139,0.37,62.29,7.63,8011.86,2.64,6.79,5.43
1774509140,0.37,62.29,7.63,8011.72,2.64,6.79,5.43
1774509141,0.37,62.29,7.63,8011.59,2.64,6.79,5.43
1774509142,0.37,62.29,7.63,8011.46,2.64,6.79,5.43
1774509143,0.37,62.29,7.63,8011.33,2.64,6.79,5.43
1774509144,0.37,62.29,7.63,8011.20,2.64,6.79,5.43
1774509145,0.37,62.28,7.63,8011.06,2.64,6.79,5.43
1774509146,0.37,62.28,7.63,8010.93,2.64,6.79,5.43
1774509147,0.37,62.28,7.63,8010.79,2.64,6.79,5.43
1774509148,0.37,62.28,7.63,8010.66,2.64,6.79,5.43
1774509149,0.37,62.28,7.63,8010.53,2.64,6.79,5.43
1774509150,0.37,62.28,7.63,8010.40,2.64,6.79,5.43
1774509151,0.37,62.28,7.63,8010.26,2.64,6.79,5.43
1774509152,0.37,62.28,7.63,8010.13,2.64,6.79,5.43
1774509153,0.37,62.28,7.63,8010.00,2.64,6.79,5.43
1774509154,0.37,62.28,7.63,8009.86,2.64,6.79,5.43
1774509155,0.37,62.28,7.63,8009.73,2.64,6.79,5.43
1774509156,0.37,62.27,7.63,8009.60,2.64,6.79,5.43
1774509157,0.37,62.27,7.62,8009.46,2.64,6.79,5.43
1774509158,0.37,62.27,7.62,8009.33,2.64,6.79,5.43
1774509159,0.37,62.27,7.62,8009.20,2.64,6.79,5.43
1774509160,0.37,62.27,7.62,8009.07,2.64,6.79,5.43
1774509161,0.37,62.27,7.62,8008.93,2.64,6.79,5.43
1774509162,0.37,62.27,7.62,8008.80,2.64,6.79,5.43
1774509163,0.37,62.27,7.62,8008.67,2.64,6.79,5.43
1774509164,0.37,62.27,7.62,8008.53,2.64,6.79,5.43
1774509165,0.37,62.27,7.62,8008.40,2.64,6.79,5.43
1774509166,0.37,62.27,7.62,8008.27,2.64,6.79,5.43
1774509167,0.37,62.26,7.62,8008.13,2.64,6.79,5.43
1774509168,0.37,62.26,7.62,8008.00,2.64,6.79,5.43
1774509169,0.37,62.26,7.62,8007.86,2.64,6.79,5.43
1774509170,0.37,62.26,7.62,8007.73,2.64,6.79,5.43
1774509171,0.37,62.26,7.62,8007.60,2.64,6.79,5.43
1774509172,0.37,62.26,7.62,8007.46,2.64,6.79,5.43
1774509173,0.37,62.26,7.62,8007.33,2.64,6.79,5.43
1774509174,0.37,62.26,7.62,8007.20,2.64,6.79,5.43
1774509175,0.37,62.26,7.62,8007.06,2.64,6.79,5.43
1774509176,0.37,62.26,7.62,8006.93,2.64,6.79,5.43
1774509178,0.37,62.25,7.62,8006.80,2.64,6.79,5.43
1774509179,0.37,62.25,7.62,8006.66,2.64,6.79,5.43
1774509180,0.37,62.25,7.62,8006.53,2.64,6.79,5.43
1774509181,0.37,62.25,7.62,8006.41,2.64,6.79,5.43
1774509182,0.37,62.25,7.62,8006.27,2.64,6.79,5.43
1774509183,0.37,62.25,7.62,8006.14,2.64,6.79,5.43
1774509184,0.37,62.25,7.62,8006.01,2.64,6.79,5.43
1774509185,0.37,62.25,7.62,8005.87,2.64,6.79,5.43
1774509186,0.37,62.25,7.62,8005.74,2.64,6.79,5.43
1774509187,0.37,62.25,7.62,8005.61,2.64,6.79,5.43
1774509188,0.37,62.25,7.62,8005.47,2.64,6.79,5.43
1774509189,0.37,62.25,7.62,8005.34,2.64,6.79,5.43
1774509190,0.37,62.25,7.62,8005.21,2.64,6.79,5.43
1774509191,0.37,62.24,7.62,8005.08,2.64,6.79,5.43
1774509192,0.37,62.24,7.62,8004.94,2.64,6.79,5.43
1774509193,0.37,62.24,7.62,8004.81,2.64,6.79,5.43
1774509194,0.37,62.24,7.62,8004.68,2.64,6.79,5.43
1774509195,0.37,62.24,7.62,8004.54,2.64,6.79,5.43
1774509196,0.37,62.24,7.62,8004.41,2.64,6.79,5.43
1774509197,0.37,62.24,7.62,8004.28,2.64,6.79,5.43
1774509198,0.37,62.24,7.62,8004.14,2.64,6.79,5.43
1774509199,0.37,62.24,7.62,8004.01,2.64,6.79,5.43
1774509200,0.37,62.24,7.62,8003.88,2.64,6.79,5.43
1774509201,0.37,62.24,7.62,8003.75,2.64,6.79,5.43
1774509202,0.37,62.23,7.62,8003.62,2.64,6.79,5.43
1774509203,0.37,62.23,7.62,8003.48,2.64,6.79,5.43
1774509204,0.37,62.23,7.62,8003.35,2.64,6.79,5.43
1774509205,0.37,62.23,7.62,8003.22,2.64,6.79,5.43
1774509206,0.37,62.23,7.62,8003.08,2.64,6.79,5.43
1774509207,0.37,62.23,7.62,8002.95,2.64,6.79,5.43
1774509208,0.37,62.23,7.62,8002.82,2.64,6.79,5.43
1774509209,0.37,62.23,7.62,8002.69,2.64,6.79,5.43
1774509210,0.37,62.23,7.62,8002.55,2.64,6.79,5.43
1774509211,0.37,62.23,7.62,8002.42,2.64,6.79,5.43
1774509212,0.37,62.23,7.62,8002.29,2.64,6.79,5.43
1774509213,0.37,62.23,7.62,8002.16,2.64,6.79,5.43
1774509214,0.37,62.22,7.62,8002.02,2.64,6.79,5.43
1774509215,0.37,62.22,7.62,8001.89,2.64,6.79,5.43
1774509216,0.37,62.22,7.62,8001.76,2.64,6.79,5.43
1774509217,0.37,62.22,7.62,8001.62,2.64,6.79,5.43
1774509218,0.37,62.22,7.62,8001.49,2.64,6.79,5.43
1774509219,0.37,62.22,7.62,8001.36,2.64,6.79,5.43
1774509220,0.37,62.22,7.62,8001.23,2.64,6.79,5.43
1774509221,0.37,62.22,7.62,8001.09,2.64,6.79,5.43
1774509222,0.37,62.22,7.62,8000.96,2.64,6.79,5.43
1774509223,0.37,62.22,7.62,8000.83,2.64,6.79,5.43
1774509224,0.37,62.22,7.62,8000.70,2.64,6.79,5.43
1774509225,0.37,62.22,7.62,8000.56,2.64,6.79,5.43
1774509226,0.37,62.21,7.62,8000.43,2.64,6.79,5.43
1774509227,0.37,62.21,7.62,8000.30,2.64,6.79,5.43
1774509228,0.37,62.21,7.62,8000.16,2.64,6.79,5.42
1774509229,0.37,62.21,7.62,8000.03,2.64,6.79,5.42
1774509230,0.37,62.21,7.62,7999.90,2.64,6.79,5.42
1774509231,0.37,62.21,7.62,7999.77,2.64,6.79,5.42
1774509232,0.37,62.21,7.62,7999.64,2.64,6.79,5.42
1774509233,0.37,62.21,7.62,7999.50,2.64,6.79,5.42
1774509234,0.37,62.21,7.62,7999.37,2.64,6.79,5.42
1774509235,0.37,62.21,7.62,7999.24,2.64,6.79,5.42
1774509236,0.37,62.21,7.62,7999.11,2.64,6.79,5.42
1774509237,0.37,62.20,7.61,7998.97,2.64,6.79,5.42
1774509238,0.37,62.20,7.61,7998.84,2.64,6.79,5.42
1774509239,0.37,62.20,7.61,7998.71,2.64,6.79,5.42
1774509240,0.37,62.20,7.61,7998.58,2.64,6.79,5.42
1774509241,0.37,62.20,7.61,7998.45,2.64,6.79,5.42
1774509242,0.37,62.20,7.61,7998.31,2.64,6.79,5.42
1774509243,0.37,62.20,7.61,7998.18,2.64,6.79,5.42
1774509244,0.37,62.20,7.61,7998.05,2.64,6.79,5.42
1774509245,0.37,62.20,7.61,7997.91,2.64,6.79,5.42
1774509246,0.37,62.20,7.61,7997.78,2.64,6.79,5.42
1774509247,0.37,62.20,7.61,7997.65,2.64,6.79,5.42
1774509248,0.37,62.20,7.61,7997.52,2.64,6.79,5.42
1774509249,0.37,62.19,7.61,7997.38,2.64,6.79,5.42
1774509250,0.37,62.19,7.61,7997.25,2.64,6.79,5.42
1774509251,0.37,62.19,7.61,7997.12,2.64,6.79,5.42
1774509252,0.37,62.19,7.61,7996.99,2.64,6.79,5.42
1774509253,0.37,62.19,7.61,7996.85,2.64,6.79,5.42
1774509254,0.37,62.19,7.61,7996.72,2.64,6.79,5.42
1774509255,0.37,62.19,7.61,7996.59,2.64,6.79,5.42
1774509256,0.37,62.19,7.61,7996.45,2.64,6.79,5.42
1774509257,0.37,62.19,7.61,7996.33,2.64,6.79,5.42
1774509258,0.37,62.19,7.61,7996.19,2.64,6.79,5.42
1774509259,0.37,62.19,7.61,7996.06,2.64,6.79,5.42
1774509260,0.37,62.18,7.61,7995.93,2.64,6.79,5.42
1774509261,0.37,62.18,7.61,7995.79,2.64,6.79,5.42
1774509262,0.37,62.18,7.61,7995.66,2.64,6.79,5.42
1774509263,0.37,62.18,7.61,7995.53,2.64,6.79,5.42
1774509264,0.37,62.18,7.61,7995.40,2.64,6.79,5.42
1774509265,0.37,62.18,7.61,7995.26,2.64,6.79,5.42
1774509266,0.37,62.18,7.61,7995.13,2.64,6.79,5.42
1774509267,0.37,62.18,7.61,7995.00,2.64,6.79,5.42
1774509268,0.37,62.18,7.61,7994.87,2.64,6.79,5.42
1774509269,0.37,62.18,7.61,7994.74,2.64,6.79,5.42
1774509270,0.37,62.18,7.61,7994.60,2.64,6.79,5.42
1774509271,0.37,62.18,7.61,7994.47,2.64,6.79,5.42
1774509272,0.37,62.17,7.61,7994.34,2.64,6.79,5.42
1774509273,0.37,62.17,7.61,7994.20,2.64,6.79,5.42
1774509274,0.36,62.17,7.61,7994.07,2.64,6.79,5.42
1774509275,0.36,62.17,7.61,7993.94,2.64,6.79,5.42
1774509276,0.36,62.17,7.61,7993.81,2.64,6.79,5.42
1774509277,0.36,62.17,7.61,7993.67,2.64,6.79,5.42
1774509278,0.36,62.17,7.61,7993.54,2.64,6.79,5.42
1774509279,0.36,62.17,7.61,7993.41,2.64,6.79,5.42
1774509280,0.36,62.17,7.61,7993.28,2.64,6.79,5.42
1774509281,0.36,62.17,7.61,7993.15,2.64,6.79,5.42
1774509282,0.36,62.17,7.61,7993.01,2.64,6.79,5.42
1774509283,0.36,62.16,7.61,7992.88,2.64,6.79,5.42
1774509284,0.36,62.16,7.61,7992.75,2.64,6.79,5.42
1774509285,0.36,62.16,7.61,7992.62,2.64,6.79,5.42
1774509287,0.36,62.16,7.61,7992.48,2.64,6.79,5.42
1774509288,0.36,62.16,7.61,7992.35,2.64,6.79,5.42
1774509289,0.36,62.16,7.61,7992.22,2.64,6.79,5.42
1774509290,0.36,62.16,7.61,7992.08,2.64,6.79,5.42
1774509291,0.36,62.16,7.61,7991.96,2.64,6.79,5.42
1774509292,0.36,62.16,7.61,7991.82,2.64,6.79,5.42
1774509293,0.36,62.16,7.61,7991.69,2.64,6.79,5.42
1774509294,0.36,62.16,7.61,7991.56,2.64,6.79,5.42
1774509295,0.36,62.16,7.61,7991.42,2.64,6.79,5.42
1774509296,0.36,62.15,7.61,7991.29,2.64,6.79,5.42
1774509297,0.36,62.15,7.61,7991.16,2.64,6.79,5.42
1774509298,0.36,62.15,7.61,7991.03,2.64,6.79,5.42
1774509299,0.36,62.15,7.61,7990.89,2.64,6.79,5.42
1774509300,0.36,62.15,7.61,7990.76,2.64,6.79,5.42
1774509301,0.36,62.15,7.61,7990.63,2.64,6.79,5.42
1774509302,0.36,62.15,7.61,7990.50,2.64,6.79,5.42
1774509303,0.36,62.15,7.61,7990.37,2.64,6.79,5.42
1774509304,0.36,62.15,7.61,7990.24,2.64,6.79,5.42
1774509305,0.36,62.15,7.61,7990.10,2.64,6.79,5.42
1774509306,0.36,62.15,7.61,7989.97,2.64,6.79,5.42
1774509307,0.36,62.15,7.61,7989.84,2.64,6.79,5.42
1774509308,0.36,62.14,7.61,7989.71,2.64,6.79,5.42
1774509309,0.36,62.14,7.61,7989.57,2.64,6.79,5.42
1774509310,0.36,62.14,7.61,7989.44,2.64,6.79,5.42
1774509311,0.36,62.14,7.61,7989.31,2.64,6.79,5.42
1774509312,0.36,62.14,7.61,7989.17,2.64,6.79,5.42
1774509313,0.36,62.14,7.61,7989.04,2.64,6.79,5.42
1774509314,0.36,62.14,7.61,7988.91,2.64,6.79,5.42
1774509315,0.36,62.14,7.61,7988.78,2.64,6.79,5.42
1774509316,0.36,62.14,7.61,7988.64,2.64,6.79,5.42
1774509317,0.36,62.13,7.60,7988.51,2.64,6.79,5.42
1774509318,0.36,62.13,7.60,7988.38,2.64,6.79,5.42
1774509319,0.36,62.13,7.60,7988.24,2.64,6.79,5.42
1774509320,0.36,62.13,7.60,7988.11,2.64,6.79,5.42
1774509321,0.36,62.13,7.60,7987.98,2.64,6.79,5.42
1774509322,0.36,62.13,7.60,7987.84,2.64,6.78,5.42
1774509323,0.36,62.13,7.60,7987.72,2.64,6.78,5.42
1774509324,0.36,62.13,7.60,7987.59,2.64,6.78,5.42
1774509325,0.36,62.13,7.60,7987.46,2.64,6.78,5.42
1774509326,0.36,62.13,7.60,7987.32,2.64,6.78,5.42
1774509327,0.36,62.13,7.60,7987.19,2.64,6.78,5.42
1774509328,0.36,62.13,7.60,7987.06,2.64,6.78,5.42
1774509329,0.36,62.12,7.60,7986.92,2.64,6.78,5.42
1774509330,0.36,62.12,7.60,7986.79,2.64,6.78,5.42
1774509331,0.36,62.12,7.60,7986.66,2.64,6.78,5.42
1774509332,0.36,62.12,7.60,7986.53,2.64,6.78,5.42
1774509333,0.36,62.12,7.60,7986.39,2.64,6.78,5.42
1774509334,0.36,62.12,7.60,7986.26,2.64,6.78,5.42
1774509335,0.36,62.12,7.60,7986.13,2.64,6.78,5.42
1774509336,0.36,62.12,7.60,7986.00,2.64,6.78,5.42
1774509337,0.36,62.12,7.60,7985.86,2.64,6.78,5.42
1774509338,0.36,62.12,7.60,7985.73,2.64,6.78,5.42
1774509339,0.36,62.11,7.60,7985.60,2.64,6.78,5.42
1774509340,0.36,62.11,7.60,7985.47,2.64,6.78,5.42
1774509341,0.36,62.11,7.60,7985.33,2.64,6.78,5.42
1774509342,0.36,62.11,7.60,7985.20,2.64,6.78,5.41
1774509343,0.36,62.11,7.60,7985.07,2.64,6.78,5.41
1774509344,0.36,62.11,7.60,7984.94,2.64,6.78,5.41
1774509345,0.36,62.11,7.60,7984.81,2.64,6.78,5.41
1774509346,0.36,62.11,7.60,7984.68,2.64,6.78,5.41
1774509347,0.36,62.11,7.60,7984.55,2.64,6.78,5.41
1774509348,0.36,62.11,7.60,7984.41,2.64,6.78,5.41
1774509349,0.36,62.11,7.60,7984.28,2.64,6.78,5.41
1774509350,0.36,62.11,7.60,7984.15,2.64,6.78,5.41
1774509351,0.36,62.11,7.60,7984.02,2.64,6.78,5.41
1774509352,0.36,62.10,7.60,7983.88,2.64,6.78,5.41
1774509353,0.36,62.10,7.60,7983.75,2.64,6.78,5.41
1774509354,0.36,62.10,7.60,7983.62,2.64,6.78,5.41
1774509355,0.36,62.10,7.60,7983.49,2.64,6.78,5.41
1774509356,0.36,62.10,7.60,7983.35,2.64,6.78,5.41
1774509357,0.36,62.10,7.60,7983.22,2.64,6.78,5.41
