timestamp,mem_available
1774592355,91.43
1774592356,91.39
1774592357,92.26
1774592358,91.05
1774592359,91.13
1774592360,91.42
1774592361,91.95
1774592362,91.32
1774592363,91.49
1774592364,91.99
1774592365,92.09
1774592366,92.23
1774592367,91.22
1774592368,92.20
1774592369,91.25
1774592370,91.24
1774592371,91.56
1774592372,91.45
1774592373,91.55
1774592374,91.68
1774592375,91.69
1774592376,91.92
1774592377,91.41
1774592378,91.39
1774592379,92.08
1774592380,91.05
1774592381,91.27
1774592382,91.64
1774592383,91.37
1774592384,90.96
1774592385,91.36
1774592386,90.33
1774592387,90.62
1774592388,90.30
1774592389,90.34
1774592390,90.97
1774592391,90.83
1774592392,90.91
1774592393,91.49
1774592394,92.10
1774592395,91.40
1774592396,91.49
1774592397,91.36
1774592398,90.57
1774592399,90.69
1774592400,90.50
1774592401,90.48
1774592402,90.39
1774592403,90.43
1774592404,90.52
1774592405,91.41
1774592406,90.72
1774592407,90.71
1774592408,91.14
1774592409,91.30
1774592410,92.04
1774592411,92.70
1774592413,91.45
1774592414,91.41
1774592415,91.62
1774592416,92.05
1774592417,92.06
1774592418,90.97
1774592419,91.18
1774592420,91.84
1774592421,91.78
1774592422,92.05
1774592423,92.10
1774592424,92.14
1774592425,92.17
1774592426,92.25
1774592427,92.35
1774592428,92.44
1774592429,92.55
1774592430,92.65
1774592431,92.73
1774592432,92.81
1774592433,92.87
1774592434,92.95
1774592435,93.01
1774592436,93.05
1774592437,93.05
1774592438,93.05
1774592439,93.05
1774592440,93.05
1774592441,93.05
1774592442,93.04
1774592443,93.34
1774592444,93.34
1774592445,93.34
1774592446,93.34
1774592447,93.34
1774592448,93.34
1774592449,93.34
1774592450,93.33
1774592451,93.33
1774592452,93.33
1774592453,93.33
1774592454,93.33
1774592455,93.32
1774592456,93.32
1774592457,93.32
1774592458,93.32
1774592459,93.32
1774592460,93.31
1774592461,93.31
1774592462,93.31
1774592463,93.31
1774592464,93.30
1774592465,93.30
1774592466,93.30
1774592467,93.30
1774592468,93.30
1774592469,93.30
1774592470,93.30
1774592471,93.30
1774592472,93.30
1774592473,93.30
1774592474,93.30
1774592475,93.30
1774592476,93.30
1774592477,93.30
1774592478,93.30
1774592479,93.48
1774592480,93.47
1774592481,93.47
1774592482,93.47
1774592483,93.46
1774592484,93.46
1774592485,93.46
1774592486,93.46
1774592487,93.46
1774592488,93.46
1774592489,93.46
1774592490,93.46
1774592491,93.46
1774592492,93.46
1774592493,93.45
1774592494,93.44
1774592495,93.44
1774592496,93.44
1774592497,93.44
1774592498,93.44
1774592499,93.44
1774592500,93.44
1774592501,93.44
1774592502,93.61
1774592503,93.61
1774592504,93.61
1774592505,93.61
1774592506,93.61
1774592507,93.61
1774592508,93.60
1774592509,93.60
1774592510,93.60
1774592511,93.60
1774592512,93.58
1774592513,93.57
1774592514,93.56
1774592515,93.56
1774592516,93.56
1774592517,93.55
1774592518,93.55
1774592519,93.55
1774592520,93.55
1774592521,93.55
1774592522,93.55
1774592523,93.55
1774592524,93.55
1774592525,93.55
1774592526,93.55
1774592527,93.55
1774592528,93.55
1774592529,93.55
1774592530,93.55
1774592531,93.54
1774592532,93.54
1774592533,93.54
1774592534,93.54
1774592535,93.54
1774592536,93.53
1774592537,93.53
1774592538,93.62
1774592539,93.62
1774592540,93.62
1774592541,93.62
1774592542,93.62
1774592543,93.62
1774592544,93.62
1774592545,93.62
1774592546,93.62
1774592547,93.62
1774592548,93.62
1774592549,93.62
1774592550,93.62
1774592551,93.62
1774592552,93.62
1774592553,93.62
1774592554,93.62
1774592555,93.61
1774592556,93.61
1774592557,93.61
1774592558,93.64
1774592559,93.64
1774592560,93.64
1774592561,93.64
1774592562,93.64
1774592563,93.64
1774592564,93.64
1774592565,93.64
1774592566,93.64
1774592567,93.72
1774592568,93.72
1774592569,93.72
1774592570,93.72
1774592571,93.72
1774592572,93.71
1774592573,93.70
1774592574,93.68
1774592575,93.68
1774592576,93.69
1774592577,93.68
1774592578,93.68
1774592579,93.68
1774592580,93.68
1774592581,93.68
1774592582,93.68
1774592583,93.68
1774592584,93.68
1774592585,93.68
1774592586,93.68
1774592587,93.66
1774592588,93.66
1774592589,93.66
1774592590,93.66
1774592591,93.66
1774592592,93.66
1774592593,93.66
1774592594,93.66
1774592595,93.66
1774592596,93.66
1774592597,93.66
1774592598,93.66
1774592599,93.66
1774592600,93.66
1774592601,93.66
1774592602,93.66
1774592603,93.66
1774592604,93.66
1774592606,93.66
1774592607,93.66
1774592608,93.66
1774592609,93.66
1774592610,93.66
1774592611,93.66
1774592612,93.66
1774592613,93.66
1774592614,93.66
1774592615,93.66
1774592616,93.66
1774592617,93.66
1774592618,93.66
1774592619,93.66
1774592620,93.65
1774592621,93.73
1774592622,93.73
1774592623,93.72
1774592624,93.72
1774592625,93.72
1774592626,93.72
1774592627,93.72
1774592628,93.72
1774592629,93.72
1774592630,93.71
1774592631,93.71
1774592632,93.71
1774592633,93.71
1774592634,93.71
1774592635,93.71
1774592636,93.71
1774592637,93.70
1774592638,93.70
1774592639,93.70
1774592640,93.70
1774592641,93.69
1774592642,93.75
1774592643,93.75
1774592644,93.75
1774592645,93.74
1774592646,93.73
1774592647,93.73
1774592648,93.73
1774592649,93.73
1774592650,93.73
1774592651,93.73
1774592652,93.73
1774592653,93.73
1774592654,93.73
1774592655,93.73
1774592656,93.73
1774592657,93.73
1774592658,93.73
1774592659,93.73
1774592660,93.73
1774592661,93.72
1774592662,93.71
1774592663,93.71
1774592664,93.71
1774592665,93.71
1774592666,93.71
1774592667,93.71
1774592668,93.71
1774592669,93.71
1774592670,93.70
1774592671,93.70
1774592672,93.69
1774592673,93.68
1774592674,93.68
1774592675,93.68
1774592676,93.68
1774592677,93.68
1774592678,93.68
1774592679,93.68
1774592680,93.68
1774592681,93.68
1774592682,93.68
1774592683,93.68
1774592684,93.68
1774592685,93.68
1774592686,93.73
1774592687,93.73
1774592688,93.72
1774592689,93.72
1774592690,93.71
1774592691,93.71
1774592692,93.71
1774592693,93.70
1774592694,93.70
1774592695,93.70
1774592696,93.70
1774592697,93.76
1774592698,93.75
1774592699,93.75
1774592700,93.75
1774592701,93.74
1774592702,93.74
1774592703,93.74
1774592704,93.74
1774592705,93.74
1774592706,93.73
1774592707,93.73
1774592708,93.73
1774592709,93.73
1774592710,93.73
1774592711,93.73
1774592712,93.73
1774592713,93.73
1774592714,93.73
1774592715,93.73
1774592716,93.82
1774592717,93.82
1774592718,93.82
1774592719,93.81
1774592720,93.86
1774592721,93.86
1774592722,93.85
1774592723,93.85
1774592724,93.85
1774592725,93.84
1774592726,93.84
1774592727,93.84
1774592728,93.84
1774592729,93.84
1774592730,93.84
1774592731,93.84
1774592732,93.84
1774592733,93.83
1774592734,93.83
1774592735,93.83
1774592736,93.83
1774592737,93.83
1774592738,93.83
1774592739,93.83
1774592740,93.83
1774592741,93.83
1774592742,93.83
1774592743,93.83
