worker_id,job_id,status_code,latency_ms,error,response_body
2,1,200,453,,0.0
0,3,200,493,,0.0
3,2,200,533,,0.0
2,4,200,468,,0.0
2,7,200,587,,0.0
0,5,200,1517,,0.0
3,6,200,1786,,0.0
3,10,200,558,,"[false,false,false,false,false,false,false,false,false]"
0,9,200,1186,,0.0
3,11,200,490,,"[false,false,false,false,false,false,false,false,false,false]"
3,13,200,533,,0.0
0,12,200,832,,0.0
3,14,200,629,,0.0
3,16,200,494,,-9.0
0,15,200,1322,,0.0
3,17,200,584,,0.0
0,18,200,579,,0.0
3,19,200,639,,0.0
3,21,200,1048,,0.0
3,22,200,1363,,0.0
3,23,200,480,,0.0
1,0,200,9616,,"""0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9"""
3,24,200,567,,"[false,false,false,false,false,false,false,false,false,false,false,false,false,false,false]"
1,25,200,634,,"[false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false]"
1,27,200,664,,0.0
1,28,200,639,,"[false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false]"
2,8,200,10525,,"""0 0 0 0 0.007692307806932009 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"""
2,30,200,596,,0.0
2,31,200,530,,0.0
2,32,200,1626,,0.0
2,33,200,591,,0.0
0,20,200,9998,,"""0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"""
2,34,200,1198,,0.0
3,26,200,9566,,"""0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"""
3,37,200,567,,"[false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false]"
3,38,200,775,,0.0
1,29,200,10049,,"""0 0 0 0.02500000074505806 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0"""
3,39,200,1339,,0.0
3,41,200,467,,0.0
1,40,200,1190,,"[false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false]"
0,35,200,9417,,"""0 0 0.01000000014901161 0 -9 0 0 0 0 0 0 0 0 0 0 0 -9 0 0 0"""
2,36,200,13090,,"""0 0 0.03529411817298216 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"""
