worker_id,job_id,status_code,latency_ms,error,response_body
10,2,200,1818,,0.0
16,19,200,1831,,0.0
6,8,200,2095,,0.0
11,6,200,2104,,0.0
14,18,200,2278,,0.0
9,0,200,2349,,"[false,false,false,false,false,false]"
19,15,200,2406,,0.0
4,1,200,2498,,0.0
8,14,200,2515,,"[false,false,false,false,false,false]"
12,11,200,2899,,0.0
0,5,200,2988,,0.0
5,7,200,3191,,"[false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false]"
18,13,200,3290,,"[false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false]"
1,3,200,3294,,"[false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false]"
7,9,200,3745,,0.0
2,4,200,4265,,0.0
10,20,200,2656,,0.0
6,22,200,3028,,0.0
8,28,200,2722,,0.0
4,27,200,2773,,0.0
19,26,200,3110,,"[false,false,false,false,false,false,false,false,false,false]"
14,24,200,3435,,0.0
0,30,200,2770,,"[false,false,false,false,false,false,false]"
3,10,200,6112,,0.0
18,32,200,3151,,0.0
10,36,200,2579,,0.0
2,35,200,3004,,0.0
16,21,200,6147,,0.0
6,37,200,2908,,0.0
9,25,200,6745,,0.0
5,31,200,6200,,0.0
1,33,200,6499,,0.0
12,29,200,7206,,0.0
8,38,200,6472,,0.0
19,40,200,8422,,0.0
17,12,200,22934,,"""0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"""
13,17,200,24329,,"""0 0 0 0 0 0 0 0 0 0 0 0 0 0.4500000067055225 0 0 -9 0 0 0"""
11,23,200,22252,,"""0 0 0 0 0 0 0 0 0 0 0 0.3666666758557161 0 0 0 0 0 0 0 0"""
15,16,200,24577,,"""0 0 -9 0 0 0 0 0.07142857249294009 0 0 0 0 0 0 0 0 0 0 0 0"""
7,34,200,20868,,"""0 0 0 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0"""
14,41,200,19404,,"""0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 0 0 0 0.02500000037252903"""
4,39,200,20486,,"""0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"""
