worker_id,job_id,status_code,latency_ms,error,response_body
13,14,200,1855,,"[false,false,false,false]"
17,9,200,1967,,0.0
12,12,200,2155,,"[false,false,false,false,false]"
0,2,200,2253,,0.0
2,11,200,2386,,0.0
11,1,200,2612,,0.0
4,15,200,2620,,"[false,false,false,false,false,false,false,false,false]"
19,7,200,2930,,0.0
10,10,200,3101,,0.0
16,3,200,3125,,0.0
1,4,200,3156,,-9.0
13,20,200,3076,,0.0
0,23,200,3137,,0.0
11,25,200,2928,,0.0
12,22,200,3398,,"[false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false]"
17,21,200,3679,,0.0
14,6,200,5675,,0.0
3,13,200,5815,,0.0
19,27,200,3159,,0.0
9,0,200,6371,,0.0
10,28,200,3264,,0.0
1,30,200,3289,,"[false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false]"
16,29,200,3616,,"[false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false]"
15,8,200,6808,,0.0
8,19,200,7752,,0.0
13,31,200,2936,,0.0
6,16,200,7893,,0.0
0,32,200,2897,,0.0
11,33,200,3085,,0.0
17,35,200,3010,,0.0
19,38,200,2670,,0.0
9,39,200,2696,,"[false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false]"
10,40,200,2750,,0.0
1,41,200,2815,,0.0
12,34,200,5304,,0.0
18,5,200,22589,,"""0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 0 0 0 0"""
7,17,200,22939,,"""0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"""
4,26,200,20674,,"""0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"""
2,24,200,21244,,"""0 -9 0 0 0 0 0 0.024324324686785 0 0 0 0 -9 0 0 0 0 0 0 0"""
3,37,200,18546,,"""0 0 0 0.005263157973164006 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0"""
14,36,200,19042,,"""0 0 0 0 0.01000000014901161 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"""
5,18,200,25053,,"""0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"""
