timestamp,r_iops,w_iops,r_kB_s,w_kB_s,r_await_ms,w_await_ms,util_percent
1773824830,0.36,38.82,7.35,4280.16,1.71,7.36,3.30
1773824831,0.36,38.82,7.35,4280.93,1.71,7.36,3.30
1773824832,0.36,38.83,7.35,4281.69,1.71,7.36,3.30
1773824833,0.36,38.83,7.35,4282.52,1.71,7.36,3.30
1773824834,0.36,38.83,7.35,4283.31,1.71,7.36,3.30
1773824835,0.36,38.84,7.35,4284.07,1.71,7.36,3.30
1773824836,0.36,38.84,7.35,4284.89,1.71,7.36,3.30
1773824837,0.36,38.85,7.35,4285.69,1.71,7.36,3.30
1773824838,0.36,38.85,7.35,4286.45,1.71,7.36,3.30
1773824839,0.36,38.85,7.35,4287.28,1.71,7.36,3.30
1773824840,0.36,38.86,7.35,4288.06,1.71,7.36,3.30
1773824841,0.36,38.86,7.35,4288.82,1.71,7.36,3.31
1773824842,0.36,38.87,7.35,4289.64,1.71,7.36,3.31
1773824843,0.36,38.87,7.35,4290.44,1.71,7.36,3.31
1773824844,0.36,38.87,7.35,4291.20,1.71,7.36,3.31
1773824845,0.36,38.88,7.35,4291.98,1.71,7.36,3.31
1773824846,0.36,38.88,7.35,4292.82,1.71,7.36,3.31
1773824847,0.36,38.88,7.35,4293.58,1.71,7.36,3.31
1773824848,0.36,38.89,7.35,4294.34,1.71,7.36,3.31
1773824849,0.36,38.89,7.35,4295.16,1.71,7.36,3.31
1773824850,0.36,38.90,7.35,4295.97,1.71,7.36,3.31
1773824851,0.36,38.90,7.35,4296.73,1.71,7.36,3.31
1773824852,0.36,38.90,7.35,4297.56,1.71,7.36,3.31
1773824853,0.36,38.91,7.35,4298.35,1.71,7.36,3.31
1773824854,0.36,38.91,7.35,4299.11,1.71,7.36,3.31
1773824855,0.36,38.91,7.35,4299.93,1.71,7.36,3.31
1773824856,0.36,38.92,7.35,4300.73,1.71,7.36,3.31
1773824857,0.36,38.92,7.35,4301.49,1.71,7.36,3.31
1773824858,0.36,38.92,7.35,4302.31,1.71,7.36,3.32
1773824859,0.36,38.93,7.35,4303.11,1.71,7.36,3.32
1773824860,0.36,38.93,7.35,4303.87,1.71,7.36,3.32
1773824861,0.36,38.94,7.35,4304.63,1.71,7.36,3.32
1773824862,0.36,38.94,7.35,4305.44,1.71,7.36,3.32
1773824863,0.36,38.94,7.35,4306.25,1.71,7.35,3.32
1773824864,0.36,38.95,7.35,4307.01,1.71,7.35,3.32
1773824865,0.36,38.95,7.35,4307.81,1.71,7.36,3.32
1773824866,0.36,38.95,7.35,4308.63,1.71,7.36,3.32
1773824867,0.36,38.96,7.35,4309.40,1.71,7.36,3.32
1773824868,0.36,38.96,7.35,4310.21,1.71,7.36,3.32
1773824869,0.36,38.97,7.35,4311.02,1.71,7.36,3.32
1773824870,0.36,38.97,7.35,4311.78,1.71,7.35,3.32
1773824871,0.36,38.97,7.35,4312.54,1.71,7.35,3.32
1773824872,0.36,38.98,7.35,4313.37,1.71,7.35,3.32
1773824873,0.36,38.98,7.35,4314.16,1.71,7.35,3.32
1773824874,0.36,38.98,7.35,4314.92,1.71,7.35,3.32
1773824875,0.36,38.99,7.35,4315.69,1.71,7.35,3.33
1773824876,0.36,38.99,7.35,4316.50,1.71,7.35,3.33
1773824877,0.36,39.00,7.35,4317.31,1.71,7.35,3.33
1773824878,0.36,39.00,7.35,4318.07,1.71,7.35,3.33
1773824879,0.36,39.00,7.35,4318.90,1.71,7.35,3.33
1773824880,0.36,39.01,7.35,4319.69,1.71,7.35,3.33
1773824881,0.36,39.01,7.35,4320.46,1.71,7.35,3.33
1773824882,0.36,39.02,7.35,4321.22,1.71,7.35,3.33
1773824883,0.36,39.02,7.35,4322.04,1.71,7.35,3.33
1773824884,0.36,39.02,7.35,4322.85,1.71,7.35,3.33
1773824885,0.36,39.03,7.35,4323.61,1.71,7.35,3.33
1773824886,0.36,39.03,7.35,4324.42,1.71,7.35,3.33
1773824887,0.36,39.03,7.35,4325.19,1.71,7.35,3.33
1773824888,0.36,39.04,7.35,4326.00,1.71,7.35,3.33
1773824889,0.36,39.04,7.35,4326.76,1.71,7.35,3.33
1773824890,0.36,39.04,7.35,4327.59,1.71,7.35,3.33
1773824891,0.36,39.05,7.35,4328.38,1.71,7.35,3.34
1773824892,0.36,39.05,7.35,4329.14,1.71,7.35,3.34
1773824893,0.36,39.05,7.35,4329.90,1.71,7.35,3.34
1773824894,0.36,39.06,7.35,4330.73,1.71,7.35,3.34
1773824895,0.36,39.06,7.35,4331.54,1.71,7.35,3.34
1773824896,0.36,39.06,7.35,4332.30,1.71,7.35,3.34
1773824897,0.36,39.07,7.35,4333.13,1.71,7.35,3.34
1773824898,0.36,39.07,7.35,4333.91,1.71,7.35,3.34
1773824899,0.36,39.07,7.35,4334.69,1.71,7.35,3.34
1773824900,0.36,39.08,7.35,4335.45,1.71,7.35,3.34
1773824901,0.36,39.08,7.35,4336.26,1.71,7.35,3.34
1773824902,0.36,39.09,7.35,4337.08,1.71,7.35,3.34
1773824903,0.36,39.09,7.35,4337.84,1.71,7.35,3.34
1773824904,0.36,39.09,7.35,4338.60,1.71,7.35,3.34
1773824905,0.36,39.10,7.35,4339.43,1.71,7.35,3.34
1773824906,0.36,39.10,7.35,4340.22,1.71,7.35,3.34
1773824907,0.36,39.10,7.35,4340.99,1.71,7.35,3.35
1773824908,0.36,39.11,7.35,4341.75,1.71,7.35,3.35
1773824909,0.36,39.11,7.35,4342.57,1.71,7.35,3.35
1773824910,0.36,39.11,7.34,4343.38,1.71,7.35,3.35
1773824911,0.36,39.12,7.34,4344.15,1.71,7.35,3.35
1773824912,0.36,39.12,7.34,4344.91,1.71,7.35,3.35
1773824913,0.36,39.13,7.34,4345.74,1.71,7.35,3.35
1773824914,0.36,39.13,7.34,4346.54,1.71,7.35,3.35
1773824915,0.36,39.13,7.34,4347.30,1.71,7.35,3.35
1773824916,0.36,39.14,7.34,4348.07,1.71,7.35,3.35
1773824917,0.36,39.14,7.34,4348.88,1.71,7.35,3.35
1773824918,0.36,39.14,7.34,4349.69,1.71,7.35,3.35
1773824919,0.36,39.15,7.34,4350.46,1.71,7.35,3.35
1773824920,0.36,39.15,7.34,4351.23,1.71,7.35,3.35
1773824921,0.36,39.15,7.34,4352.04,1.71,7.35,3.35
1773824922,0.36,39.16,7.34,4352.85,1.71,7.35,3.35
1773824923,0.36,39.16,7.34,4353.62,1.71,7.35,3.36
1773824924,0.36,39.16,7.34,4354.38,1.71,7.35,3.36
1773824925,0.36,39.17,7.34,4355.20,1.71,7.35,3.36
1773824926,0.36,39.17,7.34,4356.01,1.71,7.35,3.36
1773824927,0.36,39.17,7.34,4356.78,1.71,7.35,3.36
1773824928,0.36,39.18,7.34,4357.54,1.71,7.35,3.36
1773824929,0.36,39.18,7.34,4358.31,1.71,7.35,3.36
1773824930,0.36,39.19,7.34,4359.17,1.71,7.35,3.36
1773824931,0.36,39.19,7.34,4359.94,1.71,7.35,3.36
1773824932,0.36,39.19,7.34,4360.70,1.71,7.35,3.36
1773824933,0.36,39.20,7.34,4361.52,1.71,7.35,3.36
1773824934,0.36,39.20,7.34,4362.29,1.71,7.35,3.36
1773824935,0.36,39.20,7.34,4363.10,1.71,7.35,3.36
1773824936,0.36,39.21,7.34,4363.87,1.71,7.35,3.36
1773824938,0.36,39.21,7.34,4364.63,1.71,7.35,3.36
1773824939,0.36,39.21,7.34,4365.47,1.71,7.35,3.36
1773824940,0.36,39.22,7.34,4366.26,1.71,7.35,3.37
1773824941,0.36,39.22,7.34,4367.03,1.71,7.35,3.37
1773824942,0.36,39.23,7.34,4367.80,1.71,7.35,3.37
1773824943,0.36,39.23,7.34,4368.57,1.71,7.35,3.37
1773824944,0.36,39.23,7.34,4369.40,1.71,7.35,3.37
1773824945,0.36,39.24,7.34,4370.20,1.71,7.35,3.37
1773824946,0.36,39.24,7.34,4370.97,1.71,7.35,3.37
1773824947,0.36,39.24,7.34,4371.74,1.71,7.35,3.37
1773824948,0.36,39.25,7.34,4372.50,1.71,7.35,3.37
1773824949,0.36,39.25,7.34,4373.37,1.71,7.35,3.37
1773824950,0.36,39.25,7.34,4374.14,1.71,7.35,3.37
1773824951,0.36,39.26,7.34,4374.90,1.71,7.35,3.37
1773824952,0.36,39.26,7.34,4375.74,1.71,7.35,3.37
1773824953,0.36,39.27,7.34,4376.50,1.71,7.35,3.37
1773824954,0.36,39.27,7.34,4377.30,1.71,7.35,3.37
1773824955,0.36,39.27,7.34,4378.08,1.71,7.35,3.37
1773824956,0.36,39.28,7.34,4378.84,1.71,7.35,3.37
1773824957,0.36,39.28,7.34,4379.67,1.71,7.35,3.38
1773824958,0.36,39.29,7.34,4380.43,1.71,7.35,3.38
1773824959,0.36,39.29,7.34,4381.25,1.71,7.35,3.38
1773824960,0.36,39.29,7.34,4382.02,1.71,7.35,3.38
1773824961,0.36,39.30,7.34,4382.78,1.71,7.35,3.38
1773824962,0.36,39.30,7.34,4383.56,1.71,7.35,3.38
1773824963,0.36,39.30,7.34,4384.39,1.71,7.35,3.38
1773824964,0.36,39.31,7.34,4385.19,1.71,7.35,3.38
1773824965,0.36,39.31,7.34,4385.95,1.71,7.35,3.38
1773824966,0.36,39.32,7.34,4386.72,1.71,7.35,3.38
1773824967,0.36,39.32,7.34,4387.54,1.71,7.35,3.38
1773824968,0.36,39.32,7.34,4388.36,1.71,7.34,3.38
1773824969,0.36,39.33,7.34,4389.12,1.71,7.34,3.38
1773824970,0.36,39.33,7.34,4389.89,1.71,7.34,3.38
1773824971,0.36,39.33,7.34,4390.66,1.71,7.34,3.38
1773824972,0.36,39.34,7.34,4391.50,1.71,7.34,3.38
1773824973,0.36,39.34,7.34,4392.26,1.71,7.34,3.38
1773824974,0.36,39.34,7.34,4393.07,1.71,7.34,3.39
1773824975,0.36,39.35,7.34,4393.84,1.71,7.34,3.39
1773824976,0.36,39.35,7.34,4394.61,1.71,7.34,3.39
1773824977,0.36,39.36,7.34,4395.44,1.71,7.34,3.39
1773824978,0.36,39.36,7.34,4396.22,1.71,7.34,3.39
1773824979,0.36,39.36,7.34,4397.01,1.71,7.34,3.39
1773824980,0.36,39.37,7.34,4397.78,1.71,7.34,3.39
1773824981,0.36,39.37,7.34,4398.55,1.71,7.34,3.39
1773824982,0.36,39.37,7.34,4399.34,1.71,7.34,3.39
1773824983,0.36,39.38,7.34,4400.15,1.71,7.34,3.39
1773824984,0.36,39.38,7.34,4400.95,1.71,7.34,3.39
1773824985,0.36,39.39,7.34,4401.72,1.71,7.34,3.39
1773824986,0.36,39.39,7.34,4402.48,1.71,7.34,3.39
1773824987,0.36,39.39,7.34,4403.26,1.71,7.34,3.39
1773824988,0.36,39.40,7.34,4404.09,1.71,7.34,3.39
1773824989,0.36,39.40,7.34,4404.89,1.71,7.34,3.40
1773824990,0.36,39.41,7.34,4405.66,1.71,7.34,3.40
1773824991,0.36,39.41,7.34,4406.43,1.71,7.34,3.40
1773824992,0.36,39.41,7.33,4407.20,1.71,7.34,3.40
1773824993,0.36,39.42,7.33,4408.03,1.71,7.34,3.40
1773824994,0.36,39.42,7.33,4408.80,1.71,7.34,3.40
1773824995,0.36,39.42,7.33,4409.60,1.71,7.34,3.40
1773824996,0.36,39.43,7.33,4410.37,1.71,7.34,3.40
1773824997,0.36,39.43,7.33,4411.14,1.71,7.34,3.40
1773824998,0.36,39.43,7.33,4411.90,1.71,7.34,3.40
1773824999,0.36,39.44,7.33,4412.74,1.71,7.34,3.40
1773825000,0.36,39.44,7.33,4413.48,1.71,7.34,3.40
1773825001,0.36,39.45,7.33,4414.32,1.71,7.34,3.40
1773825002,0.36,39.45,7.33,4415.09,1.71,7.34,3.40
1773825003,0.36,39.45,7.33,4415.86,1.71,7.34,3.40
1773825004,0.36,39.46,7.33,4416.63,1.71,7.34,3.40
1773825005,0.36,39.46,7.33,4417.46,1.71,7.34,3.41
1773825006,0.36,39.47,7.33,4418.25,1.71,7.34,3.41
1773825007,0.36,39.47,7.33,4419.04,1.71,7.34,3.41
1773825008,0.36,39.47,7.33,4419.81,1.71,7.34,3.41
1773825009,0.36,39.48,7.33,4420.58,1.71,7.34,3.41
1773825010,0.36,39.48,7.33,4421.36,1.71,7.34,3.41
1773825011,0.36,39.49,7.33,4422.18,1.71,7.34,3.41
1773825012,0.36,39.49,7.33,4422.97,1.71,7.34,3.41
1773825013,0.36,39.49,7.33,4423.75,1.71,7.34,3.41
1773825014,0.36,39.50,7.33,4424.52,1.71,7.34,3.41
1773825015,0.36,39.50,7.33,4425.29,1.71,7.34,3.41
1773825016,0.36,39.50,7.33,4426.08,1.71,7.34,3.41
1773825017,0.36,39.51,7.33,4426.90,1.71,7.34,3.41
1773825018,0.36,39.51,7.33,4427.69,1.71,7.34,3.41
1773825019,0.36,39.52,7.33,4428.48,1.71,7.34,3.41
1773825020,0.36,39.52,7.33,4429.25,1.71,7.34,3.41
1773825021,0.36,39.52,7.33,4430.02,1.71,7.34,3.42
1773825022,0.36,39.53,7.33,4430.78,1.71,7.34,3.42
1773825023,0.36,39.53,7.33,4431.63,1.71,7.34,3.42
1773825024,0.36,39.53,7.33,4432.39,1.71,7.34,3.42
1773825025,0.36,39.54,7.33,4433.20,1.71,7.34,3.42
1773825026,0.36,39.54,7.33,4433.97,1.71,7.34,3.42
1773825027,0.36,39.55,7.33,4434.74,1.71,7.34,3.42
1773825028,0.36,39.55,7.33,4435.51,1.71,7.34,3.42
1773825029,0.36,39.55,7.33,4436.35,1.71,7.34,3.42
1773825030,0.36,39.56,7.33,4437.12,1.71,7.34,3.42
1773825031,0.36,39.56,7.33,4437.92,1.71,7.34,3.42
1773825032,0.36,39.56,7.33,4438.69,1.71,7.34,3.42
1773825033,0.36,39.57,7.33,4439.47,1.71,7.34,3.42
1773825034,0.36,39.57,7.33,4440.24,1.71,7.34,3.42
1773825035,0.36,39.57,7.33,4441.01,1.71,7.34,3.42
1773825036,0.36,39.58,7.33,4441.78,1.71,7.34,3.42
1773825037,0.36,39.58,7.33,4442.61,1.71,7.34,3.43
1773825038,0.36,39.58,7.33,4443.42,1.71,7.34,3.43
1773825039,0.36,39.59,7.33,4444.20,1.71,7.34,3.43
1773825040,0.36,39.59,7.33,4444.97,1.71,7.34,3.43
1773825041,0.36,39.60,7.33,4445.74,1.71,7.34,3.43
1773825042,0.36,39.60,7.33,4446.51,1.71,7.34,3.43
1773825043,0.36,39.60,7.33,4447.34,1.71,7.34,3.43
1773825044,0.36,39.61,7.33,4448.12,1.71,7.34,3.43
1773825045,0.36,39.61,7.33,4448.92,1.71,7.34,3.43
1773825046,0.36,39.61,7.33,4449.69,1.71,7.34,3.43
1773825047,0.36,39.62,7.33,4450.46,1.71,7.34,3.43
1773825048,0.36,39.62,7.33,4451.23,1.71,7.34,3.43
1773825049,0.36,39.62,7.33,4452.01,1.71,7.34,3.43
1773825050,0.36,39.63,7.33,4452.85,1.71,7.34,3.43
1773825051,0.36,39.63,7.33,4453.62,1.71,7.34,3.43
1773825052,0.36,39.63,7.33,4454.42,1.71,7.34,3.44
1773825053,0.36,39.64,7.33,4455.20,1.71,7.34,3.44
1773825054,0.36,39.64,7.33,4455.97,1.71,7.34,3.44
1773825055,0.36,39.65,7.33,4456.74,1.71,7.34,3.44
1773825056,0.36,39.65,7.33,4457.51,1.71,7.34,3.44
1773825057,0.36,39.65,7.33,4458.33,1.71,7.34,3.44
1773825058,0.36,39.66,7.33,4459.12,1.71,7.34,3.44
1773825059,0.36,39.66,7.33,4459.92,1.71,7.34,3.44
1773825060,0.36,39.66,7.33,4460.70,1.71,7.34,3.44
1773825061,0.36,39.67,7.33,4461.48,1.71,7.34,3.44
1773825062,0.36,39.67,7.33,4462.25,1.71,7.34,3.44
1773825063,0.36,39.67,7.33,4463.02,1.71,7.34,3.44
1773825064,0.36,39.68,7.33,4463.80,1.71,7.34,3.44
1773825065,0.36,39.68,7.33,4464.62,1.71,7.34,3.44
1773825066,0.36,39.68,7.33,4465.42,1.71,7.34,3.44
1773825067,0.36,39.69,7.33,4466.20,1.71,7.34,3.44
1773825068,0.36,39.69,7.33,4466.99,1.71,7.34,3.45
1773825069,0.36,39.69,7.33,4467.76,1.71,7.34,3.45
1773825070,0.36,39.70,7.33,4468.53,1.71,7.34,3.45
1773825071,0.36,39.70,7.33,4469.30,1.71,7.34,3.45
1773825072,0.36,39.70,7.33,4470.07,1.71,7.34,3.45
1773825073,0.36,39.71,7.32,4470.84,1.71,7.34,3.45
1773825074,0.36,39.71,7.32,4471.67,1.71,7.34,3.45
1773825075,0.36,39.71,7.32,4472.49,1.71,7.34,3.45
1773825076,0.36,39.72,7.32,4473.26,1.71,7.34,3.45
1773825077,0.36,39.72,7.32,4474.04,1.71,7.34,3.45
1773825078,0.36,39.73,7.32,4474.81,1.71,7.34,3.45
1773825079,0.36,39.73,7.32,4475.59,1.71,7.34,3.45
1773825080,0.36,39.73,7.32,4476.36,1.71,7.34,3.45
1773825081,0.36,39.74,7.32,4477.13,1.71,7.34,3.45
1773825082,0.36,39.74,7.32,4477.94,1.71,7.34,3.45
1773825083,0.36,39.74,7.32,4478.75,1.71,7.34,3.45
1773825084,0.36,39.75,7.32,4479.55,1.71,7.34,3.46
1773825085,0.36,39.75,7.32,4480.32,1.71,7.34,3.46
1773825086,0.36,39.75,7.32,4481.10,1.71,7.34,3.46
1773825087,0.36,39.76,7.32,4481.87,1.71,7.34,3.46
1773825088,0.36,39.76,7.32,4482.65,1.71,7.34,3.46
1773825089,0.36,39.77,7.32,4483.42,1.71,7.34,3.46
1773825090,0.36,39.77,7.32,4484.26,1.71,7.34,3.46
1773825091,0.36,39.77,7.32,4484.97,1.71,7.34,3.46
1773825092,0.36,39.78,7.32,4485.81,1.71,7.34,3.46
1773825093,0.36,39.78,7.32,4486.61,1.71,7.34,3.46
1773825094,0.36,39.78,7.32,4487.39,1.71,7.34,3.46
1773825095,0.36,39.79,7.32,4488.17,1.71,7.34,3.46
1773825096,0.36,39.79,7.32,4488.95,1.71,7.34,3.46
1773825097,0.36,39.80,7.32,4489.72,1.71,7.34,3.46
1773825098,0.36,39.80,7.32,4490.49,1.71,7.34,3.46
1773825099,0.36,39.80,7.32,4491.27,1.71,7.34,3.46
1773825100,0.36,39.81,7.32,4492.08,1.71,7.34,3.47
1773825101,0.36,39.81,7.32,4492.88,1.71,7.34,3.47
1773825102,0.36,39.82,7.32,4493.66,1.71,7.34,3.47
1773825103,0.36,39.82,7.32,4494.45,1.71,7.34,3.47
1773825104,0.36,39.82,7.32,4495.23,1.71,7.34,3.47
1773825105,0.36,39.83,7.32,4496.02,1.71,7.34,3.47
1773825106,0.36,39.83,7.32,4496.79,1.71,7.34,3.47
1773825107,0.36,39.83,7.32,4497.57,1.71,7.34,3.47
1773825108,0.36,39.84,7.32,4498.34,1.71,7.34,3.47
1773825109,0.36,39.84,7.32,4499.12,1.71,7.34,3.47
1773825110,0.36,39.85,7.32,4499.90,1.71,7.34,3.47
1773825111,0.36,39.85,7.32,4500.67,1.71,7.34,3.47
1773825112,0.36,39.85,7.32,4501.45,1.71,7.34,3.47
1773825113,0.36,39.85,7.32,4502.27,1.71,7.34,3.47
1773825114,0.36,39.86,7.32,4503.06,1.71,7.34,3.47
1773825115,0.36,39.86,7.32,4503.82,1.71,7.34,3.48
1773825116,0.36,39.86,7.32,4504.65,1.71,7.34,3.48
1773825117,0.36,39.87,7.32,4505.42,1.71,7.34,3.48
1773825118,0.36,39.87,7.32,4506.20,1.71,7.34,3.48
1773825119,0.36,39.87,7.32,4506.97,1.71,7.34,3.48
1773825120,0.36,39.88,7.32,4507.75,1.71,7.34,3.48
1773825121,0.36,39.88,7.32,4508.53,1.71,7.34,3.48
1773825122,0.36,39.89,7.32,4509.30,1.71,7.34,3.48
1773825123,0.36,39.89,7.32,4510.07,1.71,7.34,3.48
1773825124,0.36,39.89,7.32,4510.92,1.71,7.34,3.48
1773825125,0.36,39.90,7.32,4511.70,1.71,7.34,3.48
1773825126,0.36,39.90,7.32,4512.46,1.71,7.34,3.48
1773825127,0.36,39.90,7.32,4513.25,1.71,7.34,3.48
1773825128,0.36,39.91,7.32,4514.04,1.71,7.34,3.48
1773825129,0.36,39.91,7.32,4514.83,1.71,7.34,3.48
1773825130,0.36,39.91,7.32,4515.61,1.71,7.34,3.48
1773825131,0.36,39.92,7.32,4516.39,1.71,7.34,3.49
1773825132,0.36,39.92,7.32,4517.17,1.71,7.34,3.49
1773825133,0.36,39.93,7.32,4517.95,1.71,7.33,3.49
1773825134,0.36,39.93,7.32,4518.72,1.71,7.33,3.49
1773825135,0.36,39.93,7.32,4519.50,1.71,7.33,3.49
1773825136,0.36,39.94,7.32,4520.27,1.71,7.33,3.49
1773825137,0.36,39.94,7.32,4521.05,1.71,7.33,3.49
1773825138,0.36,39.94,7.32,4521.83,1.71,7.34,3.49
1773825139,0.36,39.95,7.32,4522.61,1.71,7.34,3.49
1773825140,0.36,39.95,7.32,4523.44,1.71,7.34,3.49
1773825141,0.36,39.96,7.32,4524.23,1.71,7.34,3.49
1773825142,0.36,39.96,7.32,4524.97,1.71,7.34,3.49
1773825143,0.36,39.96,7.32,4525.78,1.71,7.34,3.49
1773825144,0.36,39.97,7.32,4526.56,1.71,7.34,3.49
1773825145,0.36,39.97,7.32,4527.32,1.71,7.34,3.49
1773825146,0.36,39.97,7.32,4528.13,1.71,7.34,3.49
1773825147,0.36,39.98,7.32,4528.92,1.71,7.34,3.50
1773825148,0.36,39.98,7.32,4529.70,1.71,7.34,3.50
1773825149,0.36,39.98,7.32,4530.48,1.71,7.34,3.50
1773825150,0.36,39.99,7.32,4531.26,1.71,7.34,3.50
1773825151,0.36,39.99,7.32,4532.04,1.71,7.34,3.50
1773825152,0.36,39.99,7.32,4532.81,1.71,7.34,3.50
1773825153,0.36,40.00,7.32,4533.59,1.71,7.34,3.50
1773825154,0.36,40.00,7.31,4534.37,1.71,7.34,3.50
1773825155,0.36,40.01,7.31,4535.14,1.71,7.34,3.50
1773825156,0.36,40.01,7.31,4535.93,1.71,7.34,3.50
1773825157,0.36,40.01,7.31,4536.70,1.71,7.34,3.50
1773825158,0.36,40.02,7.31,4537.48,1.71,7.34,3.50
1773825159,0.36,40.02,7.31,4538.28,1.71,7.34,3.50
1773825160,0.36,40.02,7.31,4539.04,1.71,7.34,3.50
1773825161,0.36,40.03,7.31,4539.85,1.71,7.34,3.50
1773825162,0.36,40.03,7.31,4540.66,1.71,7.34,3.51
1773825163,0.36,40.03,7.31,4541.42,1.71,7.34,3.51
1773825164,0.36,40.04,7.31,4542.23,1.71,7.34,3.51
1773825165,0.36,40.04,7.31,4543.01,1.71,7.34,3.51
1773825166,0.36,40.04,7.31,4543.80,1.71,7.34,3.51
1773825167,0.36,40.05,7.31,4544.58,1.71,7.34,3.51
1773825169,0.36,40.05,7.31,4545.35,1.71,7.34,3.51
1773825170,0.36,40.05,7.31,4546.13,1.71,7.34,3.51
1773825171,0.36,40.06,7.31,4546.91,1.71,7.34,3.51
1773825172,0.36,40.06,7.31,4547.70,1.71,7.34,3.51
1773825173,0.36,40.07,7.31,4548.48,1.71,7.34,3.51
1773825174,0.36,40.07,7.31,4549.25,1.71,7.33,3.51
1773825175,0.36,40.07,7.31,4550.03,1.71,7.33,3.51
1773825176,0.36,40.08,7.31,4550.81,1.71,7.33,3.51
1773825177,0.36,40.08,7.31,4551.59,1.71,7.33,3.51
1773825178,0.36,40.08,7.31,4552.37,1.71,7.33,3.52
1773825179,0.36,40.09,7.31,4553.15,1.71,7.33,3.52
1773825180,0.36,40.09,7.31,4553.93,1.71,7.33,3.52
1773825181,0.36,40.09,7.31,4554.70,1.71,7.33,3.52
1773825182,0.36,40.10,7.31,4555.49,1.71,7.33,3.52
1773825183,0.36,40.10,7.31,4556.26,1.71,7.33,3.52
1773825184,0.36,40.10,7.31,4557.04,1.71,7.33,3.52
1773825185,0.36,40.11,7.31,4557.82,1.71,7.33,3.52
1773825186,0.36,40.11,7.31,4558.65,1.71,7.33,3.52
1773825187,0.36,40.12,7.31,4559.39,1.71,7.33,3.52
1773825188,0.36,40.12,7.31,4560.16,1.71,7.33,3.52
1773825189,0.36,40.12,7.31,4560.98,1.71,7.33,3.52
1773825190,0.36,40.13,7.31,4561.75,1.71,7.33,3.52
1773825191,0.36,40.13,7.31,4562.57,1.71,7.33,3.52
1773825192,0.36,40.13,7.31,4563.34,1.71,7.33,3.52
1773825193,0.36,40.14,7.31,4564.11,1.71,7.33,3.52
1773825194,0.36,40.14,7.31,4564.84,1.71,7.33,3.53
1773825195,0.36,40.14,7.31,4565.69,1.71,7.33,3.53
1773825196,0.36,40.15,7.31,4566.48,1.71,7.33,3.53
1773825197,0.36,40.15,7.31,4567.26,1.71,7.33,3.53
1773825198,0.36,40.15,7.31,4568.02,1.71,7.33,3.53
1773825199,0.36,40.16,7.31,4568.80,1.71,7.33,3.53
1773825200,0.36,40.16,7.31,4569.59,1.71,7.33,3.53
1773825201,0.36,40.16,7.31,4570.39,1.71,7.33,3.53
1773825202,0.36,40.17,7.31,4571.17,1.71,7.33,3.53
1773825203,0.36,40.17,7.31,4571.95,1.71,7.33,3.53
1773825204,0.36,40.18,7.31,4572.71,1.71,7.33,3.53
1773825205,0.36,40.18,7.31,4573.52,1.71,7.33,3.53
1773825206,0.36,40.18,7.31,4574.28,1.71,7.33,3.53
1773825207,0.36,40.19,7.31,4575.08,1.71,7.33,3.53
1773825208,0.36,40.19,7.31,4575.86,1.71,7.33,3.53
1773825209,0.36,40.19,7.31,4576.64,1.71,7.33,3.54
1773825210,0.36,40.20,7.31,4577.41,1.71,7.33,3.54
1773825211,0.36,40.20,7.31,4578.19,1.71,7.33,3.54
1773825212,0.36,40.20,7.31,4578.97,1.71,7.33,3.54
1773825213,0.36,40.21,7.31,4579.75,1.71,7.33,3.54
1773825214,0.36,40.21,7.31,4580.53,1.71,7.33,3.54
1773825215,0.36,40.21,7.31,4581.31,1.71,7.33,3.54
1773825216,0.36,40.22,7.31,4582.10,1.71,7.33,3.54
1773825217,0.36,40.22,7.31,4582.87,1.71,7.33,3.54
1773825218,0.36,40.22,7.31,4583.66,1.71,7.33,3.54
1773825219,0.36,40.23,7.31,4584.45,1.71,7.33,3.54
1773825220,0.36,40.23,7.31,4585.23,1.71,7.33,3.54
1773825221,0.36,40.24,7.31,4586.01,1.71,7.33,3.54
1773825222,0.36,40.24,7.31,4586.79,1.71,7.33,3.54
1773825223,0.36,40.24,7.31,4587.57,1.71,7.33,3.54
1773825224,0.36,40.25,7.31,4588.35,1.71,7.33,3.55
1773825225,0.36,40.25,7.31,4589.13,1.71,7.33,3.55
1773825226,0.36,40.25,7.31,4589.91,1.71,7.33,3.55
1773825227,0.36,40.26,7.31,4590.70,1.71,7.33,3.55
1773825228,0.36,40.26,7.31,4591.48,1.71,7.33,3.55
1773825229,0.36,40.26,7.31,4592.26,1.71,7.33,3.55
1773825230,0.36,40.27,7.31,4593.04,1.71,7.33,3.55
1773825231,0.36,40.27,7.31,4593.82,1.71,7.33,3.55
1773825232,0.36,40.28,7.31,4594.60,1.71,7.33,3.55
1773825233,0.36,40.28,7.31,4595.39,1.71,7.33,3.55
1773825234,0.36,40.28,7.31,4596.17,1.71,7.33,3.55
1773825235,0.36,40.29,7.31,4596.95,1.71,7.33,3.55
1773825236,0.36,40.29,7.31,4597.73,1.71,7.33,3.55
1773825237,0.36,40.29,7.30,4598.51,1.71,7.33,3.55
1773825238,0.36,40.30,7.30,4599.30,1.71,7.33,3.55
1773825239,0.36,40.30,7.30,4600.07,1.71,7.33,3.55
1773825240,0.36,40.30,7.30,4600.86,1.71,7.33,3.56
1773825241,0.36,40.31,7.30,4601.64,1.71,7.33,3.56
