timestamp,mem_available
1773818868,96.42
1773818869,96.32
1773818870,96.46
1773818871,96.55
1773818872,96.57
1773818873,96.57
1773818874,96.57
1773818875,96.57
1773818876,96.57
1773818877,96.57
1773818878,96.57
1773818879,96.57
1773818880,96.57
1773818881,96.57
1773818882,96.56
1773818883,96.56
1773818884,96.56
1773818885,96.56
1773818886,96.56
1773818887,96.56
1773818888,96.56
1773818889,96.56
1773818890,96.56
1773818891,96.56
1773818892,96.56
1773818893,96.56
1773818894,96.56
1773818895,96.56
1773818896,96.56
1773818897,96.56
1773818898,96.56
1773818899,96.56
1773818900,96.55
1773818901,96.55
1773818902,96.55
1773818903,96.55
1773818904,96.55
1773818905,96.55
1773818906,96.55
1773818907,96.55
1773818908,96.55
1773818909,96.55
1773818910,96.55
1773818911,96.55
1773818912,96.55
1773818913,96.55
1773818914,96.55
1773818915,96.55
1773818916,96.55
1773818917,96.55
1773818918,96.55
1773818919,96.55
1773818920,96.55
1773818921,96.55
1773818922,96.55
1773818923,96.55
1773818924,96.55
1773818925,96.55
1773818926,96.55
1773818927,96.55
1773818928,96.55
1773818929,96.55
1773818930,96.55
1773818931,96.63
1773818932,96.63
1773818933,96.63
1773818934,96.63
1773818935,96.63
1773818936,96.63
1773818937,96.62
1773818938,96.62
1773818939,96.62
1773818940,96.62
1773818941,96.62
1773818942,96.62
1773818943,96.62
1773818944,96.62
1773818945,96.61
1773818946,96.61
1773818947,96.61
1773818948,96.61
1773818949,96.61
1773818950,96.61
1773818951,96.61
1773818952,96.61
1773818953,96.61
1773818954,96.61
1773818955,96.61
1773818956,96.62
1773818957,96.62
1773818958,96.62
1773818959,96.62
1773818960,96.62
1773818961,96.62
1773818962,96.62
1773818963,96.62
1773818964,96.62
1773818965,96.62
1773818966,96.62
1773818967,96.62
1773818968,96.62
1773818969,96.62
1773818970,96.62
1773818971,96.62
1773818972,96.63
1773818973,96.63
1773818974,96.64
1773818975,96.64
1773818976,96.64
1773818977,96.65
1773818978,96.64
1773818979,96.64
1773818980,96.64
1773818981,96.64
1773818982,96.64
1773818983,96.64
1773818984,96.64
1773818986,96.64
1773818987,96.63
1773818988,96.64
1773818989,96.63
1773818990,96.63
1773818991,96.63
1773818992,96.63
1773818993,96.63
1773818994,96.62
1773818995,96.62
1773818996,96.61
1773818997,96.61
1773818998,96.61
1773818999,96.61
1773819000,96.61
1773819001,96.61
1773819002,96.61
1773819003,96.61
1773819004,96.61
1773819005,96.61
1773819006,96.61
1773819007,96.61
1773819008,96.61
1773819009,96.61
1773819010,96.61
1773819011,96.65
1773819012,96.65
1773819013,96.65
1773819014,96.65
1773819015,96.65
1773819016,96.65
1773819017,96.65
1773819018,96.65
1773819019,96.65
1773819020,96.70
1773819021,96.70
1773819022,96.70
1773819023,96.70
1773819024,96.70
1773819025,96.70
1773819026,96.70
1773819027,96.70
1773819028,96.70
1773819029,96.70
1773819030,96.70
1773819031,96.70
1773819032,96.70
1773819033,96.69
1773819034,96.69
1773819035,96.69
1773819036,96.69
1773819037,96.69
1773819038,96.69
1773819039,96.69
1773819040,96.69
1773819041,96.69
1773819042,96.68
1773819043,96.68
1773819044,96.68
1773819045,96.68
1773819046,96.68
1773819047,96.68
1773819048,96.68
1773819049,96.68
1773819050,96.68
1773819051,96.68
1773819052,96.68
1773819053,96.68
1773819054,96.68
1773819055,96.68
1773819056,96.68
1773819057,96.68
1773819058,96.68
1773819059,96.68
1773819060,96.68
1773819061,96.69
1773819062,96.69
1773819063,96.69
1773819064,96.69
1773819065,96.69
1773819066,96.69
1773819067,96.68
1773819068,96.68
1773819069,96.73
1773819070,96.73
1773819071,96.73
1773819072,96.72
1773819073,96.72
1773819074,96.74
1773819075,96.74
1773819076,96.74
1773819077,96.74
1773819078,96.74
1773819079,96.74
1773819080,96.74
1773819081,96.73
1773819082,96.72
1773819083,96.72
1773819084,96.72
1773819085,96.72
