timestamp,r_iops,w_iops,r_kB_s,w_kB_s,r_await_ms,w_await_ms,util_percent
1774593314,0.32,58.82,7.00,7412.05,2.83,8.27,6.22
1774593315,0.32,58.82,7.00,7412.05,2.83,8.27,6.22
1774593316,0.32,58.82,7.00,7412.19,2.83,8.27,6.22
1774593317,0.32,58.83,7.00,7412.26,2.83,8.27,6.22
1774593318,0.32,58.83,7.00,7412.17,2.83,8.27,6.22
1774593319,0.32,58.83,7.00,7412.06,2.83,8.27,6.22
1774593320,0.32,58.83,7.00,7411.94,2.83,8.27,6.22
1774593321,0.32,58.83,7.00,7411.87,2.83,8.27,6.22
1774593322,0.32,58.83,7.00,7411.76,2.83,8.27,6.22
1774593323,0.32,58.83,7.00,7411.77,2.83,8.27,6.22
1774593324,0.32,58.83,7.01,7411.66,2.83,8.27,6.22
1774593325,0.32,58.83,7.00,7411.63,2.83,8.27,6.22
1774593326,0.32,58.83,7.00,7411.60,2.83,8.27,6.22
1774593327,0.32,58.83,7.00,7411.49,2.83,8.27,6.22
1774593328,0.32,58.84,7.01,7411.60,2.82,8.27,6.22
1774593329,0.32,58.84,7.01,7411.53,2.82,8.27,6.22
1774593330,0.32,58.84,7.01,7411.52,2.82,8.27,6.22
1774593331,0.32,58.84,7.02,7411.47,2.82,8.27,6.22
1774593332,0.32,58.84,7.02,7411.36,2.82,8.27,6.22
1774593333,0.32,58.84,7.02,7411.25,2.82,8.27,6.22
1774593334,0.32,58.84,7.02,7411.23,2.82,8.27,6.22
1774593335,0.32,58.84,7.02,7411.12,2.82,8.27,6.22
1774593336,0.32,58.84,7.02,7411.00,2.82,8.27,6.22
1774593337,0.32,58.84,7.02,7411.11,2.82,8.27,6.22
1774593338,0.32,58.84,7.02,7411.03,2.82,8.27,6.22
1774593339,0.32,58.84,7.02,7410.92,2.82,8.27,6.22
1774593340,0.32,58.84,7.02,7410.89,2.82,8.27,6.22
1774593341,0.32,58.85,7.02,7410.90,2.82,8.27,6.22
1774593342,0.32,58.85,7.02,7410.82,2.82,8.27,6.22
1774593343,0.32,58.85,7.02,7410.71,2.82,8.27,6.22
1774593344,0.32,58.84,7.02,7410.59,2.82,8.27,6.22
1774593345,0.32,58.85,7.03,7410.65,2.82,8.27,6.22
1774593346,0.32,58.86,7.03,7410.64,2.82,8.27,6.22
1774593347,0.32,58.86,7.03,7410.53,2.82,8.27,6.22
1774593348,0.32,58.86,7.03,7410.55,2.82,8.27,6.22
1774593349,0.32,58.86,7.03,7410.48,2.82,8.27,6.22
1774593350,0.32,58.86,7.03,7410.36,2.82,8.27,6.22
1774593351,0.32,58.86,7.03,7410.31,2.82,8.27,6.22
1774593352,0.32,58.86,7.04,7410.20,2.81,8.27,6.22
1774593353,0.32,58.86,7.04,7410.09,2.81,8.27,6.22
1774593354,0.33,58.86,7.04,7409.97,2.80,8.27,6.22
1774593355,0.33,58.86,7.04,7410.40,2.80,8.27,6.22
1774593356,0.33,58.86,7.04,7410.29,2.80,8.27,6.22
1774593357,0.33,58.86,7.04,7410.18,2.80,8.27,6.22
1774593358,0.33,58.86,7.04,7410.20,2.80,8.27,6.22
1774593359,0.33,58.86,7.04,7410.12,2.80,8.27,6.22
1774593360,0.33,58.86,7.04,7410.03,2.80,8.27,6.22
1774593361,0.33,58.86,7.04,7410.07,2.80,8.27,6.22
1774593362,0.33,58.88,7.05,7410.33,2.79,8.27,6.22
1774593363,0.33,58.89,7.05,7410.33,2.79,8.27,6.23
1774593364,0.33,58.88,7.05,7410.24,2.79,8.27,6.23
1774593365,0.33,58.89,7.05,7410.23,2.79,8.27,6.23
1774593366,0.33,58.89,7.05,7410.16,2.79,8.27,6.23
1774593367,0.33,58.89,7.05,7410.05,2.79,8.27,6.22
1774593368,0.33,58.89,7.05,7410.01,2.79,8.27,6.23
1774593369,0.33,58.89,7.05,7409.91,2.79,8.27,6.22
1774593370,0.33,58.89,7.05,7409.80,2.79,8.27,6.22
1774593371,0.33,58.89,7.05,7409.70,2.79,8.27,6.22
1774593372,0.33,58.89,7.05,7409.66,2.79,8.27,6.22
1774593373,0.33,58.89,7.05,7409.57,2.79,8.27,6.22
1774593375,0.33,58.89,7.05,7409.46,2.79,8.27,6.22
1774593376,0.33,58.88,7.05,7409.35,2.79,8.27,6.22
1774593377,0.33,58.88,7.05,7409.24,2.79,8.27,6.22
1774593378,0.33,58.88,7.05,7409.12,2.79,8.27,6.22
1774593379,0.33,58.88,7.05,7409.01,2.79,8.27,6.22
1774593380,0.33,58.88,7.05,7408.89,2.79,8.27,6.22
1774593381,0.33,58.88,7.05,7408.83,2.79,8.27,6.22
1774593382,0.33,58.88,7.05,7408.71,2.79,8.27,6.22
1774593383,0.33,58.88,7.05,7408.60,2.79,8.27,6.22
1774593384,0.33,58.88,7.05,7408.49,2.79,8.27,6.22
1774593385,0.33,58.88,7.05,7408.37,2.79,8.27,6.22
1774593386,0.33,58.88,7.05,7408.30,2.79,8.27,6.22
1774593387,0.33,58.88,7.04,7408.20,2.79,8.27,6.22
1774593388,0.33,58.88,7.04,7408.09,2.79,8.27,6.22
1774593389,0.33,58.88,7.04,7407.97,2.79,8.27,6.22
1774593390,0.33,58.88,7.04,7407.86,2.79,8.27,6.22
1774593391,0.33,58.88,7.04,7407.75,2.79,8.27,6.22
1774593392,0.33,58.88,7.04,7407.64,2.79,8.27,6.22
1774593393,0.33,58.88,7.04,7407.56,2.79,8.27,6.22
1774593394,0.33,58.88,7.04,7407.45,2.79,8.27,6.22
1774593395,0.33,58.88,7.04,7407.40,2.79,8.27,6.22
1774593396,0.33,58.88,7.04,7407.33,2.79,8.27,6.22
1774593397,0.33,58.88,7.04,7407.38,2.79,8.27,6.22
1774593398,0.33,58.88,7.04,7407.26,2.79,8.27,6.22
1774593399,0.33,58.88,7.05,7407.24,2.79,8.27,6.22
1774593400,0.33,58.88,7.05,7407.16,2.79,8.27,6.22
1774593401,0.33,58.88,7.05,7407.05,2.79,8.27,6.22
1774593402,0.33,58.88,7.05,7407.00,2.79,8.27,6.22
1774593403,0.33,58.88,7.04,7407.02,2.79,8.27,6.22
1774593404,0.33,58.88,7.04,7406.91,2.79,8.27,6.22
1774593405,0.33,58.88,7.04,7406.79,2.79,8.27,6.22
1774593406,0.33,58.88,7.04,7406.74,2.79,8.27,6.22
1774593407,0.33,58.88,7.04,7406.67,2.79,8.27,6.22
1774593408,0.33,58.88,7.04,7406.56,2.79,8.27,6.22
1774593409,0.33,58.88,7.04,7406.58,2.79,8.27,6.22
1774593410,0.33,58.88,7.04,7406.51,2.79,8.27,6.22
1774593411,0.33,58.88,7.04,7406.39,2.79,8.27,6.22
1774593412,0.33,58.88,7.04,7406.44,2.79,8.27,6.22
1774593413,0.33,58.89,7.04,7406.42,2.79,8.27,6.22
1774593414,0.33,58.89,7.04,7406.35,2.79,8.27,6.22
1774593415,0.33,58.88,7.04,7406.24,2.79,8.27,6.22
1774593416,0.33,58.89,7.04,7406.20,2.79,8.27,6.22
1774593417,0.33,58.88,7.04,7406.09,2.79,8.27,6.22
1774593418,0.33,58.89,7.04,7405.99,2.79,8.27,6.22
1774593419,0.33,58.89,7.04,7405.88,2.79,8.27,6.22
1774593420,0.33,58.89,7.04,7405.84,2.79,8.27,6.22
1774593421,0.33,58.88,7.04,7405.75,2.79,8.27,6.22
1774593422,0.33,58.88,7.04,7405.64,2.79,8.27,6.22
1774593423,0.33,58.88,7.04,7405.53,2.79,8.27,6.22
1774593424,0.33,58.88,7.04,7405.41,2.79,8.27,6.22
1774593425,0.33,58.88,7.04,7405.30,2.79,8.27,6.22
1774593426,0.33,58.88,7.04,7405.18,2.79,8.27,6.22
1774593427,0.33,58.88,7.04,7405.10,2.79,8.27,6.22
1774593428,0.33,58.88,7.04,7404.99,2.79,8.27,6.22
1774593429,0.33,58.88,7.04,7404.88,2.79,8.27,6.22
1774593430,0.33,58.88,7.04,7404.77,2.79,8.27,6.22
1774593431,0.33,58.88,7.04,7404.65,2.79,8.27,6.22
1774593432,0.33,58.88,7.04,7404.55,2.79,8.27,6.22
1774593433,0.33,58.88,7.04,7404.43,2.79,8.27,6.22
1774593434,0.33,58.88,7.04,7404.32,2.79,8.27,6.22
1774593435,0.33,58.88,7.04,7404.21,2.79,8.27,6.22
1774593436,0.33,58.88,7.04,7404.10,2.79,8.27,6.22
1774593437,0.33,58.88,7.04,7403.98,2.79,8.27,6.22
1774593438,0.33,58.87,7.04,7403.87,2.79,8.27,6.22
1774593439,0.33,58.87,7.04,7403.76,2.79,8.27,6.22
1774593440,0.33,58.87,7.04,7403.69,2.79,8.27,6.22
1774593441,0.33,58.87,7.04,7403.58,2.79,8.27,6.22
1774593442,0.33,58.88,7.05,7403.64,2.78,8.27,6.22
1774593443,0.33,58.88,7.06,7403.60,2.77,8.27,6.22
1774593444,0.33,58.88,7.07,7403.56,2.76,8.27,6.22
1774593445,0.33,58.88,7.07,7403.46,2.76,8.27,6.22
1774593446,0.33,58.88,7.07,7403.35,2.76,8.27,6.22
1774593447,0.33,58.88,7.07,7403.34,2.76,8.27,6.22
1774593448,0.33,58.88,7.07,7403.22,2.76,8.27,6.22
1774593449,0.33,58.88,7.07,7403.11,2.76,8.27,6.22
1774593450,0.33,58.88,7.07,7403.12,2.76,8.27,6.22
1774593451,0.33,58.88,7.07,7403.02,2.76,8.27,6.22
1774593452,0.33,58.88,7.07,7402.90,2.76,8.27,6.22
1774593453,0.33,58.88,7.07,7402.84,2.76,8.27,6.22
1774593454,0.33,58.88,7.07,7402.78,2.76,8.27,6.22
1774593455,0.33,58.88,7.07,7402.67,2.76,8.27,6.22
1774593456,0.33,58.88,7.07,7402.56,2.76,8.27,6.22
1774593457,0.33,58.88,7.07,7402.44,2.76,8.27,6.22
1774593458,0.33,58.88,7.07,7402.33,2.76,8.26,6.22
1774593459,0.33,58.87,7.07,7402.21,2.76,8.26,6.22
1774593460,0.33,58.87,7.07,7402.10,2.76,8.26,6.22
1774593461,0.33,58.87,7.07,7401.99,2.76,8.26,6.22
1774593462,0.33,58.87,7.06,7401.87,2.76,8.26,6.22
1774593463,0.33,58.87,7.06,7401.76,2.76,8.26,6.22
1774593464,0.33,58.87,7.06,7401.65,2.76,8.26,6.22
1774593465,0.33,58.87,7.06,7401.53,2.76,8.26,6.22
1774593466,0.33,58.87,7.06,7401.42,2.76,8.26,6.22
1774593467,0.33,58.87,7.06,7401.31,2.76,8.26,6.22
1774593468,0.33,58.87,7.06,7401.19,2.76,8.26,6.22
1774593469,0.33,58.87,7.06,7401.08,2.76,8.26,6.22
1774593470,0.33,58.86,7.06,7400.96,2.76,8.26,6.22
1774593471,0.33,58.86,7.06,7400.85,2.76,8.26,6.22
1774593472,0.33,58.86,7.06,7400.74,2.76,8.26,6.22
1774593473,0.33,58.87,7.06,7400.70,2.76,8.26,6.22
1774593474,0.33,58.87,7.06,7400.59,2.76,8.26,6.22
1774593475,0.33,58.87,7.07,7400.54,2.76,8.26,6.22
1774593476,0.33,58.87,7.07,7400.43,2.76,8.26,6.22
1774593477,0.33,58.86,7.07,7400.32,2.76,8.26,6.22
1774593478,0.33,58.86,7.07,7400.23,2.76,8.26,6.22
1774593479,0.33,58.86,7.07,7400.19,2.76,8.26,6.22
1774593480,0.33,58.86,7.07,7400.08,2.76,8.26,6.22
1774593481,0.33,58.87,7.06,7399.99,2.76,8.26,6.22
1774593482,0.33,58.86,7.06,7399.88,2.76,8.26,6.22
1774593483,0.33,58.86,7.06,7400.15,2.76,8.26,6.22
1774593484,0.33,58.86,7.06,7400.58,2.76,8.27,6.22
1774593485,0.33,58.86,7.06,7400.47,2.76,8.27,6.22
1774593486,0.33,58.86,7.06,7400.35,2.76,8.27,6.22
1774593487,0.33,58.86,7.06,7400.24,2.76,8.27,6.22
1774593488,0.33,58.86,7.06,7400.13,2.76,8.27,6.22
1774593489,0.33,58.86,7.06,7400.01,2.76,8.27,6.22
1774593490,0.33,58.86,7.06,7399.90,2.76,8.27,6.22
1774593491,0.33,58.86,7.06,7399.79,2.76,8.27,6.22
1774593492,0.33,58.86,7.06,7399.67,2.76,8.27,6.22
1774593493,0.33,58.86,7.06,7399.56,2.76,8.27,6.22
1774593494,0.33,58.86,7.06,7399.45,2.76,8.27,6.22
1774593495,0.33,58.85,7.06,7399.33,2.76,8.27,6.22
1774593496,0.33,58.85,7.06,7399.22,2.76,8.27,6.22
1774593497,0.33,58.85,7.06,7399.11,2.76,8.27,6.22
1774593498,0.33,58.85,7.06,7399.04,2.76,8.27,6.22
1774593499,0.33,58.85,7.06,7398.93,2.76,8.27,6.22
1774593500,0.33,58.85,7.07,7398.91,2.76,8.27,6.22
1774593501,0.33,58.85,7.07,7398.86,2.76,8.27,6.22
1774593502,0.33,58.85,7.07,7398.74,2.76,8.27,6.22
1774593503,0.33,58.85,7.07,7398.63,2.76,8.27,6.22
1774593504,0.33,58.85,7.07,7398.64,2.76,8.27,6.22
1774593505,0.33,58.85,7.07,7398.52,2.76,8.27,6.22
1774593506,0.33,58.85,7.07,7398.41,2.76,8.27,6.22
1774593507,0.33,58.85,7.07,7398.37,2.76,8.27,6.22
1774593508,0.33,58.85,7.07,7398.29,2.76,8.27,6.22
1774593509,0.33,58.85,7.07,7398.18,2.76,8.27,6.22
1774593510,0.33,58.85,7.07,7398.07,2.76,8.27,6.22
1774593511,0.33,58.85,7.07,7397.96,2.76,8.27,6.22
1774593512,0.33,58.85,7.07,7397.86,2.76,8.27,6.22
1774593513,0.33,58.85,7.07,7397.75,2.76,8.27,6.22
1774593514,0.33,58.85,7.07,7397.64,2.76,8.27,6.22
1774593515,0.33,58.85,7.07,7397.52,2.76,8.27,6.22
1774593516,0.33,58.85,7.07,7397.41,2.76,8.27,6.22
1774593517,0.33,58.85,7.07,7397.30,2.76,8.27,6.22
1774593518,0.33,58.85,7.07,7397.18,2.76,8.27,6.22
1774593519,0.33,58.85,7.07,7397.07,2.76,8.27,6.22
1774593520,0.33,58.84,7.07,7396.96,2.76,8.27,6.22
1774593521,0.33,58.84,7.07,7396.84,2.76,8.27,6.22
1774593522,0.33,58.84,7.07,7396.73,2.76,8.27,6.22
1774593523,0.33,58.84,7.07,7396.62,2.76,8.27,6.22
1774593524,0.33,58.84,7.07,7396.50,2.76,8.27,6.22
1774593525,0.33,58.84,7.07,7396.39,2.76,8.27,6.22
1774593526,0.33,58.84,7.07,7396.28,2.76,8.27,6.22
1774593527,0.33,58.84,7.07,7396.21,2.76,8.27,6.21
1774593528,0.33,58.84,7.07,7396.10,2.76,8.27,6.21
1774593529,0.33,58.84,7.07,7396.06,2.76,8.27,6.21
1774593530,0.33,58.84,7.07,7396.02,2.76,8.27,6.22
1774593531,0.33,58.84,7.07,7395.95,2.76,8.27,6.21
1774593532,0.33,58.84,7.07,7395.84,2.76,8.27,6.21
1774593533,0.33,58.84,7.07,7395.72,2.75,8.27,6.21
1774593534,0.33,58.84,7.07,7395.62,2.75,8.27,6.21
1774593535,0.33,58.84,7.07,7395.51,2.75,8.27,6.21
1774593536,0.33,58.84,7.07,7395.40,2.75,8.27,6.21
1774593537,0.33,58.84,7.07,7395.28,2.75,8.27,6.21
1774593538,0.33,58.84,7.07,7395.17,2.75,8.27,6.21
1774593539,0.33,58.83,7.07,7395.06,2.75,8.27,6.21
1774593540,0.33,58.83,7.07,7394.94,2.75,8.27,6.21
1774593541,0.33,58.83,7.07,7394.83,2.75,8.27,6.21
1774593542,0.33,58.83,7.07,7394.72,2.75,8.27,6.21
1774593543,0.33,58.83,7.07,7394.62,2.75,8.27,6.21
1774593544,0.33,58.83,7.07,7394.51,2.75,8.27,6.21
1774593545,0.33,58.83,7.07,7394.40,2.75,8.27,6.21
1774593546,0.33,58.83,7.07,7394.28,2.75,8.27,6.21
1774593547,0.33,58.83,7.07,7394.17,2.75,8.27,6.21
1774593548,0.33,58.83,7.07,7394.06,2.75,8.27,6.21
1774593549,0.33,58.83,7.07,7393.94,2.75,8.27,6.21
1774593550,0.33,58.83,7.07,7393.83,2.75,8.27,6.21
1774593551,0.33,58.83,7.07,7393.72,2.75,8.27,6.21
1774593552,0.33,58.83,7.06,7393.60,2.75,8.27,6.21
1774593553,0.33,58.83,7.06,7393.49,2.75,8.27,6.21
1774593554,0.33,58.82,7.06,7393.38,2.75,8.27,6.21
1774593555,0.33,58.83,7.06,7393.34,2.75,8.27,6.21
1774593556,0.33,58.82,7.06,7393.23,2.75,8.27,6.21
1774593557,0.33,58.82,7.06,7393.11,2.75,8.27,6.21
1774593558,0.33,58.82,7.06,7393.01,2.75,8.27,6.21
1774593559,0.33,58.82,7.06,7392.89,2.75,8.27,6.21
1774593560,0.33,58.82,7.06,7393.65,2.77,8.27,6.21
1774593561,0.33,58.82,7.06,7393.54,2.77,8.27,6.21
1774593562,0.33,58.82,7.06,7393.43,2.77,8.27,6.21
1774593563,0.33,58.82,7.06,7393.31,2.77,8.27,6.21
1774593564,0.33,58.82,7.06,7393.20,2.77,8.27,6.21
1774593565,0.33,58.82,7.06,7393.09,2.77,8.27,6.21
1774593566,0.33,58.82,7.06,7392.98,2.77,8.27,6.21
1774593567,0.33,58.82,7.06,7392.86,2.77,8.27,6.21
1774593568,0.33,58.82,7.06,7392.75,2.77,8.27,6.21
1774593569,0.33,58.82,7.06,7392.64,2.77,8.27,6.21
1774593570,0.33,58.82,7.06,7392.53,2.77,8.27,6.21
1774593571,0.33,58.82,7.06,7392.41,2.77,8.27,6.21
1774593573,0.33,58.82,7.06,7392.30,2.77,8.27,6.21
1774593574,0.33,58.81,7.06,7392.19,2.77,8.27,6.21
1774593575,0.33,58.81,7.06,7392.07,2.77,8.27,6.21
1774593576,0.33,58.81,7.06,7391.96,2.77,8.27,6.21
1774593577,0.33,58.81,7.06,7391.85,2.77,8.27,6.21
1774593578,0.33,58.81,7.06,7391.73,2.77,8.27,6.21
1774593579,0.33,58.81,7.06,7391.62,2.77,8.27,6.21
1774593580,0.33,58.81,7.06,7391.51,2.77,8.27,6.21
1774593581,0.33,58.81,7.06,7391.39,2.77,8.27,6.21
1774593582,0.33,58.81,7.06,7391.28,2.77,8.27,6.21
1774593583,0.33,58.81,7.06,7391.17,2.77,8.27,6.21
1774593584,0.33,58.81,7.06,7391.05,2.77,8.27,6.21
1774593585,0.33,58.80,7.06,7390.94,2.77,8.27,6.21
1774593586,0.33,58.80,7.06,7390.83,2.77,8.27,6.21
1774593587,0.33,58.80,7.06,7390.71,2.77,8.27,6.21
1774593588,0.33,58.80,7.06,7390.60,2.77,8.27,6.21
1774593589,0.33,58.80,7.06,7390.49,2.77,8.27,6.21
1774593590,0.33,58.80,7.06,7390.38,2.77,8.27,6.21
1774593591,0.33,58.80,7.06,7390.26,2.77,8.27,6.21
1774593592,0.33,58.80,7.06,7390.16,2.77,8.27,6.21
1774593593,0.33,58.80,7.06,7390.04,2.77,8.27,6.21
1774593594,0.33,58.80,7.06,7389.93,2.77,8.27,6.21
1774593595,0.33,58.80,7.06,7389.82,2.77,8.27,6.21
1774593596,0.33,58.80,7.06,7389.70,2.77,8.27,6.21
1774593597,0.33,58.79,7.06,7389.59,2.77,8.27,6.21
1774593598,0.33,58.79,7.06,7389.48,2.77,8.27,6.21
1774593599,0.33,58.79,7.06,7389.36,2.77,8.27,6.21
1774593600,0.33,58.79,7.06,7389.25,2.77,8.27,6.21
1774593601,0.33,58.79,7.06,7389.15,2.77,8.27,6.21
1774593602,0.33,58.79,7.06,7389.04,2.77,8.27,6.21
1774593603,0.33,58.79,7.06,7388.92,2.77,8.27,6.21
1774593604,0.33,58.79,7.06,7388.81,2.77,8.27,6.21
1774593605,0.33,58.79,7.06,7388.70,2.77,8.27,6.21
1774593606,0.33,58.79,7.06,7388.58,2.77,8.27,6.21
1774593607,0.33,58.79,7.06,7388.47,2.77,8.27,6.21
1774593608,0.33,58.79,7.06,7388.36,2.77,8.27,6.21
1774593609,0.33,58.79,7.06,7388.24,2.77,8.27,6.21
1774593610,0.33,58.79,7.06,7388.13,2.77,8.27,6.21
1774593611,0.33,58.78,7.06,7388.02,2.77,8.27,6.21
1774593612,0.33,58.79,7.06,7387.91,2.77,8.27,6.21
1774593613,0.33,58.78,7.06,7387.80,2.77,8.27,6.21
1774593614,0.33,58.78,7.06,7387.69,2.77,8.27,6.21
1774593615,0.33,58.78,7.06,7387.57,2.77,8.27,6.21
1774593616,0.33,58.78,7.06,7387.46,2.77,8.27,6.21
1774593617,0.33,58.78,7.06,7387.35,2.77,8.27,6.21
1774593618,0.33,58.78,7.06,7387.23,2.77,8.27,6.21
1774593619,0.33,58.78,7.06,7387.13,2.77,8.27,6.21
1774593620,0.33,58.78,7.06,7387.01,2.77,8.27,6.21
1774593621,0.33,58.78,7.06,7386.90,2.77,8.27,6.21
1774593622,0.33,58.78,7.06,7386.79,2.77,8.27,6.21
1774593623,0.33,58.78,7.06,7386.67,2.77,8.27,6.21
1774593624,0.33,58.78,7.06,7386.56,2.77,8.27,6.21
1774593625,0.33,58.78,7.06,7386.45,2.77,8.27,6.21
1774593626,0.33,58.77,7.06,7386.34,2.77,8.27,6.21
1774593627,0.33,58.78,7.06,7386.23,2.77,8.27,6.21
1774593628,0.33,58.77,7.06,7386.11,2.77,8.27,6.21
1774593629,0.33,58.77,7.06,7386.00,2.77,8.27,6.21
1774593630,0.33,58.77,7.06,7385.89,2.77,8.27,6.21
1774593631,0.33,58.77,7.06,7385.77,2.77,8.27,6.21
1774593632,0.33,58.77,7.06,7385.66,2.77,8.27,6.21
1774593633,0.33,58.77,7.06,7385.55,2.77,8.27,6.21
1774593634,0.33,58.77,7.06,7385.44,2.77,8.27,6.21
1774593635,0.33,58.77,7.06,7385.33,2.77,8.27,6.21
1774593636,0.33,58.77,7.06,7385.21,2.77,8.27,6.21
1774593637,0.33,58.77,7.06,7385.10,2.77,8.27,6.21
1774593638,0.33,58.77,7.06,7384.99,2.77,8.27,6.21
1774593639,0.33,58.77,7.06,7384.88,2.77,8.27,6.21
1774593640,0.33,58.77,7.06,7384.76,2.77,8.27,6.21
1774593641,0.33,58.76,7.06,7384.65,2.77,8.27,6.21
1774593642,0.33,58.76,7.06,7384.54,2.77,8.27,6.21
1774593643,0.33,58.76,7.06,7384.42,2.77,8.27,6.21
1774593644,0.33,58.76,7.06,7384.31,2.77,8.27,6.21
1774593645,0.33,58.76,7.06,7384.20,2.77,8.27,6.21
1774593646,0.33,58.76,7.06,7384.09,2.77,8.27,6.21
1774593647,0.33,58.76,7.05,7383.97,2.77,8.27,6.21
1774593648,0.33,58.76,7.05,7383.86,2.77,8.27,6.20
1774593649,0.33,58.76,7.05,7383.75,2.77,8.27,6.20
1774593650,0.33,58.76,7.05,7383.64,2.77,8.27,6.20
1774593651,0.33,58.76,7.05,7383.53,2.77,8.27,6.20
1774593652,0.33,58.76,7.05,7383.41,2.77,8.27,6.20
1774593653,0.33,58.76,7.05,7383.30,2.77,8.27,6.20
1774593654,0.33,58.76,7.05,7383.19,2.77,8.27,6.20
1774593655,0.33,58.75,7.05,7383.08,2.77,8.27,6.20
1774593656,0.33,58.75,7.05,7382.97,2.77,8.27,6.20
1774593657,0.33,58.75,7.05,7382.85,2.77,8.27,6.20
1774593658,0.33,58.75,7.05,7382.74,2.77,8.27,6.20
1774593659,0.33,58.75,7.05,7382.63,2.77,8.27,6.20
1774593660,0.33,58.75,7.05,7382.52,2.77,8.27,6.20
1774593661,0.33,58.75,7.05,7382.40,2.77,8.27,6.20
1774593662,0.33,58.75,7.05,7382.29,2.77,8.27,6.20
