timestamp,cpu_user,cpu_system,cpu_iowait,cpu_idle
1774593479,51.01,1.76,0.00,47.24
1774593480,44.22,4.27,0.00,51.26
1774593481,69.42,4.01,0.00,25.81
1774593482,68.42,4.01,0.00,27.32
1774593483,51.00,2.00,0.00,46.50
1774593484,24.43,2.02,0.00,73.55
1774593485,36.36,2.27,0.00,61.36
1774593486,46.37,2.26,0.00,51.38
1774593487,43.58,3.02,0.00,53.40
1774593488,24.00,2.25,0.00,73.75
1774593489,23.81,2.26,0.00,73.93
1774593490,24.44,2.99,0.00,72.57
1774593491,68.67,3.51,0.00,27.57
1774593492,79.70,2.01,0.00,18.30
1774593493,61.69,2.74,0.00,35.32
1774593494,77.75,2.00,0.00,20.00
1774593495,80.50,2.25,0.00,17.25
1774593496,41.25,1.00,0.00,57.50
1774593497,31.66,3.52,0.25,53.77
1774593498,36.09,4.51,0.00,45.86
1774593499,18.20,7.73,2.00,72.07
1774593500,15.95,8.35,0.51,73.16
1774593501,1.24,2.99,0.00,74.13
1774593502,21.80,3.51,0.00,74.44
1774593503,14.90,12.37,2.02,70.20
1774593504,1.50,2.76,0.00,95.74
1774593505,58.00,6.25,0.00,35.25
1774593506,68.50,2.75,0.00,28.75
1774593507,48.99,1.77,0.00,48.99
1774593508,39.45,2.98,0.00,57.32
1774593509,43.61,3.51,0.00,52.38
1774593510,78.45,4.01,0.00,17.29
1774593511,76.83,2.02,0.00,21.16
1774593512,36.93,2.51,0.00,60.55
1774593513,25.00,2.75,0.00,72.25
1774593514,39.50,2.25,0.00,58.25
1774593515,34.91,2.49,0.00,62.34
1774593516,40.85,3.01,0.00,56.14
1774593517,24.00,2.25,0.00,73.75
1774593518,24.25,2.50,0.00,73.25
1774593519,38.90,2.49,0.00,58.35
1774593520,77.00,2.75,0.00,20.25
1774593521,74.19,2.26,0.00,23.31
1774593522,71.18,2.01,0.00,26.57
1774593523,78.50,2.00,0.00,19.25
1774593524,79.65,2.23,0.00,17.87
1774593525,10.55,0.50,0.00,88.69
1774593526,35.25,4.00,0.25,40.50
1774593527,31.74,3.78,0.00,60.45
1774593528,15.08,10.30,2.51,71.86
1774593529,16.75,8.25,2.00,72.75
1774593530,2.51,2.76,0.25,73.93
1774593531,18.05,3.01,0.25,74.94
1774593532,5.78,2.01,0.00,92.21
1774593533,0.25,0.50,0.00,99.00
1774593534,0.25,0.50,0.00,99.25
1774593535,0.50,1.00,0.25,98.25
1774593536,0.00,0.76,0.00,99.24
1774593537,0.75,0.75,0.00,98.50
1774593538,0.50,0.75,0.00,98.75
1774593539,0.50,1.00,0.00,98.25
1774593540,0.00,0.76,0.00,99.24
1774593541,0.50,0.75,0.00,98.75
1774593542,0.25,0.50,0.00,99.25
1774593543,0.25,0.50,0.00,99.00
1774593544,0.50,0.75,0.00,98.75
1774593545,0.25,0.25,0.00,99.50
1774593546,0.00,0.50,0.00,99.50
1774593547,0.50,0.50,0.00,99.00
1774593548,0.00,0.75,0.00,99.25
1774593549,0.75,0.75,0.00,98.50
1774593550,0.75,1.25,0.00,98.00
1774593551,0.25,1.01,0.00,98.74
1774593552,0.74,0.99,0.00,98.26
1774593553,0.50,0.75,0.00,98.75
1774593554,0.25,0.75,0.00,98.74
1774593555,0.00,0.50,0.00,99.50
1774593556,0.75,0.75,0.00,98.50
1774593557,0.25,1.00,0.25,98.25
1774593558,0.75,1.25,0.00,97.76
1774593559,0.00,1.01,13.67,85.32
1774593560,0.50,1.25,0.00,98.25
1774593561,0.25,1.01,0.00,98.74
1774593562,0.25,1.00,0.00,98.75
1774593563,0.25,0.50,0.00,99.25
1774593564,0.25,1.00,0.00,98.75
1774593565,0.25,0.50,0.00,99.25
1774593566,0.00,0.75,0.00,99.25
1774593567,0.00,0.75,0.00,99.00
1774593568,0.25,0.75,0.25,98.75
1774593569,0.00,0.76,0.00,99.24
1774593570,0.25,0.75,0.00,99.00
1774593571,0.25,0.75,0.00,99.00
1774593573,0.25,0.50,0.00,99.25
1774593574,0.25,0.75,0.00,98.75
1774593575,0.00,0.50,0.00,99.50
1774593576,1.00,0.25,0.00,98.75
1774593577,0.00,0.51,0.00,99.49
1774593578,0.50,0.25,0.00,99.25
1774593579,0.50,0.25,0.00,99.25
1774593580,0.25,0.50,0.00,99.25
1774593581,0.75,0.75,0.00,98.50
1774593582,0.00,1.25,0.00,98.75
1774593583,0.25,1.00,0.00,98.75
1774593584,0.25,0.50,0.00,99.25
1774593585,0.25,1.00,0.00,98.50
1774593586,0.75,0.25,0.00,98.99
1774593587,0.00,1.00,0.00,99.00
1774593588,0.50,0.75,0.00,98.51
1774593589,0.25,0.50,0.00,99.25
1774593590,0.25,0.75,0.00,98.75
1774593591,0.25,1.01,0.00,98.74
1774593592,0.00,0.25,0.00,99.75
1774593593,0.50,1.00,0.00,98.50
1774593594,0.25,1.00,0.00,98.75
1774593595,0.50,1.25,0.00,98.25
1774593596,0.50,1.00,0.00,98.51
1774593597,0.50,0.75,0.00,98.74
1774593598,0.50,0.75,0.00,98.75
1774593599,0.00,0.76,0.00,99.24
1774593600,0.50,1.00,0.00,98.50
1774593601,0.00,0.75,0.00,98.75
1774593602,0.50,0.50,0.00,99.00
1774593603,0.50,0.75,0.00,98.75
1774593604,0.50,0.50,0.00,99.00
1774593605,0.25,5.50,0.00,94.00
1774593606,0.50,0.75,0.00,98.75
1774593607,1.00,1.00,0.00,97.99
1774593608,0.25,1.00,0.00,98.76
1774593609,0.25,0.50,0.00,99.25
1774593610,0.25,0.75,0.00,99.00
1774593611,0.25,0.50,0.50,98.74
1774593612,0.25,0.75,0.00,98.99
1774593613,0.25,0.75,0.00,99.00
1774593614,0.00,0.25,0.00,99.75
1774593615,0.50,1.00,0.00,98.50
1774593616,0.25,0.75,0.00,99.00
1774593617,0.50,1.25,0.00,98.25
1774593618,0.50,0.74,0.25,98.01
1774593619,0.25,1.00,0.00,98.75
1774593620,0.25,0.25,0.00,99.50
1774593621,0.50,0.75,0.00,98.75
1774593622,0.25,1.49,0.00,98.26
1774593623,0.00,0.75,0.00,99.25
1774593624,0.50,0.75,0.00,98.74
1774593625,0.75,0.50,0.00,98.75
1774593626,0.25,0.75,0.00,99.00
1774593627,0.25,0.50,0.00,99.25
1774593628,0.75,1.00,0.00,98.26
1774593629,0.00,1.00,0.00,99.00
1774593630,0.25,1.00,0.00,98.75
1774593631,0.75,0.50,0.00,98.51
1774593632,0.00,1.00,0.25,98.75
1774593633,0.25,0.25,0.00,99.25
1774593634,0.75,0.50,0.00,98.75
1774593635,0.25,0.50,0.00,99.25
1774593636,0.75,0.75,0.00,98.50
1774593637,0.00,0.75,0.00,99.25
1774593638,0.00,1.25,0.25,98.50
1774593639,0.75,0.50,0.00,98.76
1774593640,0.50,1.00,0.00,98.50
1774593641,0.00,1.00,0.00,99.00
1774593642,0.50,0.50,0.00,99.00
1774593643,0.25,1.00,0.00,98.75
1774593644,0.25,0.75,0.00,99.00
1774593645,0.25,1.00,0.00,98.75
1774593646,0.50,0.50,0.00,99.00
1774593647,0.50,0.50,0.00,98.75
1774593648,0.25,0.50,0.25,98.99
1774593649,0.25,0.25,0.00,99.50
1774593650,0.00,0.75,0.00,99.25
1774593651,0.50,1.25,0.00,98.25
1774593652,0.00,1.00,0.00,99.00
1774593653,0.25,1.00,0.00,98.50
1774593654,0.00,0.76,0.00,99.24
1774593655,0.00,0.75,0.00,99.25
1774593656,0.50,1.00,0.00,98.50
1774593657,0.00,0.76,0.00,99.24
1774593658,0.50,0.75,0.00,98.75
1774593659,0.25,0.75,0.00,99.00
1774593660,0.00,1.00,0.00,99.00
1774593661,0.25,0.75,0.00,99.00
1774593662,0.25,0.50,0.00,99.25
1774593663,0.00,0.50,0.00,98.75
1774593664,0.50,0.75,0.25,98.50
1774593665,0.25,0.75,0.00,98.76
1774593666,0.25,0.75,0.00,98.99
1774593667,0.00,1.25,0.00,98.75
1774593668,0.50,0.75,0.00,98.75
1774593669,0.75,0.50,0.00,98.75
1774593670,0.25,0.75,0.25,98.75
1774593671,0.00,0.00,0.00,100.00
1774593672,0.50,0.75,0.00,98.50
1774593673,0.50,0.50,0.00,99.00
1774593674,0.00,0.25,0.00,99.75
1774593675,0.00,0.75,0.00,99.25
1774593676,0.25,0.50,0.00,99.25
1774593677,0.25,1.00,0.00,98.75
1774593678,0.50,1.00,0.00,98.50
1774593679,0.25,1.00,0.00,98.50
1774593680,0.25,0.75,0.00,98.99
1774593681,0.74,0.99,0.00,98.26
1774593682,0.00,0.50,0.00,99.50
1774593683,0.00,0.25,0.00,99.75
1774593684,0.50,0.75,0.00,98.50
1774593685,0.25,0.50,0.00,99.25
1774593686,0.25,0.75,0.00,99.00
1774593687,0.75,0.75,0.00,98.50
1774593688,0.25,0.75,0.00,98.99
1774593689,0.25,0.75,0.00,99.00
1774593690,0.25,1.25,0.00,98.25
1774593691,0.50,0.75,0.00,98.75
1774593692,0.00,0.51,0.00,99.49
1774593693,0.25,0.75,0.00,98.99
1774593694,0.75,0.75,0.00,98.51
1774593695,0.00,0.75,0.00,99.25
1774593696,0.50,1.24,0.25,98.01
1774593697,0.00,0.50,0.00,99.50
1774593698,0.25,0.75,0.00,99.00
1774593699,0.00,0.75,0.00,99.25
1774593700,0.50,0.50,0.00,98.99
1774593701,0.25,0.75,0.00,99.00
1774593702,0.25,0.75,0.00,98.75
1774593703,0.25,0.75,0.00,99.00
1774593704,0.00,1.00,0.00,99.00
1774593705,0.75,1.25,0.00,98.00
1774593706,1.50,1.00,0.00,97.49
1774593707,0.25,0.50,0.00,99.25
1774593708,0.25,0.75,0.00,98.99
1774593709,0.25,0.75,0.00,99.00
1774593710,0.50,0.75,0.00,98.75
1774593711,0.50,0.75,0.00,98.75
1774593712,0.00,1.25,0.00,98.75
1774593713,0.00,1.01,0.00,98.99
1774593714,0.75,0.50,0.00,98.75
1774593715,0.00,1.25,0.00,98.75
1774593716,0.75,0.50,0.00,98.75
1774593717,0.25,0.75,0.00,99.00
1774593718,0.00,0.50,0.25,99.24
1774593719,0.25,0.25,0.00,99.50
1774593720,0.75,1.24,0.00,97.76
1774593721,0.00,0.50,0.00,99.50
1774593722,0.50,1.00,0.00,98.50
1774593723,0.25,1.00,0.00,98.75
1774593724,0.00,0.75,0.00,99.25
1774593725,0.25,0.25,0.00,99.50
1774593726,0.25,1.00,0.00,98.75
1774593727,0.25,0.75,0.00,99.00
1774593728,0.00,0.75,0.25,99.00
1774593729,0.50,0.50,0.00,99.00
1774593730,0.00,1.00,0.00,98.51
1774593731,0.25,0.75,0.00,99.00
1774593732,0.50,1.00,0.00,98.50
1774593733,0.00,0.25,0.00,99.75
1774593734,0.00,0.76,0.00,99.24
1774593735,0.50,0.75,0.00,98.75
1774593736,0.25,1.00,0.00,98.75
1774593737,0.25,0.75,0.00,99.00
1774593738,0.00,0.50,0.25,99.25
1774593739,0.25,0.50,0.00,99.25
1774593740,0.25,0.75,0.00,99.00
1774593741,0.25,0.50,0.00,99.25
1774593742,0.50,1.25,0.00,98.25
1774593743,0.25,1.00,0.00,98.75
1774593744,0.75,1.00,0.00,98.25
1774593745,0.00,0.75,0.00,99.25
1774593746,0.50,1.00,0.00,98.51
1774593747,0.75,1.00,0.00,98.25
1774593748,0.00,0.00,0.00,100.00
1774593749,0.50,0.75,0.25,98.24
1774593750,0.25,1.01,0.00,98.74
1774593751,0.50,0.75,0.00,98.76
1774593752,0.25,1.00,0.00,98.75
1774593753,0.25,0.50,0.00,98.99
1774593754,0.50,1.00,0.00,98.50
1774593755,0.00,0.75,0.00,99.25
1774593756,0.25,0.75,0.00,99.00
1774593757,0.25,0.75,0.00,98.99
1774593758,0.75,0.75,0.00,98.50
1774593759,0.00,0.75,0.00,99.25
1774593760,0.50,1.00,0.00,98.50
1774593761,0.25,0.75,0.25,98.75
1774593762,0.00,0.25,0.00,99.75
1774593763,0.50,0.76,0.00,98.74
1774593764,0.25,0.75,0.00,99.00
1774593765,1.00,0.75,0.00,98.25
1774593766,0.25,0.50,0.00,99.24
1774593767,0.50,0.50,0.00,99.00
1774593768,0.25,0.75,0.00,98.75
1774593769,0.25,1.01,0.00,98.74
1774593770,0.75,1.00,0.00,98.25
1774593771,0.25,0.25,0.00,99.25
1774593772,0.25,0.75,0.25,98.75
1774593773,0.50,0.75,0.00,98.50
1774593774,0.50,0.75,0.00,98.75
1774593775,0.25,0.75,0.00,98.99
1774593776,0.75,1.00,0.00,98.25
1774593777,0.00,1.00,0.00,99.00
1774593778,0.50,0.50,0.00,98.76
1774593780,0.25,0.50,0.00,99.25
1774593781,0.00,0.75,0.00,99.25
1774593782,0.75,1.00,0.00,98.25
1774593783,0.25,0.25,0.00,99.49
1774593784,0.25,0.25,0.00,99.50
1774593785,0.75,1.00,0.00,98.26
1774593786,0.00,0.50,0.00,99.50
1774593787,0.50,0.50,0.00,99.00
1774593788,0.25,0.50,0.00,99.24
1774593789,0.00,0.50,0.00,99.50
1774593790,0.50,1.00,0.00,98.50
1774593791,0.50,0.75,0.00,98.50
1774593792,0.00,0.75,0.00,99.25
1774593793,0.25,0.75,0.00,99.00
1774593794,0.25,0.50,0.00,99.25
1774593795,0.25,0.50,0.00,99.25
1774593796,0.00,1.00,0.00,99.00
1774593797,0.50,0.50,0.00,98.99
1774593798,0.25,0.50,0.00,99.25
1774593799,0.25,1.01,0.25,98.49
1774593800,0.25,0.75,0.00,99.00
1774593801,0.25,1.00,0.00,98.75
1774593802,0.50,0.25,0.00,99.00
1774593803,0.00,0.75,0.00,99.25
1774593804,0.25,1.01,0.00,98.74
1774593805,0.75,1.75,0.00,97.50
1774593806,0.50,0.75,0.00,98.50
1774593807,0.25,1.00,0.00,98.75
1774593808,0.50,0.75,0.00,98.76
1774593809,0.00,0.50,0.00,99.50
1774593810,0.25,0.75,0.00,99.00
1774593811,0.00,1.00,0.25,98.75
1774593812,0.25,0.50,0.00,99.00
1774593813,0.50,0.50,0.00,99.00
1774593814,0.75,1.24,0.25,97.76
1774593815,0.25,0.50,0.00,99.25
1774593816,0.99,1.49,0.00,97.27
1774593817,0.25,1.00,0.00,98.75
1774593818,0.25,0.75,0.00,98.99
1774593819,0.50,1.00,0.00,98.50
1774593820,0.25,1.00,0.00,98.75
1774593821,0.00,1.01,0.00,98.99
1774593822,0.50,0.75,0.00,98.75
1774593823,0.00,1.25,0.00,98.75
1774593824,0.00,1.00,0.00,99.00
1774593825,0.25,1.00,0.00,98.75
1774593826,1.00,0.50,0.00,98.50
1774593827,0.25,0.25,0.00,99.25
1774593828,0.25,0.75,0.00,99.00
1774593829,0.75,0.25,0.00,98.99
1774593830,0.25,0.51,0.00,99.24
1774593831,0.50,0.50,0.00,99.00
1774593832,0.00,1.00,0.00,99.00
1774593833,0.25,0.75,0.00,98.99
1774593834,0.25,1.00,0.00,98.75
1774593835,0.00,1.00,0.00,99.00
1774593836,0.00,1.00,0.00,99.00
1774593837,0.50,0.50,0.00,99.00
1774593838,0.00,0.50,0.00,99.50
1774593839,0.50,0.99,0.00,98.51
1774593840,0.50,0.50,0.00,99.00
1774593841,0.00,0.75,0.00,99.25
1774593842,0.00,0.25,0.00,99.75
1774593843,0.25,0.50,0.00,99.25
1774593844,0.25,0.25,0.00,99.50
1774593845,0.25,1.00,0.00,98.50
1774593846,0.25,0.75,0.00,99.00
1774593847,0.25,0.50,0.00,99.00
1774593848,0.25,0.25,0.00,99.50
1774593849,0.00,1.00,0.00,98.75
1774593850,0.50,0.75,0.00,98.75
1774593851,0.25,0.76,0.00,98.99
1774593852,0.00,1.00,0.00,99.00
1774593853,0.00,1.00,0.00,99.00
1774593854,0.00,0.75,0.00,99.25
1774593855,0.25,0.50,0.00,99.24
1774593856,0.25,0.50,0.00,99.25
1774593857,0.00,0.75,0.00,99.25
1774593858,0.00,0.50,0.00,99.50
1774593859,0.25,0.75,0.00,98.75
1774593860,0.25,0.50,0.00,99.25
1774593861,0.25,0.50,0.25,98.99
1774593862,0.50,0.75,0.00,98.50
1774593863,0.00,1.25,0.00,98.75
1774593864,0.75,0.75,0.00,98.50
1774593865,0.25,1.00,0.00,98.75
1774593866,0.50,0.50,0.00,99.00
1774593867,0.50,1.00,0.00,98.50
1774593868,0.25,0.75,0.00,98.99
1774593869,0.00,0.75,0.00,99.25
1774593870,0.25,0.75,0.00,99.00
1774593871,0.25,0.75,0.00,98.99
1774593872,0.25,0.75,0.00,99.00
1774593873,0.00,0.50,0.00,99.50
1774593874,0.25,0.75,0.00,99.00
1774593875,0.00,0.75,0.00,99.25
1774593876,0.50,0.50,0.00,99.00
1774593877,0.25,0.50,0.00,99.25
1774593878,0.25,0.50,0.00,99.25
1774593879,0.50,0.75,0.00,98.75
1774593880,0.00,1.00,0.00,99.00
1774593881,0.25,1.00,0.00,98.75
1774593882,0.00,0.50,0.00,99.50
1774593883,0.00,0.25,0.00,99.75
1774593884,0.25,1.25,0.00,98.50
1774593885,0.25,0.75,0.00,99.00
1774593886,0.25,0.50,0.00,99.25
1774593887,0.50,0.75,0.00,98.75
1774593888,0.25,0.75,0.00,99.00
1774593889,0.00,0.50,0.00,99.00
1774593890,0.50,0.50,0.00,98.75
1774593891,0.25,1.00,0.00,98.75
1774593892,0.25,0.50,0.00,99.25
1774593893,0.00,0.25,0.00,99.49
1774593894,0.25,0.75,0.00,99.00
1774593895,0.99,0.99,0.00,98.01
1774593896,0.00,1.00,0.00,99.00
1774593897,0.50,1.50,0.00,98.00
1774593898,0.25,0.75,0.00,99.00
1774593899,0.25,1.00,0.00,98.75
1774593900,0.50,0.75,0.25,98.50
1774593901,0.00,0.75,0.00,99.25
1774593902,0.25,0.50,0.00,99.25
1774593903,0.00,0.75,0.00,99.25
1774593904,0.25,0.75,0.00,99.00
1774593905,0.75,0.75,0.00,98.49
1774593906,0.00,0.25,0.00,99.75
1774593907,0.25,0.75,0.00,99.00
1774593908,0.50,1.00,0.25,98.25
1774593909,0.50,0.00,0.00,99.50
1774593910,0.25,1.00,0.00,98.75
1774593911,0.25,1.00,0.00,98.75
1774593912,0.25,0.76,0.00,98.99
1774593913,0.00,0.25,0.00,99.75
1774593914,0.75,0.50,0.00,98.75
1774593915,0.50,0.75,0.00,98.75
1774593916,0.25,1.00,0.00,98.76
1774593917,0.25,0.75,0.00,99.00
1774593918,0.00,1.26,0.00,98.74
