worker_id,job_id,status_code,latency_ms,error,response_body
9,6,200,501,,"{""trajectory_result"":0.0,""latency_sec"":0.4914402961730957}"
11,10,200,744,,"{""trajectory_result"":[],""latency_sec"":0.7076561450958252}"
3,5,200,1164,,"{""trajectory_result"":0.0,""latency_sec"":1.151491641998291}"
5,0,200,2428,,"{""trajectory_result"":0,""latency_sec"":2.418369770050049}"
10,7,200,2477,,"{""trajectory_result"":0.0,""latency_sec"":2.4667608737945557}"
11,13,200,2006,,"{""trajectory_result"":0.0,""latency_sec"":1.9051804542541504}"
6,2,200,3898,,"{""trajectory_result"":[],""latency_sec"":3.6179800033569336}"
7,4,200,4010,,"{""trajectory_result"":0.0,""latency_sec"":3.992936849594116}"
2,1,200,4679,,"{""trajectory_result"":0.0,""latency_sec"":4.6535234451293945}"
0,3,200,4734,,"{""trajectory_result"":0.0,""latency_sec"":3.477684497833252}"
1,11,200,6057,,"{""trajectory_result"":[],""latency_sec"":6.0456016063690186}"
3,14,200,5241,,"{""trajectory_result"":[],""latency_sec"":5.232846975326538}"
8,9,200,7931,,"{""trajectory_result"":0,""latency_sec"":7.91565465927124}"
11,17,200,11337,,"{""trajectory_result"":0.0,""latency_sec"":11.191627979278564}"
6,18,200,12354,,"{""trajectory_result"":0,""latency_sec"":12.242584705352783}"
5,15,200,16485,,"[{""trajectory_result"":0.0,""latency_sec"":1.7178139686584473},{""trajectory_result"":0.0,""latency_sec"":6.543771505355835},{""trajectory_result"":0.0,""latency_sec"":2.838960647583008},{""trajectory_result"":0.0,""latency_sec"":3.684062957763672},{""trajectory_result"":0.0,""latency_sec"":4.520650386810303},{""trajectory_result"":0.0,""latency_sec"":9.458434104919434},{""trajectory_result"":0.0,""latency_sec"":14.88506293296814},{""trajectory_result"":0.0,""latency_sec"":6.881224870681763},{""trajectory_result"":0.0,""latency_sec"":4.056342124938965},{""trajectory_result"":0.0,""latency_sec"":7.924102067947388},{""trajectory_result"":0.0,""latency_sec"":7.159574508666992},{""trajectory_result"":0.0,""latency_sec"":8.791200399398804},{""trajectory_result"":0.0,""latency_sec"":12.165863990783691},{""trajectory_result"":0.0,""latency_sec"":9.305359601974487},{""trajectory_result"":0.0,""latency_sec"":9.819270610809326},{""trajectory_result"":0.0,""latency_sec"":10.218819856643677},{""trajectory_result"":0.0,""latency_sec"":13.201236009597778},{""trajectory_result"":0.0,""latency_sec"":11.264942169189453},{""trajectory_result"":-3.762,""latency_sec"":15.160953521728516},{""trajectory_result"":0.0,""latency_sec"":16.168315172195435}]"
9,12,200,21364,,"{""trajectory_result"":6.600000098347664,""latency_sec"":21.357484340667725}"
