worker_id,job_id,status_code,latency_ms,error,response_body
13,9,200,544,,"{""trajectory_result"":0.0,""latency_sec"":0.508784294128418}"
14,13,200,987,,"{""trajectory_result"":0.0,""latency_sec"":0.973517894744873}"
1,10,200,1470,,"{""trajectory_result"":[],""latency_sec"":1.4547324180603027}"
9,0,200,1499,,"{""trajectory_result"":0.0,""latency_sec"":1.4531433582305908}"
19,16,200,1949,,"{""trajectory_result"":[],""latency_sec"":1.9368791580200195}"
16,7,200,2159,,"{""trajectory_result"":0.0,""latency_sec"":1.4449002742767334}"
4,5,200,2456,,"{""trajectory_result"":0.0,""latency_sec"":2.184697389602661}"
17,4,200,2687,,"{""trajectory_result"":[],""latency_sec"":2.655149221420288}"
2,11,200,2821,,"{""trajectory_result"":-2727.0,""latency_sec"":2.730064868927002}"
3,12,200,3012,,"{""trajectory_result"":0.0,""latency_sec"":2.9934558868408203}"
18,8,200,3853,,"{""trajectory_result"":0,""latency_sec"":3.7623226642608643}"
11,3,200,4281,,"{""trajectory_result"":0.0,""latency_sec"":4.042176723480225}"
8,19,200,4524,,"{""trajectory_result"":0.0,""latency_sec"":4.499872922897339}"
12,6,200,4581,,"{""trajectory_result"":[],""latency_sec"":4.50158166885376}"
10,1,200,8853,,"{""trajectory_result"":0,""latency_sec"":8.47830867767334}"
6,14,200,12271,,"{""trajectory_result"":0.0,""latency_sec"":12.246163129806519}"
16,25,200,13859,,"{""trajectory_result"":[],""latency_sec"":13.188529968261719}"
13,20,200,18513,,"{""trajectory_result"":0,""latency_sec"":18.115055561065674}"
0,2,200,20486,,"[{""trajectory_result"":0.0,""latency_sec"":4.482657194137573},{""trajectory_result"":0.0,""latency_sec"":5.223088502883911},{""trajectory_result"":0.0,""latency_sec"":8.889132022857666},{""trajectory_result"":0.0,""latency_sec"":4.732292413711548},{""trajectory_result"":0.0,""latency_sec"":12.00734806060791},{""trajectory_result"":0.0,""latency_sec"":8.805708646774292},{""trajectory_result"":0.0,""latency_sec"":8.455896615982056},{""trajectory_result"":0.0,""latency_sec"":7.8198418617248535},{""trajectory_result"":0.0,""latency_sec"":7.813058853149414},{""trajectory_result"":0.0,""latency_sec"":18.91364336013794},{""trajectory_result"":0.0,""latency_sec"":16.933797121047974},{""trajectory_result"":0.0,""latency_sec"":13.968853235244751},{""trajectory_result"":0.0,""latency_sec"":14.535846710205078},{""trajectory_result"":0.0,""latency_sec"":9.640392303466797},{""trajectory_result"":0.0,""latency_sec"":14.726436138153076},{""trajectory_result"":0.0,""latency_sec"":18.527877807617188},{""trajectory_result"":0.0,""latency_sec"":15.439226388931274},{""trajectory_result"":0.0,""latency_sec"":14.851590871810913},{""trajectory_result"":-9.0,""latency_sec"":17.0961971282959},{""trajectory_result"":0.0,""latency_sec"":20.376500844955444}]"
5,15,200,21569,,"[{""trajectory_result"":0.0,""latency_sec"":2.1469614505767822},{""trajectory_result"":0.0,""latency_sec"":2.7917568683624268},{""trajectory_result"":0.0,""latency_sec"":6.140639305114746},{""trajectory_result"":0.0,""latency_sec"":5.945972442626953},{""trajectory_result"":0.0,""latency_sec"":3.7570509910583496},{""trajectory_result"":0.0,""latency_sec"":4.642716646194458},{""trajectory_result"":0.0,""latency_sec"":9.125158786773682},{""trajectory_result"":0.0,""latency_sec"":6.536257743835449},{""trajectory_result"":0.0,""latency_sec"":7.278008699417114},{""trajectory_result"":0.0,""latency_sec"":11.653999090194702},{""trajectory_result"":0.0,""latency_sec"":6.13203239440918},{""trajectory_result"":0.0,""latency_sec"":10.71301555633545},{""trajectory_result"":0.0,""latency_sec"":10.487696886062622},{""trajectory_result"":0.0,""latency_sec"":9.835415601730347},{""trajectory_result"":0.0,""latency_sec"":18.631712198257446},{""trajectory_result"":0.0,""latency_sec"":9.109479427337646},{""trajectory_result"":0.0,""latency_sec"":12.657109022140503},{""trajectory_result"":0.0,""latency_sec"":21.398458242416382},{""trajectory_result"":0.0,""latency_sec"":15.866021633148193},{""trajectory_result"":0.0,""latency_sec"":15.85416841506958}]"
17,27,200,19608,,"{""trajectory_result"":0.0,""latency_sec"":19.283304452896118}"
4,26,200,22713,,"{""trajectory_result"":0.0,""latency_sec"":22.556131839752197}"
11,31,200,28368,,"{""trajectory_result"":0.0,""latency_sec"":27.784879207611084}"
12,33,200,29235,,"{""trajectory_result"":0.0,""latency_sec"":29.039707899093628}"
15,18,200,34468,,"[{""trajectory_result"":0.09844961387011432,""latency_sec"":12.935823440551758},{""trajectory_result"":0.0,""latency_sec"":12.61466383934021},{""trajectory_result"":0.0,""latency_sec"":17.032819986343384},{""trajectory_result"":0.0,""latency_sec"":22.70513391494751},{""trajectory_result"":0.0,""latency_sec"":23.610825061798096},{""trajectory_result"":0.0,""latency_sec"":20.1319420337677},{""trajectory_result"":0.0,""latency_sec"":19.371849298477173},{""trajectory_result"":-4.167785234899329,""latency_sec"":18.69525909423828},{""trajectory_result"":0.0,""latency_sec"":21.90947127342224},{""trajectory_result"":0.0,""latency_sec"":26.88512086868286},{""trajectory_result"":0.0,""latency_sec"":26.28397274017334},{""trajectory_result"":0.0,""latency_sec"":23.83223009109497},{""trajectory_result"":0.0,""latency_sec"":23.598192930221558},{""trajectory_result"":0.0,""latency_sec"":25.564183712005615},{""trajectory_result"":0.0,""latency_sec"":24.574542760849},{""trajectory_result"":0.0,""latency_sec"":29.022374868392944},{""trajectory_result"":0.0,""latency_sec"":34.19282817840576},{""trajectory_result"":0.0,""latency_sec"":26.680629014968872},{""trajectory_result"":0.0,""latency_sec"":25.638724327087402},{""trajectory_result"":0.0,""latency_sec"":33.362770318984985}]"
2,28,200,33481,,"[{""trajectory_result"":0.0,""latency_sec"":17.57864499092102},{""trajectory_result"":0.0,""latency_sec"":19.32657480239868},{""trajectory_result"":0.0,""latency_sec"":18.5421462059021},{""trajectory_result"":0.0,""latency_sec"":20.554551601409912},{""trajectory_result"":0.0,""latency_sec"":22.48562216758728},{""trajectory_result"":0.0,""latency_sec"":21.337669372558594},{""trajectory_result"":0.0,""latency_sec"":23.330411195755005},{""trajectory_result"":0.0,""latency_sec"":30.66353940963745},{""trajectory_result"":0.0,""latency_sec"":22.735422372817993},{""trajectory_result"":0.0,""latency_sec"":24.70072627067566},{""trajectory_result"":0.0,""latency_sec"":26.560033082962036},{""trajectory_result"":0.0,""latency_sec"":24.69602060317993},{""trajectory_result"":0.0,""latency_sec"":25.55411386489868},{""trajectory_result"":0.0,""latency_sec"":25.11968231201172},{""trajectory_result"":0.0,""latency_sec"":27.409300327301025},{""trajectory_result"":0.0,""latency_sec"":27.278703451156616},{""trajectory_result"":0.0,""latency_sec"":30.243086576461792},{""trajectory_result"":0.0,""latency_sec"":28.298367500305176},{""trajectory_result"":0.0,""latency_sec"":31.936981201171875},{""trajectory_result"":0.0,""latency_sec"":28.536988019943237}]"
19,24,200,42516,,"{""trajectory_result"":0.0,""latency_sec"":42.315431118011475}"
1,22,200,44367,,"{""trajectory_result"":0.0,""latency_sec"":44.095242977142334}"
8,32,200,42473,,"[{""trajectory_result"":0.0,""latency_sec"":30.631217002868652},{""trajectory_result"":0.0,""latency_sec"":33.95682692527771},{""trajectory_result"":0.0,""latency_sec"":31.485023975372314},{""trajectory_result"":0.0,""latency_sec"":32.367767572402954},{""trajectory_result"":0.0,""latency_sec"":33.953457832336426},{""trajectory_result"":0.0,""latency_sec"":33.95247507095337},{""trajectory_result"":0.0,""latency_sec"":34.574233055114746},{""trajectory_result"":0.0,""latency_sec"":39.80449056625366},{""trajectory_result"":0.0,""latency_sec"":34.19512677192688},{""trajectory_result"":0.0,""latency_sec"":34.45057249069214},{""trajectory_result"":-9.0,""latency_sec"":35.91634798049927},{""trajectory_result"":0.0,""latency_sec"":38.02763295173645},{""trajectory_result"":0.0,""latency_sec"":36.800071239471436},{""trajectory_result"":0.0,""latency_sec"":38.94688177108765},{""trajectory_result"":0.0,""latency_sec"":37.507561683654785},{""trajectory_result"":0.0,""latency_sec"":41.81259059906006},{""trajectory_result"":0.0,""latency_sec"":40.856139183044434},{""trajectory_result"":-9.0,""latency_sec"":40.943259477615356},{""trajectory_result"":0.0,""latency_sec"":41.07890462875366},{""trajectory_result"":0.0,""latency_sec"":41.458980560302734}]"
7,17,200,47703,,"[{""trajectory_result"":0.0,""latency_sec"":27.3985652923584},{""trajectory_result"":0.0,""latency_sec"":28.184305906295776},{""trajectory_result"":0.0,""latency_sec"":30.499263048171997},{""trajectory_result"":0.0,""latency_sec"":33.918153524398804},{""trajectory_result"":0.0,""latency_sec"":32.31873631477356},{""trajectory_result"":0.0,""latency_sec"":29.359532594680786},{""trajectory_result"":0.0,""latency_sec"":34.416489124298096},{""trajectory_result"":0.0,""latency_sec"":31.55414342880249},{""trajectory_result"":0.0,""latency_sec"":37.59989905357361},{""trajectory_result"":0.0,""latency_sec"":33.948251247406006},{""trajectory_result"":0.0,""latency_sec"":34.96744418144226},{""trajectory_result"":0.0,""latency_sec"":42.28265857696533},{""trajectory_result"":0.0,""latency_sec"":38.717270851135254},{""trajectory_result"":0.0,""latency_sec"":39.80936336517334},{""trajectory_result"":0.0,""latency_sec"":36.60937142372131},{""trajectory_result"":0.0,""latency_sec"":40.26572322845459},{""trajectory_result"":0.0,""latency_sec"":38.52918195724487},{""trajectory_result"":0.0,""latency_sec"":44.44090247154236},{""trajectory_result"":0.0,""latency_sec"":45.633999824523926},{""trajectory_result"":0.012302284893335902,""latency_sec"":46.66456198692322}]"
9,23,200,46563,,"{""trajectory_result"":0,""latency_sec"":46.112948417663574}"
3,29,200,44940,,"{""trajectory_result"":0,""latency_sec"":44.92999053001404}"
5,39,200,26484,,"{""trajectory_result"":0.0,""latency_sec"":25.889004468917847}"
18,30,200,44236,,"{""trajectory_result"":[],""latency_sec"":44.20134925842285}"
6,35,200,36270,,"{""trajectory_result"":0.0,""latency_sec"":36.16782999038696}"
14,21,200,47664,,"{""trajectory_result"":0.0,""latency_sec"":47.64789652824402}"
16,36,200,35860,,"{""trajectory_result"":0,""latency_sec"":35.70484161376953}"
10,34,200,51345,,"{""trajectory_result"":0.0,""latency_sec"":51.31417441368103}"
0,38,200,48929,,"{""trajectory_result"":0,""latency_sec"":48.6785192489624}"
13,37,200,51395,,"[{""trajectory_result"":0.0,""latency_sec"":32.26094460487366},{""trajectory_result"":0.0,""latency_sec"":31.634555101394653},{""trajectory_result"":0.0,""latency_sec"":36.79499697685242},{""trajectory_result"":0.0,""latency_sec"":32.109286308288574},{""trajectory_result"":0.0,""latency_sec"":31.681886434555054},{""trajectory_result"":-2.8967297762478483,""latency_sec"":37.784454584121704},{""trajectory_result"":0.0,""latency_sec"":40.8533296585083},{""trajectory_result"":0.0,""latency_sec"":40.85202956199646},{""trajectory_result"":0.0,""latency_sec"":33.44558048248291},{""trajectory_result"":0.0,""latency_sec"":36.380688428878784},{""trajectory_result"":0.0,""latency_sec"":39.97467613220215},{""trajectory_result"":0.0,""latency_sec"":41.92327308654785},{""trajectory_result"":-1.4851485148514851,""latency_sec"":43.468430280685425},{""trajectory_result"":0.0,""latency_sec"":44.81731915473938},{""trajectory_result"":0.0,""latency_sec"":46.31456732749939},{""trajectory_result"":0.0,""latency_sec"":46.31296133995056},{""trajectory_result"":0.0,""latency_sec"":44.83592343330383},{""trajectory_result"":0.0,""latency_sec"":48.27820563316345},{""trajectory_result"":0.0,""latency_sec"":47.566354751586914},{""trajectory_result"":0.0,""latency_sec"":50.12186360359192}]"
17,40,200,48674,,"{""trajectory_result"":[],""latency_sec"":48.440086364746094}"
4,41,200,45635,,"{""trajectory_result"":0.0,""latency_sec"":45.6305136680603}"
