worker_id,job_id,status_code,latency_ms,error,response_body
18,15,200,880,,"{""trajectory_result"":[],""latency_sec"":0.8611054420471191}"
17,12,200,868,,"{""trajectory_result"":0.0,""latency_sec"":0.8600740432739258}"
6,5,200,2401,,"{""trajectory_result"":0.0,""latency_sec"":2.3804409503936768}"
16,14,200,3816,,"{""trajectory_result"":0.0,""latency_sec"":3.7939605712890625}"
5,3,200,5434,,"{""trajectory_result"":0.0,""latency_sec"":5.425384998321533}"
2,17,200,5579,,"{""trajectory_result"":0.0,""latency_sec"":5.549855709075928}"
15,13,200,5625,,"{""trajectory_result"":0.0,""latency_sec"":5.61563515663147}"
13,9,200,5949,,"{""trajectory_result"":0,""latency_sec"":5.92385458946228}"
9,0,200,7280,,"{""trajectory_result"":[],""latency_sec"":6.963300943374634}"
10,2,200,8076,,"{""trajectory_result"":0.0,""latency_sec"":8.039427757263184}"
7,7,200,9012,,"{""trajectory_result"":0.0,""latency_sec"":9.002063274383545}"
11,4,200,9847,,"{""trajectory_result"":0,""latency_sec"":9.832145690917969}"
1,16,200,16498,,"{""trajectory_result"":0.0,""latency_sec"":16.485235929489136}"
19,18,200,19485,,"{""trajectory_result"":-0.009109311740890687,""latency_sec"":19.23435664176941}"
4,1,200,20149,,"[{""trajectory_result"":0.0,""latency_sec"":1.311610460281372},{""trajectory_result"":0.0,""latency_sec"":2.7645063400268555},{""trajectory_result"":0.0,""latency_sec"":1.3079252243041992},{""trajectory_result"":0.0,""latency_sec"":1.9345014095306396},{""trajectory_result"":0.0,""latency_sec"":2.759946346282959},{""trajectory_result"":0.0,""latency_sec"":9.679563522338867},{""trajectory_result"":0.0,""latency_sec"":6.455550193786621},{""trajectory_result"":0.0,""latency_sec"":6.669769287109375},{""trajectory_result"":0.0,""latency_sec"":5.864989519119263},{""trajectory_result"":0.0,""latency_sec"":12.300707578659058},{""trajectory_result"":0.0,""latency_sec"":8.079381227493286},{""trajectory_result"":0.0,""latency_sec"":16.970402240753174},{""trajectory_result"":0.0,""latency_sec"":11.937748908996582},{""trajectory_result"":-3.5389447236180906,""latency_sec"":15.226613283157349},{""trajectory_result"":0.0,""latency_sec"":10.734068155288696},{""trajectory_result"":0.0,""latency_sec"":16.8224196434021},{""trajectory_result"":0.0,""latency_sec"":12.598546266555786},{""trajectory_result"":0.0,""latency_sec"":16.650297164916992},{""trajectory_result"":0.0,""latency_sec"":18.67964267730713},{""trajectory_result"":0.016465863699175746,""latency_sec"":20.05192518234253}]"
