worker_id,job_id,status_code,latency_ms,error,response_body
3,23,200,22711,,"[{""trajectory_result"":0.0,""latency_sec"":1.857456922531128},{""trajectory_result"":0.0,""latency_sec"":2.7522683143615723},{""trajectory_result"":0.0,""latency_sec"":1.5328984260559082},{""trajectory_result"":0.0,""latency_sec"":3.874729871749878},{""trajectory_result"":0.0,""latency_sec"":1.0617430210113525},{""trajectory_result"":0.0,""latency_sec"":1.7972278594970703},{""trajectory_result"":0.0,""latency_sec"":8.411774158477783},{""trajectory_result"":0.0,""latency_sec"":4.550172567367554},{""trajectory_result"":0.0,""latency_sec"":3.751095771789551},{""trajectory_result"":0.0,""latency_sec"":9.438042640686035},{""trajectory_result"":0.0,""latency_sec"":7.778008937835693},{""trajectory_result"":0.0,""latency_sec"":14.106745719909668},{""trajectory_result"":0.05104420994488502,""latency_sec"":22.439820051193237},{""trajectory_result"":-1.4342105263157894,""latency_sec"":13.695894241333008},{""trajectory_result"":0.0,""latency_sec"":10.429364204406738},{""trajectory_result"":0.0,""latency_sec"":7.505319833755493},{""trajectory_result"":0.0,""latency_sec"":9.168673992156982},{""trajectory_result"":0.32551574482947554,""latency_sec"":16.930237770080566},{""trajectory_result"":0.0,""latency_sec"":14.52690577507019},{""trajectory_result"":0.0,""latency_sec"":17.9888699054718}]"
1,33,200,3764,,"{""trajectory_result"":0.0,""latency_sec"":3.7227513790130615}"
0,31,200,12993,,"[{""trajectory_result"":-4.211538461538462,""latency_sec"":1.3620388507843018},{""trajectory_result"":0.0,""latency_sec"":10.350579500198364},{""trajectory_result"":0.0,""latency_sec"":2.9526736736297607},{""trajectory_result"":0.0,""latency_sec"":6.273884534835815},{""trajectory_result"":0.0,""latency_sec"":0.7856593132019043},{""trajectory_result"":0.0,""latency_sec"":2.2686948776245117},{""trajectory_result"":0.0,""latency_sec"":6.8523077964782715},{""trajectory_result"":0.0,""latency_sec"":6.001974582672119},{""trajectory_result"":0.0,""latency_sec"":2.646033763885498},{""trajectory_result"":0.0,""latency_sec"":4.400289297103882},{""trajectory_result"":0.0,""latency_sec"":5.851054668426514},{""trajectory_result"":0.0,""latency_sec"":4.157485008239746},{""trajectory_result"":0.0,""latency_sec"":6.5953381061553955},{""trajectory_result"":0.0,""latency_sec"":10.000262975692749},{""trajectory_result"":0.0,""latency_sec"":12.860501050949097},{""trajectory_result"":0.0,""latency_sec"":12.880871057510376},{""trajectory_result"":0.0,""latency_sec"":11.648602724075317},{""trajectory_result"":0.0,""latency_sec"":7.974424839019775},{""trajectory_result"":0.0,""latency_sec"":12.239097833633423},{""trajectory_result"":0.0,""latency_sec"":12.957120656967163}]"
0,36,200,581,,"{""trajectory_result"":0.0,""latency_sec"":0.5776956081390381}"
0,37,200,511,,"{""trajectory_result"":-9.0,""latency_sec"":0.5077862739562988}"
0,38,200,302,,"{""trajectory_result"":0.0,""latency_sec"":0.2982046604156494}"
2,30,200,14866,,"[{""trajectory_result"":0.0,""latency_sec"":4.399561405181885},{""trajectory_result"":0.0,""latency_sec"":8.7641921043396},{""trajectory_result"":0.0,""latency_sec"":1.654355525970459},{""trajectory_result"":0.0,""latency_sec"":5.225677013397217},{""trajectory_result"":0.0,""latency_sec"":2.190905809402466},{""trajectory_result"":0.0,""latency_sec"":1.3075778484344482},{""trajectory_result"":0.0,""latency_sec"":6.588636875152588},{""trajectory_result"":0.0,""latency_sec"":9.955499172210693},{""trajectory_result"":0.0,""latency_sec"":8.806030511856079},{""trajectory_result"":0.0,""latency_sec"":7.413620710372925},{""trajectory_result"":0.0,""latency_sec"":7.706649541854858},{""trajectory_result"":0.0,""latency_sec"":7.223162889480591},{""trajectory_result"":0.0,""latency_sec"":13.689388513565063},{""trajectory_result"":0.0,""latency_sec"":8.896090030670166},{""trajectory_result"":0.0,""latency_sec"":10.267196416854858},{""trajectory_result"":0.0,""latency_sec"":12.731423616409302},{""trajectory_result"":0.0,""latency_sec"":14.485344171524048},{""trajectory_result"":0.0,""latency_sec"":13.65543794631958},{""trajectory_result"":0.0,""latency_sec"":13.652384519577026},{""trajectory_result"":0.0,""latency_sec"":14.792253971099854}]"
2,40,200,381,,"{""trajectory_result"":0.0,""latency_sec"":0.3781247138977051}"
0,39,200,552,,"{""trajectory_result"":0.0,""latency_sec"":0.5488111972808838}"
2,41,200,321,,"{""trajectory_result"":[],""latency_sec"":0.31873512268066406}"
1,35,200,9252,,"{""trajectory_result"":0.0,""latency_sec"":9.223972082138062}"
3,34,200,11088,,"[{""trajectory_result"":0.0,""latency_sec"":2.000359535217285},{""trajectory_result"":0.0,""latency_sec"":3.3241684436798096},{""trajectory_result"":0.0,""latency_sec"":1.7684271335601807},{""trajectory_result"":0.0,""latency_sec"":1.744673728942871},{""trajectory_result"":0.0,""latency_sec"":5.173036098480225},{""trajectory_result"":0.0,""latency_sec"":2.674818515777588},{""trajectory_result"":0.0,""latency_sec"":1.5168445110321045},{""trajectory_result"":0.0,""latency_sec"":3.0664055347442627},{""trajectory_result"":0.0,""latency_sec"":5.342985153198242},{""trajectory_result"":0.0,""latency_sec"":7.804078578948975},{""trajectory_result"":0.0,""latency_sec"":5.349479675292969},{""trajectory_result"":0.0,""latency_sec"":3.3527371883392334},{""trajectory_result"":0.0,""latency_sec"":4.260166168212891},{""trajectory_result"":0.0,""latency_sec"":7.381510019302368},{""trajectory_result"":0.0,""latency_sec"":6.028450012207031},{""trajectory_result"":0.0,""latency_sec"":7.011490345001221},{""trajectory_result"":0.0,""latency_sec"":8.678894758224487},{""trajectory_result"":0.0,""latency_sec"":10.274558782577515},{""trajectory_result"":0.0,""latency_sec"":8.8955397605896},{""trajectory_result"":0.0,""latency_sec"":10.946959257125854}]"
