worker_id,job_id,status_code,latency_ms,error,response_body
4,11,200,23,,"{""trajectory_result"":0,""latency_sec"":0.017522573471069336}"
2,8,200,704,,"{""trajectory_result"":0,""latency_sec"":0.6948349475860596}"
5,0,200,729,,"{""trajectory_result"":[],""latency_sec"":0.5497138500213623}"
4,12,200,1149,,"{""trajectory_result"":0.0,""latency_sec"":1.1448171138763428}"
10,4,200,1350,,"{""trajectory_result"":0,""latency_sec"":1.343017339706421}"
6,1,200,1688,,"{""trajectory_result"":0.0,""latency_sec"":1.674776315689087}"
9,5,200,1808,,"{""trajectory_result"":0.0,""latency_sec"":1.7851762771606445}"
7,3,200,2502,,"{""trajectory_result"":0.0,""latency_sec"":2.492913007736206}"
8,7,200,3363,,"{""trajectory_result"":0.0,""latency_sec"":3.3402981758117676}"
5,14,200,3268,,"{""trajectory_result"":0.0,""latency_sec"":3.2645742893218994}"
10,16,200,2922,,"{""trajectory_result"":0.0,""latency_sec"":2.907682418823242}"
1,9,200,5420,,"{""trajectory_result"":0.0,""latency_sec"":5.398730993270874}"
5,21,200,1512,,"{""trajectory_result"":[],""latency_sec"":1.5043513774871826}"
10,22,200,1795,,"{""trajectory_result"":[],""latency_sec"":1.7771241664886475}"
11,6,200,6226,,"{""trajectory_result"":0.0,""latency_sec"":6.213402032852173}"
3,10,200,15888,,"{""trajectory_result"":0.0,""latency_sec"":15.881280660629272}"
