worker_id,job_id,status_code,latency_ms,error,response_body
19,19,200,1206,,"{""trajectory_result"":0.0,""latency_sec"":1.2001781463623047}"
12,15,200,1479,,"{""trajectory_result"":54.80000112950802,""latency_sec"":1.449016809463501}"
19,20,200,335,,"{""trajectory_result"":0.0,""latency_sec"":0.33260345458984375}"
6,7,200,1490,,"{""trajectory_result"":0.0,""latency_sec"":1.3542990684509277}"
4,3,200,1818,,"{""trajectory_result"":0.0,""latency_sec"":1.6822669506072998}"
0,4,200,2134,,"{""trajectory_result"":0.0,""latency_sec"":2.0932424068450928}"
19,22,200,552,,"{""trajectory_result"":0.0,""latency_sec"":0.5489246845245361}"
19,26,200,382,,"{""trajectory_result"":[],""latency_sec"":0.3767719268798828}"
7,8,200,2897,,"{""trajectory_result"":0.0,""latency_sec"":2.7182564735412598}"
2,9,200,2897,,"{""trajectory_result"":0,""latency_sec"":2.7140233516693115}"
19,27,200,792,,"{""trajectory_result"":0.0,""latency_sec"":0.7884035110473633}"
5,5,200,3895,,"{""trajectory_result"":0.0,""latency_sec"":3.874833106994629}"
16,10,200,4021,,"{""trajectory_result"":[],""latency_sec"":3.97739839553833}"
8,11,200,4025,,"{""trajectory_result"":0.0,""latency_sec"":4.00980281829834}"
19,30,200,1146,,"{""trajectory_result"":0,""latency_sec"":1.1428561210632324}"
11,13,200,4866,,"{""trajectory_result"":0.0,""latency_sec"":4.432843208312988}"
19,34,200,241,,"{""trajectory_result"":0.0,""latency_sec"":0.23868346214294434}"
19,36,200,382,,"{""trajectory_result"":[],""latency_sec"":0.37949037551879883}"
18,18,200,5852,,"{""trajectory_result"":0.0,""latency_sec"":5.833289384841919}"
1,6,200,6218,,"{""trajectory_result"":0.0,""latency_sec"":6.193890571594238}"
19,37,200,1117,,"{""trajectory_result"":[],""latency_sec"":1.113555908203125}"
9,0,200,8744,,"{""trajectory_result"":0,""latency_sec"":8.723904848098755}"
10,16,200,12244,,"{""trajectory_result"":0.0,""latency_sec"":12.223686933517456}"
13,17,200,16369,,"{""trajectory_result"":0.0,""latency_sec"":16.26713252067566}"
