worker_id,job_id,status_code,latency_ms,error,response_body
7,6,200,310,,"{""trajectory_result"":0.0,""latency_sec"":0.3050577640533447}"
5,0,200,448,,"{""trajectory_result"":0.0,""latency_sec"":0.44234180450439453}"
4,7,200,1005,,"{""trajectory_result"":0.0,""latency_sec"":0.9974870681762695}"
6,1,200,1212,,"{""trajectory_result"":0.0,""latency_sec"":1.1821866035461426}"
7,12,200,1053,,"{""trajectory_result"":0,""latency_sec"":1.0471951961517334}"
4,14,200,457,,"{""trajectory_result"":0,""latency_sec"":0.4538569450378418}"
7,16,200,1015,,"{""trajectory_result"":0,""latency_sec"":1.0104308128356934}"
7,18,200,559,,"{""trajectory_result"":0.0,""latency_sec"":0.5539455413818359}"
1,8,200,2993,,"{""trajectory_result"":0.0,""latency_sec"":2.9758875370025635}"
3,4,200,4565,,"{""trajectory_result"":0.0,""latency_sec"":4.342452526092529}"
9,5,200,6250,,"{""trajectory_result"":0,""latency_sec"":6.161996364593506}"
2,2,200,8743,,"{""trajectory_result"":[],""latency_sec"":8.716486692428589}"
8,9,200,10476,,"{""trajectory_result"":0,""latency_sec"":10.437806844711304}"
7,19,200,20215,,"[{""trajectory_result"":0.007865168656525987,""latency_sec"":13.418097734451294},{""trajectory_result"":0.053562006075180926,""latency_sec"":6.294286012649536},{""trajectory_result"":0.0,""latency_sec"":2.4837145805358887},{""trajectory_result"":0.0,""latency_sec"":7.534333229064941},{""trajectory_result"":-9.0,""latency_sec"":5.813745498657227},{""trajectory_result"":0.0,""latency_sec"":5.399848937988281},{""trajectory_result"":0.0,""latency_sec"":2.600482702255249},{""trajectory_result"":0.0,""latency_sec"":14.67635726928711},{""trajectory_result"":0.0,""latency_sec"":7.528963804244995},{""trajectory_result"":0.0,""latency_sec"":9.273688077926636},{""trajectory_result"":0.0,""latency_sec"":11.658464670181274},{""trajectory_result"":-1.441747572815534,""latency_sec"":16.378775119781494},{""trajectory_result"":0.0,""latency_sec"":15.873887300491333},{""trajectory_result"":0.0,""latency_sec"":12.481239557266235},{""trajectory_result"":0.0,""latency_sec"":16.21472668647766},{""trajectory_result"":0.0,""latency_sec"":16.768659591674805},{""trajectory_result"":0.0,""latency_sec"":18.288904666900635},{""trajectory_result"":0.0,""latency_sec"":17.663447618484497},{""trajectory_result"":0.0,""latency_sec"":15.57679533958435},{""trajectory_result"":0.0,""latency_sec"":20.14515709877014}]"
