worker_id,job_id,status_code,latency_ms,error,response_body
8,0,200,588,,"{""trajectory_result"":[],""latency_sec"":0.577387809753418}"
15,9,200,749,,"{""trajectory_result"":0.0,""latency_sec"":0.7361946105957031}"
15,21,200,789,,"{""trajectory_result"":0.0,""latency_sec"":0.7859275341033936}"
8,20,200,1227,,"{""trajectory_result"":0.0,""latency_sec"":1.085017204284668}"
16,5,200,1939,,"{""trajectory_result"":0.0,""latency_sec"":1.926938533782959}"
8,23,200,219,,"{""trajectory_result"":0.0,""latency_sec"":0.21689438819885254}"
0,6,200,2410,,"{""trajectory_result"":0.0,""latency_sec"":2.378483533859253}"
8,25,200,819,,"{""trajectory_result"":[],""latency_sec"":0.8126218318939209}"
15,22,200,1504,,"{""trajectory_result"":0.0,""latency_sec"":1.498462200164795}"
19,13,200,3174,,"{""trajectory_result"":0.0,""latency_sec"":3.102109670639038}"
8,27,200,858,,"{""trajectory_result"":0.0,""latency_sec"":0.8537414073944092}"
15,28,200,1269,,"{""trajectory_result"":0.0,""latency_sec"":1.2618064880371094}"
8,30,200,1108,,"{""trajectory_result"":0.0,""latency_sec"":1.1017475128173828}"
15,31,200,777,,"{""trajectory_result"":0.0,""latency_sec"":0.7743344306945801}"
11,16,200,5389,,"{""trajectory_result"":0,""latency_sec"":5.366399765014648}"
8,32,200,587,,"{""trajectory_result"":[],""latency_sec"":0.5839903354644775}"
15,33,200,595,,"{""trajectory_result"":0.0,""latency_sec"":0.5921738147735596}"
15,36,200,830,,"{""trajectory_result"":0.0,""latency_sec"":0.8261346817016602}"
9,15,200,7303,,"{""trajectory_result"":0.0,""latency_sec"":7.281826496124268}"
15,37,200,1612,,"{""trajectory_result"":0,""latency_sec"":1.6084926128387451}"
15,39,200,32,,"{""trajectory_result"":[],""latency_sec"":0.028767108917236328}"
18,11,200,8561,,"{""trajectory_result"":0,""latency_sec"":8.466252326965332}"
4,3,200,8607,,"{""trajectory_result"":0.0,""latency_sec"":8.587717294692993}"
15,40,200,96,,"{""trajectory_result"":[],""latency_sec"":0.09261131286621094}"
12,8,200,8962,,"{""trajectory_result"":0,""latency_sec"":8.943137407302856}"
13,12,200,9860,,"{""trajectory_result"":0.0,""latency_sec"":9.840792655944824}"
10,17,200,10398,,"{""trajectory_result"":0,""latency_sec"":10.37873911857605}"
17,18,200,10861,,"{""trajectory_result"":0.0,""latency_sec"":10.846748113632202}"
1,7,200,12721,,"{""trajectory_result"":0.0,""latency_sec"":12.670738697052002}"
