worker_id,job_id,status_code,latency_ms,error,response_body
4,9,200,310,,"{""trajectory_result"":0.0,""latency_sec"":0.30461955070495605}"
4,12,200,319,,"{""trajectory_result"":0.0,""latency_sec"":0.3169372081756592}"
4,13,200,315,,"{""trajectory_result"":[],""latency_sec"":0.3124840259552002}"
10,10,200,1380,,"{""trajectory_result"":0,""latency_sec"":1.3647723197937012}"
6,1,200,1603,,"{""trajectory_result"":0.0,""latency_sec"":1.5861625671386719}"
4,14,200,973,,"{""trajectory_result"":0.0,""latency_sec"":0.9662075042724609}"
7,2,200,2121,,"{""trajectory_result"":0.0,""latency_sec"":1.9370183944702148}"
0,6,200,2923,,"{""trajectory_result"":0.0,""latency_sec"":2.91572642326355}"
5,0,200,3575,,"{""trajectory_result"":0.0,""latency_sec"":3.561894416809082}"
8,4,200,3693,,"{""trajectory_result"":0.0,""latency_sec"":3.6814653873443604}"
3,8,200,4322,,"{""trajectory_result"":[],""latency_sec"":4.179543972015381}"
11,11,200,4375,,"{""trajectory_result"":6.600000098347664,""latency_sec"":4.35371470451355}"
2,3,200,4399,,"{""trajectory_result"":[],""latency_sec"":4.178486347198486}"
0,19,200,2569,,"{""trajectory_result"":0.0,""latency_sec"":2.5505847930908203}"
1,7,200,6205,,"{""trajectory_result"":[],""latency_sec"":6.190950870513916}"
7,18,200,4633,,"{""trajectory_result"":0,""latency_sec"":4.625415802001953}"
11,23,200,3118,,"{""trajectory_result"":0,""latency_sec"":2.76558780670166}"
10,15,200,6822,,"{""trajectory_result"":0.0,""latency_sec"":6.624992609024048}"
0,25,200,3043,,"{""trajectory_result"":0,""latency_sec"":2.9372365474700928}"
6,16,200,7776,,"{""trajectory_result"":0,""latency_sec"":7.752047538757324}"
7,27,200,2593,,"{""trajectory_result"":[],""latency_sec"":2.380204200744629}"
11,28,200,6823,,"{""trajectory_result"":0.0,""latency_sec"":6.747277736663818}"
10,29,200,7667,,"{""trajectory_result"":0.0,""latency_sec"":7.539872646331787}"
4,17,200,17895,,"[{""trajectory_result"":0.0,""latency_sec"":4.418719291687012},{""trajectory_result"":0.0,""latency_sec"":5.018659830093384},{""trajectory_result"":0.0,""latency_sec"":9.629183053970337},{""trajectory_result"":0.0,""latency_sec"":5.257535696029663},{""trajectory_result"":0.0,""latency_sec"":0.546973705291748},{""trajectory_result"":0.0,""latency_sec"":3.1803841590881348},{""trajectory_result"":0.0,""latency_sec"":3.9425501823425293},{""trajectory_result"":0.0,""latency_sec"":11.799715757369995},{""trajectory_result"":0.0,""latency_sec"":3.013631582260132},{""trajectory_result"":0.0,""latency_sec"":8.173134088516235},{""trajectory_result"":0.0,""latency_sec"":11.192215919494629},{""trajectory_result"":0.0,""latency_sec"":8.079088687896729},{""trajectory_result"":0.0,""latency_sec"":14.631983041763306},{""trajectory_result"":0.0,""latency_sec"":8.289413452148438},{""trajectory_result"":0.0,""latency_sec"":10.011048555374146},{""trajectory_result"":0.015254237515441442,""latency_sec"":17.859174966812134},{""trajectory_result"":0.0,""latency_sec"":14.812819242477417},{""trajectory_result"":0.0,""latency_sec"":11.78092098236084},{""trajectory_result"":0.10000000149011612,""latency_sec"":14.436730861663818},{""trajectory_result"":0.0,""latency_sec"":13.324700117111206}]"
4,35,200,763,,"{""trajectory_result"":0.0,""latency_sec"":0.7602722644805908}"
