worker_id,job_id,status_code,latency_ms,error,response_body
3,13,200,1086,,"{""trajectory_result"":0,""latency_sec"":1.070373296737671}"
11,12,200,1329,,"{""trajectory_result"":[],""latency_sec"":1.3117034435272217}"
9,0,200,1617,,"{""trajectory_result"":0.0,""latency_sec"":1.5968701839447021}"
18,17,200,2836,,"{""trajectory_result"":0.0,""latency_sec"":2.813354253768921}"
17,14,200,2904,,"{""trajectory_result"":[],""latency_sec"":2.8156578540802}"
12,15,200,2924,,"{""trajectory_result"":0.0,""latency_sec"":2.812312364578247}"
2,11,200,2945,,"{""trajectory_result"":0.0,""latency_sec"":2.926271915435791}"
1,8,200,3359,,"{""trajectory_result"":0.0,""latency_sec"":2.808927536010742}"
6,7,200,3609,,"{""trajectory_result"":[],""latency_sec"":3.50477933883667}"
0,6,200,3944,,"{""trajectory_result"":0.0,""latency_sec"":3.7215304374694824}"
19,18,200,5521,,"{""trajectory_result"":0.0,""latency_sec"":5.504455327987671}"
14,1,200,6330,,"{""trajectory_result"":0,""latency_sec"":6.308871030807495}"
4,3,200,9060,,"{""trajectory_result"":[],""latency_sec"":8.851671695709229}"
5,4,200,10167,,"{""trajectory_result"":0.0,""latency_sec"":10.146511793136597}"
16,10,200,11441,,"{""trajectory_result"":[],""latency_sec"":11.320140838623047}"
8,16,200,16285,,"{""trajectory_result"":0,""latency_sec"":16.22737216949463}"
17,24,200,15346,,"{""trajectory_result"":0,""latency_sec"":14.730889081954956}"
