worker_id,job_id,status_code,latency_ms,error,response_body
0,0,200,226,,"{""trajectory_result"":[],""latency_sec"":0.22169256210327148}"
1,1,200,370,,"{""trajectory_result"":0.0,""latency_sec"":0.3663763999938965}"
0,2,200,164,,"{""trajectory_result"":0.0,""latency_sec"":0.16041278839111328}"
0,4,200,1034,,"{""trajectory_result"":0.0,""latency_sec"":1.0309016704559326}"
0,5,200,352,,"{""trajectory_result"":0,""latency_sec"":0.34870433807373047}"
1,3,200,3420,,"[{""trajectory_result"":0.0,""latency_sec"":3.41365909576416},{""trajectory_result"":0.0,""latency_sec"":3.4121758937835693},{""trajectory_result"":0.0,""latency_sec"":2.0726842880249023},{""trajectory_result"":0.0,""latency_sec"":0.6328511238098145}]"
