worker_id,job_id,status_code,latency_ms,error,response_body
12,11,200,189,,"{""trajectory_result"":0,""latency_sec"":0.18334197998046875}"
17,10,200,613,,"{""trajectory_result"":0.0,""latency_sec"":0.605980396270752}"
12,20,200,603,,"{""trajectory_result"":0.0,""latency_sec"":0.6005609035491943}"
9,0,200,1341,,"{""trajectory_result"":0.0,""latency_sec"":1.3239355087280273}"
12,22,200,557,,"{""trajectory_result"":0.0,""latency_sec"":0.5546066761016846}"
12,24,200,344,,"{""trajectory_result"":0,""latency_sec"":0.3417661190032959}"
13,9,200,1866,,"{""trajectory_result"":[],""latency_sec"":1.8518621921539307}"
12,25,200,630,,"{""trajectory_result"":0.0,""latency_sec"":0.625347375869751}"
0,5,200,2399,,"{""trajectory_result"":0.0,""latency_sec"":2.3817503452301025}"
8,19,200,2855,,"{""trajectory_result"":0,""latency_sec"":2.7461328506469727}"
15,2,200,4109,,"{""trajectory_result"":0.0,""latency_sec"":4.093581676483154}"
2,18,200,4258,,"{""trajectory_result"":0.0,""latency_sec"":4.243672132492065}"
14,12,200,4319,,"{""trajectory_result"":0,""latency_sec"":4.236169338226318}"
18,4,200,5206,,"{""trajectory_result"":[],""latency_sec"":5.187977313995361}"
19,6,200,5462,,"{""trajectory_result"":0.0,""latency_sec"":5.380273342132568}"
4,16,200,5801,,"{""trajectory_result"":0,""latency_sec"":5.772932529449463}"
3,15,200,6254,,"{""trajectory_result"":[],""latency_sec"":6.200328826904297}"
16,3,200,6399,,"{""trajectory_result"":[],""latency_sec"":6.3794636726379395}"
10,1,200,7447,,"{""trajectory_result"":0.0,""latency_sec"":7.309744596481323}"
6,14,200,8320,,"{""trajectory_result"":[],""latency_sec"":8.302839040756226}"
5,13,200,8803,,"{""trajectory_result"":0.0,""latency_sec"":8.787338972091675}"
12,27,200,6918,,"{""trajectory_result"":0.0,""latency_sec"":6.907844305038452}"
12,41,200,423,,"{""trajectory_result"":0.0,""latency_sec"":0.4185805320739746}"
7,17,200,10721,,"{""trajectory_result"":0.0,""latency_sec"":10.707125186920166}"
17,21,200,16414,,"[{""trajectory_result"":0.0,""latency_sec"":2.845491647720337},{""trajectory_result"":0.0,""latency_sec"":10.819769382476807},{""trajectory_result"":0.0,""latency_sec"":6.839163064956665},{""trajectory_result"":0.0,""latency_sec"":16.366880893707275},{""trajectory_result"":0.0,""latency_sec"":2.1244285106658936},{""trajectory_result"":0.0,""latency_sec"":2.331721782684326},{""trajectory_result"":0.0,""latency_sec"":2.119175434112549},{""trajectory_result"":0.0,""latency_sec"":12.604721307754517},{""trajectory_result"":0.0,""latency_sec"":4.234375},{""trajectory_result"":0.0,""latency_sec"":12.004950523376465},{""trajectory_result"":0.0,""latency_sec"":5.235901355743408},{""trajectory_result"":0.0,""latency_sec"":9.81768274307251},{""trajectory_result"":0.0,""latency_sec"":10.072990655899048},{""trajectory_result"":0.0,""latency_sec"":11.032188415527344},{""trajectory_result"":0.0,""latency_sec"":7.354992628097534},{""trajectory_result"":0.0,""latency_sec"":9.701452016830444},{""trajectory_result"":0.0,""latency_sec"":14.406739950180054},{""trajectory_result"":0.0,""latency_sec"":15.24190068244934},{""trajectory_result"":0.0,""latency_sec"":13.350762605667114},{""trajectory_result"":0.0,""latency_sec"":15.270795106887817}]"
15,30,200,13242,,"{""trajectory_result"":0,""latency_sec"":12.998449563980103}"
0,28,200,16200,,"{""trajectory_result"":0.0,""latency_sec"":16.18581509590149}"
9,23,200,18565,,"{""trajectory_result"":0.0,""latency_sec"":18.437254428863525}"
16,37,200,14488,,"{""trajectory_result"":0.0,""latency_sec"":14.387048244476318}"
1,7,200,21289,,"[{""trajectory_result"":0.0,""latency_sec"":3.646970748901367},{""trajectory_result"":0.0,""latency_sec"":3.351816177368164},{""trajectory_result"":0.0,""latency_sec"":15.528809547424316},{""trajectory_result"":0.0,""latency_sec"":8.14250373840332},{""trajectory_result"":0.0,""latency_sec"":12.124308824539185},{""trajectory_result"":0.006140350968691341,""latency_sec"":13.701658964157104},{""trajectory_result"":0.0,""latency_sec"":13.886701345443726},{""trajectory_result"":0.0,""latency_sec"":8.801245927810669},{""trajectory_result"":0.0,""latency_sec"":12.095179080963135},{""trajectory_result"":0.0,""latency_sec"":19.544963836669922},{""trajectory_result"":0.0,""latency_sec"":11.476990699768066},{""trajectory_result"":0.0,""latency_sec"":12.678489923477173},{""trajectory_result"":0.0,""latency_sec"":11.940183162689209},{""trajectory_result"":0.0,""latency_sec"":21.15244460105896},{""trajectory_result"":0.0,""latency_sec"":13.986732721328735},{""trajectory_result"":0.0,""latency_sec"":12.430380582809448},{""trajectory_result"":0.0,""latency_sec"":17.874269485473633},{""trajectory_result"":0.0,""latency_sec"":17.075953245162964},{""trajectory_result"":0.0,""latency_sec"":17.250235557556152},{""trajectory_result"":0.0,""latency_sec"":20.730518102645874}]"
18,33,200,17669,,"{""trajectory_result"":0.005662805747188043,""latency_sec"":17.481799125671387}"
