worker_id,job_id,status_code,latency_ms,error,response_body
9,6,200,1177,,"[false,false,false,false]"
1,10,200,1324,,0.0
5,0,200,1463,,0.0
0,7,200,1739,,0.0
3,3,200,1966,,0.0
11,11,200,2037,,0.0
6,5,200,2258,,0.0
5,14,200,1538,,"[false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false]"
0,15,200,1494,,0.0
10,8,200,3420,,0.0
2,1,200,3614,,0.0
3,16,200,1967,,0.0
11,17,200,1908,,0.0
7,9,200,4065,,0.0
5,19,200,1647,,0.0
0,20,200,1442,,"[false,false,false,false,false,false,false,false,false]"
8,2,200,4913,,0.0
10,21,200,1591,,"[false,false,false,false,false,false,false,false,false,false,false,false,false,false,false]"
2,22,200,1952,,0.0
11,24,200,1651,,"[false,false,false,false,false,false,false,false,false,false,false,false,false,false]"
5,26,200,1442,,0.0
0,27,200,1725,,0.0
8,28,200,1708,,0.0
11,31,200,2008,,0.0
5,32,200,1656,,0.0
6,18,200,5500,,0.0
0,33,200,1392,,"[false,false]"
3,23,200,3867,,0.0
8,34,200,1307,,"[false,false,false,false,false,false,false,false,false,false,false,false,false]"
8,40,200,1243,,0.0
11,35,200,1587,,0.0
6,37,200,1672,,0.0
3,39,200,1632,,0.0
5,36,200,2015,,0.0
2,30,200,4268,,0.0
4,4,200,18943,,"""0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"""
1,13,200,20177,,"""0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"""
9,12,200,20797,,"""0 0 0 0 0 0 0 0 0.03541666703919569 0 0 0 0 0 0 0 0 0 -9 0"""
7,25,200,19248,,"""0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"""
10,29,200,18336,,"""0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0"""
0,38,200,15601,,"""0 0 0 0.05000000074505806 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0.02000000029802322 0"""
8,41,200,14964,,"""0 0 0 0 0 0 0 0 0 0.05000000136593977 0 0 0 0 0 0.00588235302883036 0 0 0 0"""
