worker_id,job_id,status_code,latency_ms,error,response_body
2,1,200,278,,"{""trajectory_result"":0.0,""latency_sec"":0.2633790969848633}"
0,2,200,1205,,"{""trajectory_result"":[],""latency_sec"":1.193338394165039}"
3,3,200,1205,,"{""trajectory_result"":0,""latency_sec"":1.1945905685424805}"
1,0,200,3848,,"{""trajectory_result"":0.0,""latency_sec"":3.834744453430176}"
1,7,200,920,,"{""trajectory_result"":0.0,""latency_sec"":0.9157302379608154}"
3,6,200,8576,,"{""trajectory_result"":0,""latency_sec"":8.491104364395142}"
0,5,200,9467,,"{""trajectory_result"":0.0,""latency_sec"":9.426957845687866}"
3,9,200,4281,,"{""trajectory_result"":0.0,""latency_sec"":4.2760679721832275}"
0,10,200,4811,,"{""trajectory_result"":[],""latency_sec"":4.478734731674194}"
1,8,200,13499,,"[{""trajectory_result"":0.0,""latency_sec"":5.5962278842926025},{""trajectory_result"":0.0,""latency_sec"":4.920285224914551},{""trajectory_result"":0.0,""latency_sec"":0.2672712802886963},{""trajectory_result"":0.0,""latency_sec"":1.8042805194854736},{""trajectory_result"":0.0,""latency_sec"":5.584861993789673},{""trajectory_result"":0.0,""latency_sec"":3.5390493869781494},{""trajectory_result"":0.0,""latency_sec"":1.6933095455169678},{""trajectory_result"":0.0,""latency_sec"":1.360971212387085},{""trajectory_result"":0.0,""latency_sec"":9.498089790344238},{""trajectory_result"":0.0,""latency_sec"":8.4599928855896},{""trajectory_result"":0.0,""latency_sec"":10.332791090011597},{""trajectory_result"":0.0,""latency_sec"":7.0858025550842285},{""trajectory_result"":0.0,""latency_sec"":6.3802878856658936},{""trajectory_result"":0.0,""latency_sec"":9.423993110656738},{""trajectory_result"":0.0,""latency_sec"":9.422897577285767},{""trajectory_result"":-3.688376753507014,""latency_sec"":12.099727869033813},{""trajectory_result"":0.0,""latency_sec"":10.047563076019287},{""trajectory_result"":0.0,""latency_sec"":10.763222694396973},{""trajectory_result"":-8.824675324675324,""latency_sec"":12.714022636413574},{""trajectory_result"":0.0,""latency_sec"":13.43343734741211}]"
