timestamp,cpu_user,cpu_system,cpu_iowait,cpu_idle
1774507644,0.75,1.75,0.00,97.51
1774507645,0.76,1.51,0.25,97.48
1774507646,0.75,1.26,0.00,97.99
1774507647,1.00,1.25,0.00,97.74
1774507648,0.76,1.01,0.00,98.24
1774507649,0.75,1.25,0.00,98.00
1774507650,0.50,1.26,0.00,98.24
1774507651,0.75,1.00,0.00,98.00
1774507652,0.75,1.00,0.00,98.25
1774507653,1.00,1.00,0.00,98.00
1774507654,1.00,1.24,0.00,97.26
1774507655,0.75,1.75,0.00,97.51
1774507656,0.75,0.75,0.00,98.50
1774507657,1.01,1.01,0.00,97.99
1774507658,0.75,1.25,0.00,97.99
1774507659,2.01,1.76,0.00,95.98
1774507660,1.00,1.25,0.25,97.49
1774507661,0.75,1.76,0.00,97.49
1774507662,0.25,1.01,0.00,98.74
1774507663,0.75,1.25,0.00,97.99
1774507664,0.75,1.75,0.00,97.25
1774507665,0.75,1.25,0.00,97.99
1774507666,1.00,1.50,0.00,97.50
1774507667,1.26,1.51,0.00,97.24
1774507668,0.51,1.52,0.00,97.98
1774507669,1.25,1.25,0.00,97.50
1774507670,1.00,2.00,0.00,97.01
1774507671,0.75,1.75,0.25,97.01
1774507672,0.75,1.25,0.00,97.99
1774507673,1.01,0.75,0.00,98.24
1774507674,0.50,1.75,0.00,97.74
1774507675,1.00,1.75,0.00,97.00
1774507676,0.75,1.50,0.00,97.75
1774507677,1.01,1.26,0.00,97.74
1774507678,0.75,1.51,0.00,97.74
1774507679,0.75,0.75,0.00,98.50
1774507680,1.01,1.51,0.00,97.49
1774507681,0.50,1.51,0.00,97.98
1774507682,0.50,1.01,0.00,98.49
1774507683,1.01,1.01,0.00,97.98
1774507684,1.00,1.25,0.00,97.75
1774507685,0.75,1.50,0.00,97.74
1774507686,0.50,1.01,0.25,98.24
1774507687,1.00,1.25,0.00,97.49
1774507688,0.76,1.26,0.00,97.98
1774507689,1.00,1.75,0.00,97.24
1774507690,0.50,2.26,0.00,97.24
1774507691,0.75,1.25,0.00,97.99
1774507692,1.01,1.26,0.00,97.74
1774507693,0.75,1.50,0.00,97.74
1774507694,0.75,1.00,0.00,98.25
1774507695,1.00,1.25,0.00,97.74
1774507696,1.00,0.75,0.25,98.00
1774507697,1.00,1.50,0.00,97.50
1774507698,0.25,0.75,0.00,98.50
1774507699,0.25,1.01,0.00,98.74
1774507700,1.00,1.50,0.00,97.50
1774507701,1.00,1.74,0.25,97.01
1774507702,0.50,1.51,0.00,97.99
1774507703,1.00,1.99,0.00,97.01
1774507704,0.75,1.50,0.00,97.74
1774507705,0.75,1.26,0.00,97.74
1774507706,0.50,1.01,0.00,98.24
1774507707,1.01,1.26,0.00,97.74
1774507708,0.75,1.50,0.00,97.75
1774507709,0.75,1.25,0.00,97.99
1774507710,0.75,1.50,0.00,97.75
1774507711,1.00,1.00,0.00,98.00
1774507712,0.99,1.24,0.00,97.52
1774507713,0.75,0.75,0.00,98.49
1774507714,0.75,1.01,0.00,98.24
1774507715,0.50,1.51,0.00,97.99
1774507716,0.75,1.25,0.00,97.76
1774507717,1.00,1.25,0.00,97.76
1774507718,1.01,1.26,0.00,97.73
1774507719,0.75,1.75,0.00,97.49
1774507720,1.01,1.01,0.00,97.99
1774507722,0.50,1.50,0.00,97.75
1774507723,1.00,1.25,0.00,97.75
1774507724,1.00,1.00,0.00,98.00
1774507725,0.75,1.51,0.00,97.74
1774507726,0.50,1.76,0.00,97.74
1774507727,1.24,0.99,0.25,97.52
1774507728,0.75,1.25,0.00,98.00
1774507729,1.00,1.25,0.00,97.74
1774507730,1.00,1.25,0.00,97.74
1774507731,1.00,1.74,0.00,97.01
1774507732,0.75,1.25,0.00,97.99
1774507733,0.75,0.75,0.25,98.24
1774507734,1.01,1.01,0.00,97.98
1774507735,1.00,1.50,0.00,97.49
1774507736,0.25,1.26,0.00,98.49
1774507737,0.76,1.26,0.00,97.98
1774507738,0.76,1.01,0.00,98.24
1774507739,0.75,0.75,0.00,98.25
1774507740,0.75,1.25,0.00,98.00
1774507741,1.00,1.50,0.00,97.50
1774507742,0.50,1.50,0.00,98.00
1774507743,1.24,1.49,0.00,97.02
1774507744,0.75,1.26,0.00,97.99
1774507745,1.01,1.01,0.00,97.99
1774507746,1.24,1.74,0.00,97.01
1774507747,1.00,1.75,0.00,97.26
1774507748,1.00,1.75,0.00,97.26
1774507749,1.01,1.51,0.00,97.49
1774507750,0.50,1.75,0.00,97.51
1774507751,0.75,1.50,0.00,97.74
1774507752,0.75,1.50,0.00,97.74
1774507753,0.75,1.26,0.00,97.99
1774507754,1.25,1.00,0.00,97.74
1774507755,0.75,1.75,0.00,97.50
1774507756,1.00,1.50,0.00,97.50
1774507757,0.75,1.75,0.00,97.50
1774507758,1.00,1.50,0.25,97.26
1774507759,0.75,1.25,0.00,98.00
1774507760,1.00,1.50,0.00,97.49
1774507761,1.25,1.25,0.00,97.50
1774507762,1.00,1.25,0.00,97.75
1774507763,0.75,1.01,0.00,98.24
1774507764,1.25,1.25,0.00,97.51
1774507765,0.75,1.26,0.00,97.99
1774507766,1.00,1.00,0.00,97.99
1774507767,0.75,1.26,0.00,97.99
1774507768,0.75,1.25,0.00,97.50
1774507769,0.25,1.51,0.00,98.24
1774507770,1.00,1.25,0.00,97.51
1774507771,1.24,1.99,0.00,96.53
1774507772,0.75,1.50,0.00,97.74
1774507773,0.76,1.51,0.00,97.73
1774507774,0.75,1.26,0.00,97.99
1774507775,0.50,1.75,0.50,97.24
1774507776,0.75,1.51,0.00,97.74
1774507777,1.00,1.50,0.00,97.51
1774507778,1.00,1.50,0.00,97.50
1774507779,0.75,2.00,0.00,97.26
1774507780,0.75,1.75,0.00,97.50
1774507781,0.75,1.00,0.00,98.25
1774507782,0.75,1.25,0.00,98.00
1774507783,1.00,1.25,0.00,97.74
1774507784,1.25,1.50,0.00,97.25
1774507785,0.75,1.50,0.00,97.75
1774507786,1.00,1.75,0.00,97.26
1774507787,1.00,1.25,0.00,97.74
1774507788,1.25,1.75,0.00,97.01
1774507789,1.01,1.76,0.00,97.24
1774507790,0.75,1.76,0.00,97.49
1774507791,0.50,2.00,0.00,97.25
1774507792,0.25,0.75,0.00,98.99
1774507793,0.75,0.75,0.00,98.50
1774507794,1.00,1.50,0.00,97.49
1774507795,1.00,1.50,0.25,97.24
1774507796,1.00,1.50,0.00,97.51
1774507797,0.75,1.50,0.00,97.75
1774507798,1.00,1.25,0.00,97.51
1774507799,1.00,1.50,0.00,97.49
1774507800,1.00,1.50,0.00,97.51
1774507801,1.26,9.32,0.00,89.42
1774507802,0.50,1.01,0.00,98.49
1774507803,1.00,1.75,0.00,97.25
1774507804,1.25,1.75,0.00,97.01
1774507805,0.76,1.26,0.00,97.98
1774507806,1.25,1.25,0.00,97.49
1774507807,1.00,1.75,0.00,97.00
1774507808,0.75,1.76,0.00,97.49
1774507809,0.75,1.76,0.00,97.49
1774507810,1.00,1.75,0.00,97.24
1774507811,1.00,2.00,0.00,96.75
1774507812,0.50,2.01,0.00,97.49
1774507813,1.00,1.50,0.00,97.49
1774507814,0.75,1.50,0.00,97.75
1774507815,1.25,1.25,0.50,96.99
1774507816,1.00,1.49,0.00,97.26
1774507817,0.75,1.51,0.00,97.74
1774507818,1.00,1.00,0.00,97.75
1774507819,1.00,1.75,0.00,97.25
1774507820,0.75,1.51,0.00,97.74
1774507821,0.76,1.26,0.00,97.98
1774507822,0.75,1.76,0.00,97.49
1774507823,0.75,1.50,0.00,97.75
1774507824,0.75,1.51,0.00,97.74
1774507825,0.75,1.50,0.25,97.50
1774507826,0.75,1.74,0.00,97.26
1774507827,1.00,1.50,0.00,97.50
1774507828,1.00,1.50,0.00,97.25
1774507829,1.00,1.25,0.00,97.74
1774507830,1.00,1.50,0.00,97.51
1774507832,0.75,1.25,0.00,97.99
1774507833,0.75,1.50,0.00,97.74
1774507834,0.75,1.26,0.00,97.99
1774507835,1.00,1.75,0.00,97.25
1774507836,1.01,1.26,0.00,97.73
1774507837,0.75,1.50,0.00,97.75
1774507838,0.50,1.01,0.00,98.49
1774507839,0.51,1.01,0.00,98.48
1774507840,1.01,1.01,0.00,97.99
1774507841,1.00,1.75,0.00,97.25
1774507842,0.76,1.26,0.00,97.98
1774507843,0.75,1.00,0.00,98.00
1774507844,0.50,1.25,0.00,98.25
1774507845,0.76,1.01,0.00,98.24
1774507846,1.24,1.49,0.00,97.26
1774507847,0.75,1.25,0.00,98.00
1774507848,0.75,1.75,0.00,97.49
1774507849,0.50,1.51,0.00,97.99
1774507850,0.75,1.01,0.00,97.99
1774507851,1.00,1.50,0.00,97.49
1774507852,1.00,1.50,0.25,96.99
1774507853,1.01,1.26,0.00,97.73
1774507854,1.00,1.75,0.00,97.26
1774507855,1.00,1.50,0.00,97.49
1774507856,1.00,1.75,0.00,97.24
1774507857,1.00,1.25,0.00,97.75
1774507858,0.50,1.25,0.00,98.25
1774507859,1.00,1.50,0.00,97.50
1774507860,1.00,1.50,0.00,97.49
1774507861,1.00,1.25,0.00,97.74
1774507862,0.51,1.52,0.00,97.98
1774507863,0.50,1.51,0.00,97.73
1774507864,0.50,1.50,0.00,97.99
1774507865,0.75,1.01,0.00,98.24
1774507866,1.24,1.74,0.00,97.01
1774507867,0.75,1.75,0.00,97.50
1774507868,1.26,1.01,0.00,97.73
1774507869,0.75,1.51,0.00,97.74
1774507870,1.26,1.26,0.00,97.49
1774507871,1.00,1.50,0.00,97.49
1774507872,0.50,1.25,0.00,98.25
1774507873,1.01,1.26,0.25,97.49
1774507874,0.50,1.51,0.00,97.99
1774507875,1.25,1.00,0.00,97.74
1774507876,1.00,1.50,0.00,97.49
1774507877,1.25,1.00,0.00,97.74
1774507878,0.25,1.51,0.00,98.24
1774507879,1.24,1.74,0.00,97.01
1774507880,1.25,1.50,0.00,97.26
1774507881,0.50,1.26,0.00,98.24
1774507882,1.00,1.00,0.00,97.99
1774507883,1.00,1.50,0.00,97.49
1774507884,1.00,1.50,0.25,97.00
1774507885,0.75,1.75,0.00,97.49
1774507886,1.00,1.75,0.00,97.25
1774507887,0.75,1.76,0.00,97.49
1774507888,1.00,1.00,0.00,97.75
1774507889,1.51,1.76,0.25,96.48
1774507890,1.00,1.50,0.00,97.51
1774507891,1.00,1.50,0.00,97.00
1774507892,0.25,1.01,0.00,98.74
1774507893,0.50,1.75,0.00,97.74
1774507894,1.25,1.75,0.00,97.00
1774507895,1.00,2.00,0.00,96.76
1774507896,0.76,1.76,0.00,97.48
1774507897,1.25,1.25,0.00,97.24
1774507898,1.00,1.75,0.00,97.26
1774507899,1.00,1.25,0.00,97.74
1774507900,0.76,1.26,0.00,97.98
1774507901,0.75,1.25,0.00,98.00
1774507902,0.25,0.75,0.00,99.00
1774507903,0.50,1.01,0.00,98.49
1774507904,0.75,1.51,0.00,97.74
1774507905,0.76,1.26,0.00,97.98
1774507906,1.00,1.50,0.25,97.24
1774507907,0.51,1.52,0.00,97.98
1774507908,0.75,1.76,0.00,97.49
1774507909,0.75,1.76,0.00,97.49
1774507910,1.25,1.75,0.00,97.01
1774507911,0.75,1.50,0.00,97.49
1774507912,1.24,1.49,0.00,97.26
1774507913,1.00,1.25,0.00,97.74
1774507914,0.75,1.50,0.00,97.50
1774507915,1.25,1.50,0.00,97.24
1774507916,0.76,1.51,0.25,97.48
1774507917,1.00,1.50,0.00,97.49
1774507918,0.75,1.01,0.00,98.24
1774507919,1.25,1.75,0.00,97.01
1774507920,0.75,1.50,0.00,97.74
1774507921,1.25,2.00,0.00,96.75
1774507922,1.00,1.50,0.00,97.49
1774507923,0.76,1.26,0.00,97.98
1774507924,1.00,1.25,0.00,97.74
1774507925,1.25,1.50,0.00,97.24
1774507926,0.75,1.50,0.00,97.50
1774507927,0.75,1.99,0.00,97.01
1774507928,0.75,1.76,0.00,97.49
1774507929,1.25,1.50,0.00,97.25
1774507930,0.75,1.50,0.00,97.49
1774507931,1.01,1.01,0.00,97.99
1774507932,0.76,0.76,0.00,98.49
1774507933,0.76,1.26,0.00,97.98
1774507934,1.01,1.26,0.00,97.73
1774507935,0.76,1.51,0.00,97.73
1774507936,1.00,1.50,0.25,97.25
1774507937,1.01,1.51,0.00,97.49
1774507938,1.00,1.24,0.00,97.51
1774507939,1.00,1.25,0.00,97.74
1774507941,1.00,1.50,0.00,97.49
1774507942,0.75,1.01,0.00,98.24
1774507943,0.75,1.26,0.00,97.99
1774507944,0.75,1.25,0.00,97.99
1774507945,0.50,1.50,0.00,97.75
1774507946,0.50,1.75,0.00,97.74
1774507947,0.50,1.51,0.00,97.99
1774507948,1.25,1.50,0.25,97.00
1774507949,1.01,1.51,0.00,97.49
1774507950,1.00,1.50,0.00,97.49
1774507951,1.00,1.49,0.00,97.26
1774507952,1.00,0.75,0.00,98.00
1774507953,0.75,1.51,0.25,97.49
1774507954,0.50,1.76,0.00,97.74
1774507955,0.75,1.50,0.00,97.74
1774507956,1.00,0.75,0.00,98.25
1774507957,0.76,1.26,0.00,97.98
1774507958,0.76,1.01,0.00,98.23
1774507959,1.25,1.75,0.00,97.01
1774507960,1.01,1.51,0.00,97.49
1774507961,1.00,0.75,0.00,98.01
1774507962,0.75,1.00,0.00,98.25
1774507963,0.75,1.75,0.00,97.50
1774507964,1.26,1.01,0.00,97.74
1774507965,1.01,1.26,0.00,97.73
1774507966,0.50,1.25,0.00,98.25
1774507967,1.25,1.25,0.00,97.50
1774507968,1.00,1.50,0.00,97.49
1774507969,1.00,1.50,0.25,97.26
1774507970,1.00,1.50,0.00,97.49
1774507971,1.00,1.75,0.00,97.24
1774507972,0.75,1.50,0.00,97.75
1774507973,1.25,1.75,0.00,97.01
1774507974,1.00,1.75,0.00,97.24
1774507975,1.00,1.50,0.25,97.24
1774507976,1.01,0.75,0.00,98.24
1774507977,0.75,1.51,0.00,97.74
1774507978,0.76,1.26,0.00,97.98
1774507979,1.00,1.75,0.00,97.25
1774507980,0.50,1.01,0.00,98.49
1774507981,0.75,1.50,0.00,97.50
1774507982,0.75,1.75,0.00,97.50
1774507983,1.01,1.51,0.00,97.49
1774507984,1.25,1.50,0.00,97.24
1774507985,0.75,1.26,0.00,97.74
1774507986,0.75,1.26,0.00,97.99
1774507987,1.25,1.25,0.00,97.49
1774507988,1.00,1.50,0.00,97.49
1774507989,1.00,2.00,0.00,97.00
1774507990,1.00,1.74,0.00,97.01
1774507991,0.50,2.00,0.00,97.50
1774507992,0.50,1.26,0.00,98.24
1774507993,0.76,1.01,0.00,98.23
1774507994,1.00,1.00,0.00,98.00
1774507995,0.75,1.50,0.00,97.74
1774507996,0.50,1.50,0.25,97.49
1774507997,1.00,1.50,0.00,97.49
1774507998,1.00,1.25,0.00,97.51
1774507999,1.01,1.26,0.00,97.74
1774508000,0.76,1.26,0.00,97.98
1774508001,1.26,0.75,0.00,97.99
1774508002,0.75,1.50,0.00,97.51
1774508003,1.00,1.75,0.00,97.01
1774508004,1.00,1.75,0.00,97.25
1774508005,0.75,1.75,0.00,97.50
1774508006,1.24,1.49,0.00,97.26
1774508007,0.50,1.26,0.00,98.24
1774508008,0.50,1.00,0.00,98.50
1774508009,0.25,1.26,0.00,98.49
1774508010,0.25,1.26,0.00,98.49
1774508011,0.75,1.00,0.00,98.25
1774508012,0.75,1.25,0.00,97.99
1774508013,0.75,1.01,0.00,98.24
1774508014,0.75,1.25,0.00,97.99
1774508015,1.00,1.00,0.00,97.99
1774508016,0.75,1.25,0.00,98.00
1774508017,1.00,1.75,0.00,97.24
1774508018,0.75,1.50,0.25,97.25
1774508019,0.50,0.75,0.00,98.25
1774508020,0.50,0.75,0.00,98.74
1774508021,0.75,1.50,0.00,97.76
1774508022,0.75,1.00,0.00,98.25
1774508023,0.75,1.25,0.25,97.75
1774508024,1.00,1.00,0.00,98.00
1774508025,0.50,0.75,0.00,98.50
1774508026,0.75,1.75,0.00,97.49
1774508027,1.25,1.50,0.00,97.26
1774508028,0.75,2.01,0.00,97.24
1774508029,1.00,1.50,0.00,97.49
1774508030,1.00,1.75,0.00,97.25
1774508031,1.00,1.75,0.00,97.24
1774508032,1.00,1.50,0.00,97.26
1774508033,0.76,1.27,0.00,97.97
1774508034,0.75,2.01,0.00,97.24
1774508035,1.00,1.50,0.00,97.49
1774508036,1.00,1.25,0.00,97.75
1774508037,1.25,1.50,0.00,97.24
1774508038,1.00,1.50,0.00,97.51
1774508039,1.00,1.75,0.00,97.26
1774508040,1.00,1.74,0.00,97.01
1774508041,1.00,1.75,0.50,96.75
1774508042,1.01,0.75,0.00,98.24
1774508043,0.50,1.50,0.00,98.00
1774508044,0.75,1.00,0.00,98.25
1774508045,1.25,1.75,0.00,97.00
1774508046,1.00,1.00,0.00,97.99
1774508047,0.50,1.50,0.00,97.99
1774508048,1.25,1.50,0.00,97.25
1774508049,0.75,1.26,0.00,97.99
1774508050,0.75,1.51,0.00,97.74
1774508051,1.00,1.25,0.00,97.74
1774508053,0.76,1.51,0.00,97.73
1774508054,0.75,2.00,0.00,97.25
1774508055,1.01,1.26,0.00,97.74
1774508056,1.00,2.00,0.00,97.00
1774508057,1.01,1.76,0.00,97.24
1774508058,1.00,2.00,0.00,97.01
1774508059,0.75,1.50,0.00,97.75
1774508060,1.00,1.25,0.00,97.74
1774508061,0.75,2.24,0.00,96.77
1774508062,0.75,1.50,0.25,97.51
1774508063,0.75,1.26,0.00,97.99
1774508064,1.01,1.26,0.00,97.74
1774508065,0.75,1.25,0.00,97.51
1774508066,0.50,1.00,0.00,98.50
1774508067,0.50,1.01,0.00,98.49
1774508068,0.75,1.99,0.25,97.01
1774508069,1.00,1.75,0.00,97.24
1774508070,1.00,1.74,0.00,97.01
1774508071,0.75,1.50,0.00,97.50
1774508072,0.75,1.74,0.00,97.26
1774508073,0.75,1.51,18.59,79.15
1774508074,0.75,1.25,0.00,97.76
1774508075,0.76,1.01,0.00,98.24
1774508076,1.00,1.00,0.00,98.00
1774508077,1.00,1.25,0.00,97.74
1774508078,0.75,1.49,0.00,97.76
1774508079,0.25,1.26,0.00,98.48
1774508080,0.75,1.75,0.00,97.49
1774508081,0.50,1.50,0.00,97.99
1774508082,0.51,0.25,0.00,99.24
1774508083,1.00,1.25,0.00,97.74
1774508084,0.75,1.50,0.00,97.75
1774508085,0.75,1.50,0.00,97.49
1774508086,1.00,1.74,0.00,97.26
1774508087,0.76,0.50,0.00,98.74
1774508088,0.75,1.25,0.00,97.99
1774508089,0.50,1.25,0.00,98.25
1774508090,1.00,1.75,2.51,94.74
1774508091,1.25,1.25,0.00,97.51
1774508092,0.50,1.00,0.00,98.50
1774508093,0.50,1.50,0.00,97.74
1774508094,0.76,1.26,0.00,97.98
1774508095,0.76,1.26,5.05,92.93
1774508096,0.75,1.25,2.50,95.50
1774508097,1.00,1.50,0.00,97.50
1774508098,1.00,1.50,0.00,97.50
1774508099,0.50,1.50,0.00,97.99
1774508100,0.75,1.26,0.00,97.99
1774508101,0.75,1.26,0.25,97.74
1774508102,0.75,1.00,0.00,98.25
1774508103,0.75,1.26,0.25,97.74
1774508104,0.75,1.25,0.00,97.51
1774508105,1.25,1.75,0.00,97.01
1774508106,1.01,1.26,0.50,97.24
1774508107,1.25,1.50,2.01,95.24
1774508108,1.00,1.25,0.00,97.74
1774508109,0.50,1.51,0.00,97.99
