timestamp,mem_available
1774507441,88.72
1774507442,88.70
1774507443,88.72
1774507444,88.96
1774507445,89.27
1774507446,89.21
1774507447,88.89
1774507448,88.91
1774507449,88.91
1774507450,88.88
1774507451,89.00
1774507452,89.29
1774507453,89.42
1774507454,88.98
1774507455,88.89
1774507456,88.87
1774507457,88.97
1774507458,89.05
1774507459,89.29
1774507460,89.37
1774507461,89.46
1774507462,89.44
1774507463,89.40
1774507464,88.94
1774507465,88.84
1774507466,89.01
1774507467,89.04
1774507468,89.07
1774507469,89.09
1774507470,89.14
1774507472,89.19
1774507473,89.21
1774507474,89.42
1774507475,88.97
1774507476,88.99
1774507477,89.08
1774507478,89.04
1774507479,89.15
1774507480,88.92
1774507481,89.12
1774507482,88.99
1774507483,89.05
1774507484,88.86
1774507485,88.84
1774507486,88.99
1774507487,89.01
1774507488,89.04
1774507489,88.99
1774507490,89.07
1774507491,89.13
1774507492,88.67
1774507493,88.68
1774507494,88.82
1774507495,88.78
1774507496,89.46
1774507497,89.76
1774507498,89.76
1774507499,89.78
1774507500,89.76
1774507501,89.77
1774507502,89.77
1774507503,89.77
1774507504,89.77
1774507505,89.77
1774507506,89.75
1774507507,89.75
1774507508,89.73
1774507509,89.73
1774507510,89.76
1774507511,89.76
1774507512,89.75
1774507513,89.74
1774507514,89.73
1774507515,89.72
1774507516,89.73
1774507517,89.72
1774507518,89.73
1774507519,89.75
1774507520,89.73
1774507521,89.74
1774507522,89.74
1774507523,89.73
1774507524,89.74
1774507525,89.72
1774507526,89.72
1774507527,89.71
1774507528,89.71
1774507529,89.53
1774507530,89.35
1774507531,89.36
1774507532,89.13
1774507533,89.08
1774507534,89.10
1774507535,89.13
1774507536,89.33
1774507537,89.45
1774507538,89.53
1774507539,89.74
1774507540,89.65
1774507541,89.13
1774507542,88.99
1774507543,89.42
1774507544,89.44
1774507545,89.31
1774507546,89.64
1774507547,89.52
1774507548,89.67
1774507549,89.21
1774507550,89.18
1774507551,89.24
1774507552,89.28
1774507553,88.90
1774507554,88.73
1774507555,88.69
1774507556,88.77
1774507558,89.19
1774507559,89.28
1774507560,88.99
1774507561,89.02
1774507562,89.10
1774507563,88.94
1774507564,89.02
1774507565,88.98
1774507566,89.04
1774507567,89.08
1774507568,88.85
1774507569,88.84
1774507570,88.87
1774507571,88.46
1774507572,88.60
1774507573,88.78
1774507574,88.77
1774507575,88.83
1774507576,88.91
1774507577,88.94
1774507578,88.59
1774507579,88.73
1774507580,88.67
1774507581,88.84
1774507582,88.48
1774507583,88.53
1774507584,88.69
1774507585,88.77
1774507586,88.47
1774507587,88.55
1774507588,88.71
1774507589,88.81
1774507590,88.91
1774507591,88.99
1774507592,89.05
1774507593,89.05
1774507594,88.99
1774507595,89.39
1774507596,88.91
1774507597,88.95
1774507598,88.86
1774507599,89.02
1774507600,88.89
1774507601,89.02
1774507602,89.07
1774507603,89.00
1774507604,89.04
1774507605,89.68
1774507606,89.69
1774507607,89.72
1774507608,89.78
1774507609,89.88
1774507610,89.89
1774507611,89.96
1774507612,89.99
1774507613,90.02
1774507614,90.05
1774507615,90.06
1774507616,90.08
1774507617,90.10
1774507618,90.12
1774507619,90.12
1774507620,90.13
1774507621,90.12
1774507622,90.12
1774507623,90.12
1774507624,90.12
1774507625,90.12
1774507626,90.13
1774507627,90.13
1774507628,90.14
1774507629,90.13
1774507630,90.14
1774507631,90.14
1774507632,90.14
1774507633,90.14
1774507634,90.14
1774507635,90.14
1774507636,90.15
1774507637,90.15
1774507638,90.15
1774507639,90.15
1774507640,90.15
1774507641,90.15
1774507642,90.15
1774507643,90.15
1774507644,90.16
1774507646,90.16
1774507647,90.20
1774507648,90.21
1774507649,90.21
1774507650,90.21
1774507651,90.21
1774507652,90.21
1774507653,90.21
1774507654,90.22
1774507655,90.22
1774507656,90.22
1774507657,90.22
1774507658,90.22
1774507659,90.22
1774507660,90.23
1774507661,90.23
1774507662,90.24
1774507663,90.23
1774507664,90.24
1774507665,90.24
1774507666,90.24
1774507667,90.24
1774507668,90.24
1774507669,90.24
1774507670,90.24
1774507671,90.24
1774507672,90.24
1774507673,90.24
1774507674,90.24
1774507675,90.24
1774507676,90.24
1774507677,90.24
1774507678,90.24
1774507679,90.24
1774507680,90.24
1774507681,90.24
1774507682,90.24
1774507683,90.24
1774507684,90.24
1774507685,90.24
1774507686,90.24
1774507687,90.24
1774507688,90.24
1774507689,90.24
1774507690,90.24
1774507691,90.24
1774507692,90.24
1774507693,90.24
1774507694,90.24
1774507695,90.23
1774507696,90.23
1774507697,90.23
